Zeit;Traversenweg;Kraft
(s);(mm);(N)
"0,00000";"0,00000";"0,46371"
"0,10000";"0,28888";"0,48336"
"0,20000";"0,60515";"0,48029"
"0,30000";"0,90596";"0,46423"
"0,40000";"1,20606";"0,47367"
"0,50000";"1,50627";"0,47925"
"0,60000";"1,80601";"0,45001"
"0,70000";"2,10599";"0,47465"
"0,80000";"2,40609";"0,47897"
"0,90000";"2,70607";"0,46826"
"1,00000";"3,00605";"0,45973"
"1,10000";"3,30626";"0,45678"
"1,20000";"3,60577";"0,47076"
"1,30000";"3,90587";"0,47784"
"1,40000";"4,20608";"0,47694"
"1,50000";"4,50618";"0,48166"
"1,60000";"4,80604";"0,46608"
"1,70000";"5,10602";"0,48464"
"1,80000";"5,40588";"0,46419"
"1,90000";"5,70586";"0,45872"
"2,00000";"6,00596";"0,46268"
"2,10000";"6,30594";"0,46795"
"2,20000";"6,60603";"0,46526"
"2,30000";"6,90601";"0,45780"
"2,40000";"7,20587";"0,47760"
"2,50000";"7,50597";"0,47889"
"2,60000";"7,80619";"0,47888"
"2,70000";"8,10605";"0,45973"
"2,80000";"8,40603";"0,47241"
"2,90000";"8,70589";"0,47313"
"3,00000";"9,00599";"0,47665"
"3,10000";"9,30608";"0,46440"
"3,20000";"9,60594";"0,47161"
"3,30000";"9,90581";"0,45480"
"3,40000";"10,20602";"0,47246"
"3,50000";"10,50612";"0,48327"
"3,60000";"10,80563";"0,47363"
"3,70000";"11,10619";"0,47217"
"3,80000";"11,40582";"0,47594"
"3,90000";"11,70603";"0,48676"
"4,00000";"12,00625";"0,46682"
"4,10000";"12,30599";"0,48074"
"4,20000";"12,60597";"0,46709"
"4,30000";"12,90595";"0,46415"
"4,40000";"13,20593";"0,47152"
"4,50000";"13,50603";"0,46762"
"4,60000";"13,80612";"0,46746"
"4,70000";"14,10563";"0,46889"
"4,80000";"14,40597";"0,47488"
"4,90000";"14,70618";"0,48207"
"5,00000";"15,00616";"0,48005"
"5,10000";"15,30614";"0,46140"
"5,20000";"15,60612";"0,47853"
"5,30000";"15,90586";"0,47679"
"5,40000";"16,20608";"0,47558"
"5,50000";"16,50594";"0,46951"
"5,60000";"16,80603";"0,47372"
"5,70000";"17,10625";"0,46009"
"5,80000";"17,40611";"0,47622"
"5,90000";"17,70597";"0,46080"
"6,00000";"18,00607";"0,48169"
"6,10000";"18,30605";"0,45542"
"6,20000";"18,60591";"0,46799"
"6,30000";"18,90601";"0,48549"
"6,40000";"19,20575";"0,48092"
"6,50000";"19,50585";"0,47705"
"6,60000";"19,80583";"0,49083"
"6,70000";"20,10604";"0,48399"
"6,80000";"20,40590";"0,49582"
"6,90000";"20,70600";"0,45623"
"7,00000";"21,00610";"0,48588"
"7,10000";"21,30584";"0,47822"
"7,20000";"21,60617";"0,46796"
"7,30000";"21,90627";"0,47624"
"7,40000";"22,20590";"0,46333"
"7,50000";"22,50599";"0,44540"
"7,60000";"22,80597";"0,48760"
"7,70000";"23,10607";"0,47613"
"7,80000";"23,40605";"0,46971"
"7,90000";"23,70603";"0,46705"
"8,00000";"24,00601";"0,47905"
"8,10000";"24,30622";"0,48436"
"8,20000";"24,60585";"0,46208"
"8,30000";"24,90583";"0,47848"
"8,40000";"25,20569";"0,45776"
"8,50000";"25,50602";"0,47941"
"8,60000";"25,80612";"0,46764"
"8,70000";"26,10610";"0,47820"
"8,80000";"26,40596";"0,47498"
"8,90000";"26,70617";"0,48089"
"9,00000";"27,00603";"0,46819"
"9,10000";"27,30602";"0,47208"
"9,20000";"27,60623";"0,48283"
"9,30000";"27,90621";"0,46150"
"9,40000";"28,20572";"0,47828"
"9,50000";"28,50605";"0,48567"
"9,60000";"28,80614";"0,46818"
"9,70000";"29,10612";"0,48136"
