Zeit;Traversenweg;Kraft
(s);(mm);(N)
"0,00000";"0,00000";"0,44440"
"0,10000";"0,28876";"0,40887"
"0,20000";"0,60515";"0,40642"
"0,30000";"0,90584";"0,41844"
"0,40000";"1,20606";"0,41762"
"0,50000";"1,50627";"0,42290"
"0,60000";"1,80601";"0,42509"
"0,70000";"2,10599";"0,41405"
"0,80000";"2,40597";"0,42544"
"0,90000";"2,70607";"0,43005"
"1,00000";"3,00617";"0,41133"
"1,10000";"3,30626";"0,43882"
"1,20000";"3,60589";"0,42876"
"1,30000";"3,90587";"0,42336"
"1,40000";"4,20597";"0,42500"
"1,50000";"4,50618";"0,43572"
"1,60000";"4,80604";"0,41377"
"1,70000";"5,10590";"0,41435"
"1,80000";"5,40588";"0,41616"
"1,90000";"5,70598";"0,41978"
"2,00000";"6,00584";"0,41867"
"2,10000";"6,30594";"0,42935"
"2,20000";"6,60603";"0,44636"
"2,30000";"6,90601";"0,40855"
"2,40000";"7,20599";"0,43188"
"2,50000";"7,50597";"0,40915"
"2,60000";"7,80619";"0,42571"
"2,70000";"8,10605";"0,40428"
"2,80000";"8,40603";"0,42081"
"2,90000";"8,70589";"0,41848"
"3,00000";"9,00599";"0,43960"
"3,10000";"9,30597";"0,41456"
"3,20000";"9,60606";"0,41288"
"3,30000";"9,90581";"0,44009"
"3,40000";"10,20614";"0,42944"
"3,50000";"10,50612";"0,43284"
"3,60000";"10,80563";"0,41857"
"3,70000";"11,10619";"0,43387"
"3,80000";"11,40594";"0,42701"
"3,90000";"11,70603";"0,42919"
"4,00000";"12,00625";"0,40347"
"4,10000";"12,30599";"0,42218"
"4,20000";"12,60597";"0,42307"
"4,30000";"12,90595";"0,42267"
"4,40000";"13,20593";"0,41601"
"4,50000";"13,50603";"0,41432"
"4,60000";"13,80612";"0,41263"
"4,70000";"14,10587";"0,42668"
"4,80000";"14,40597";"0,42893"
"4,90000";"14,70606";"0,41627"
"5,00000";"15,00604";"0,42184"
"5,10000";"15,30614";"0,44017"
"5,20000";"15,60612";"0,41572"
"5,30000";"15,90586";"0,42551"
"5,40000";"16,20608";"0,41214"
"5,50000";"16,50594";"0,42711"
"5,60000";"16,80603";"0,42407"
"5,70000";"17,10625";"0,42125"
"5,80000";"17,40611";"0,40200"
"5,90000";"17,70597";"0,41594"
"6,00000";"18,00607";"0,42914"
"6,10000";"18,30617";"0,42005"
"6,20000";"18,60603";"0,41078"
"6,30000";"18,90589";"0,41747"
"6,40000";"19,20587";"0,42817"
"6,50000";"19,50585";"0,42340"
"6,60000";"19,80595";"0,42620"
"6,70000";"20,10592";"0,40449"
"6,80000";"20,40590";"0,44050"
"6,90000";"20,70600";"0,41887"
"7,00000";"21,00610";"0,41126"
"7,10000";"21,30584";"0,44855"
"7,20000";"21,60617";"0,42632"
"7,30000";"21,90615";"0,43252"
"7,40000";"22,20601";"0,42648"
"7,50000";"22,50599";"0,41505"
"7,60000";"22,80597";"0,42416"
"7,70000";"23,10607";"0,42518"
"7,80000";"23,40593";"0,42576"
"7,90000";"23,70603";"0,41914"
"8,00000";"24,00601";"0,42070"
"8,10000";"24,30610";"0,42396"
"8,20000";"24,60585";"0,42582"
"8,30000";"24,90583";"0,43888"
"8,40000";"25,20581";"0,41518"
"8,50000";"25,50590";"0,42278"
"8,60000";"25,80600";"0,41759"
"8,70000";"26,10610";"0,43246"
"8,80000";"26,40596";"0,43316"
"8,90000";"26,70606";"0,42036"
"9,00000";"27,00615";"0,41872"
"9,10000";"27,30589";"0,41872"
"9,20000";"27,60635";"0,41716"
"9,30000";"27,90621";"0,42003"
"9,40000";"28,20560";"0,42001"
"9,50000";"28,50593";"0,42684"
"9,60000";"28,80614";"0,42221"
"9,70000";"29,10612";"0,42118"
"9,80000";"29,40587";"0,72516"
"9,90000";"29,70561";"2,62150"
"10,00000";"30,00583";"8,98032"
"10,00200";"30,01185";"9,04257"
"10,10200";"30,11479";"7,95430"
"10,20200";"30,20664";"8,06285"
"10,30200";"30,30604";"8,17521"
"10,40200";"30,40604";"8,11335"
"10,50200";"30,50591";"7,98885"
"10,60200";"30,60602";"7,79586"
"10,70200";"30,70601";"7,58974"
"10,80200";"30,80601";"7,52999"
"10,90200";"30,90612";"7,45281"
"11,00200";"31,00587";"7,35406"
"11,10200";"31,10599";"7,26433"
"11,20200";"31,20610";"7,31532"
"11,30200";"31,30609";"7,30735"
"11,40200";"31,40620";"7,24022"
"11,50200";"31,50608";"7,14967"
"11,60200";"31,60595";"7,12108"
"11,70200";"31,70606";"7,07971"
"11,80200";"31,80618";"7,04059"
"11,90200";"31,90593";"6,93453"
"12,00200";"32,00604";"6,84352"
"12,10200";"32,10627";"6,79329"
"12,20200";"32,20603";"6,81929"
"12,30200";"32,30602";"6,77910"
"12,40200";"32,40601";"6,58558"
"12,50200";"32,50577";"6,66374"
"12,60200";"32,60600";"6,65601"
"12,70200";"32,70599";"6,60893"
"12,80200";"32,80611";"6,53042"
"12,90200";"32,90610";"6,48722"
"13,00200";"33,00586";"6,46480"
"13,10200";"33,10584";"6,40740"
"13,20200";"33,20608";"6,37792"
"13,30200";"33,30595";"6,40917"
"13,40200";"33,40594";"6,58938"
"13,50200";"33,50617";"6,62910"
"13,60200";"33,60581";"6,69816"
"13,70200";"33,70604";"6,74387"
"13,80200";"33,80592";"6,78830"
"13,90200";"33,90591";"6,75953"
"14,00200";"34,00626";"6,86856"
"14,10200";"34,10602";"6,89898"
"14,20200";"34,20613";"6,91712"
"14,30200";"34,30612";"6,94445"
"14,40200";"34,40588";"6,95178"
"14,50200";"34,50587";"6,99102"
"14,60200";"34,60586";"6,98507"
"14,70200";"34,70586";"6,99882"
"14,80200";"34,80620";"7,01183"
"14,90200";"34,90596";"7,05110"
"15,00200";"35,00571";"7,06969"
"15,10200";"35,10583";"7,09410"
"15,20200";"35,20594";"7,14603"
"15,30200";"35,30617";"7,17893"
"15,40200";"35,40593";"7,19411"
"15,50200";"35,50580";"7,23452"
"15,60200";"35,60627";"7,24967"
"15,70200";"35,70591";"7,27816"
