Zeit;Traversenweg;Kraft
"12,80200";"32,80386";"-0,02840"
"12,90200";"32,90397";"-0,01387"
"13,00200";"33,00397";"-0,01590"
"13,10200";"33,10408";"0,00458"
"13,20200";"33,20407";"0,12874"
"13,30200";"33,30407";"0,70590"
"13,40200";"33,40405";"1,54204"
"13,50200";"33,50381";"1,70905"
"13,60200";"33,60405";"1,73493"
"13,70200";"33,70392";"1,66516"
"13,80200";"33,80415";"1,61144"
"13,90200";"33,90414";"1,56654"
"14,00200";"34,00413";"1,51652"
"14,10200";"34,10389";"1,45172"
"14,20200";"34,20388";"1,39241"
"14,30200";"34,30411";"1,34436"
"14,40200";"34,40399";"1,31468"
"14,50200";"34,50398";"1,27116"
"14,60200";"34,60397";"1,21854"
"14,70200";"34,70409";"1,20736"
"14,80200";"34,80384";"1,17632"
"14,90200";"34,90395";"1,18404"
"15,00200";"35,00394";"1,14282"
"15,10200";"35,10394";"1,10108"
"15,20200";"35,20417";"1,09887"
"15,30200";"35,30404";"1,05518"
"15,40200";"35,40380";"1,04725"
"15,50200";"35,50391";"1,02978"
"15,60200";"35,60390";"1,02480"
"15,70200";"35,70378";"1,01405"
"15,80200";"35,80436";"0,97668"
"15,90200";"35,90400";"0,93875"
"16,00200";"36,00399";"0,89955"
"16,10200";"36,10387";"0,90570"
"16,20200";"36,20422";"0,91153"
"16,30200";"36,30386";"0,90682"
"16,40200";"36,40408";"0,93138"
"16,50200";"36,50419";"0,96204"
"16,60200";"36,60419";"0,96813"
"16,70200";"36,70383";"0,95748"
"16,80200";"36,80394";"0,94252"
"16,90200";"36,90405";"0,94460"
"17,00200";"37,00392";"0,96065"
"17,10200";"37,10427";"0,94015"
"17,20200";"37,20415";"0,93766"
"17,30200";"37,30414";"0,94867"
"17,40200";"37,40401";"0,94739"
"17,50200";"37,50389";"0,94159"
"17,60200";"37,60400";"0,95117"
"17,70200";"37,70399";"0,96264"
"17,80200";"37,80410";"0,93943"
"17,90200";"37,90410";"0,93751"
"18,00200";"38,00397";"0,95211"
"18,10200";"38,10397";"0,96101"
"18,20200";"38,20408";"0,97788"
"18,30200";"38,30407";"0,96752"
"18,40200";"38,40406";"0,97768"
"18,50200";"38,50394";"0,98543"
"18,60200";"38,60393";"0,99763"
"18,70200";"38,70357";"0,98868"
"18,80200";"38,80392";"1,02181"
"18,90200";"38,90403";"1,02011"
"19,00200";"39,00414";"1,01475"
"19,10200";"39,10425";"1,03641"
"19,20200";"39,20389";"1,04022"
"19,30200";"39,30424";"1,04259"
"19,40200";"39,40400";"1,06780"
"19,50200";"39,50387";"1,07878"
"19,60200";"39,60410";"1,08782"
"19,70200";"39,70397";"1,07715"
"19,80200";"39,80408";"1,12306"
"19,90200";"39,90396";"1,12638"
"20,00200";"40,00384";"1,16756"
"20,10200";"40,10371";"1,17171"
"20,20200";"40,20394";"1,19933"
"20,30200";"40,30405";"1,21447"
"20,40200";"40,40416";"1,23111"
"20,50200";"40,50404";"1,22031"
"20,60200";"40,60403";"1,24383"
"20,70200";"40,70402";"1,26129"
"20,80200";"40,80378";"1,27318"
"20,90200";"40,90401";"1,28401"
"21,00200";"41,00424";"1,32171"
"21,10200";"41,10399";"1,34012"
"21,20200";"41,20399";"1,38975"
"21,30200";"41,30398";"1,44012"
"21,40200";"41,40409";"1,48207"
"21,50200";"41,50409";"1,50561"
"21,60200";"41,60372";"1,52030"
"21,70200";"41,70419";"1,52239"
"21,80200";"41,80406";"1,54295"
"21,90200";"41,90406";"1,52230"
"22,00200";"42,00381";"1,51434"
"22,10200";"42,10404";"1,53541"
"22,20200";"42,20404";"1,54037"
"22,30200";"42,30414";"1,53412"
"22,40200";"42,40414";"1,57590"
"22,50200";"42,50413";"1,55237"
"22,60200";"42,60401";"1,53657"
"22,70200";"42,70400";"1,52529"
"22,80200";"42,80400";"1,52078"
"22,90200";"42,90422";"1,51242"
"23,00200";"43,00410";"1,49642"
"23,10200";"43,10397";"1,48108"
"23,20200";"43,20385";"1,46896"
"23,30200";"43,30384";"1,46145"
"23,40200";"43,40384";"1,45027"
"23,50200";"43,50406";"1,44001"
"23,60200";"43,60406";"1,41896"
"23,70200";"43,70405";"1,40201"
"23,80200";"43,80416";"1,39462"
"23,90200";"43,90404";"1,37377"
"24,00200";"44,00379";"1,37326"
"24,10200";"44,10414";"1,33910"
"24,20200";"44,20389";"1,33530"
"24,30200";"44,30413";"1,32559"
"24,40200";"44,40412";"1,30678"
"24,50200";"44,50399";"1,28624"
"24,60200";"44,60387";"1,27721"
"24,70200";"44,70374";"1,25792"
"24,80200";"44,80421";"1,24816"
"24,90200";"44,90397";"1,23593"
"24,99800";"45,00006";"1,23476"
