Zeit;Traversenweg;Kraft
"6,00000";"18,00595";"-0,03313"
"6,10000";"18,30605";"-0,01030"
"6,20000";"18,60603";"-0,02858"
"6,30000";"18,90589";"-0,01917"
"6,40000";"19,20587";"-0,02887"
"6,50000";"19,50597";"-0,02574"
"6,60000";"19,80606";"-0,03306"
"6,70000";"20,10604";"-0,01965"
"6,80000";"20,40590";"-0,01243"
"6,90000";"20,70612";"-0,02437"
"7,00000";"21,00610";"-0,02904"
"7,10000";"21,30584";"-0,03302"
"7,20000";"21,60617";"-0,02650"
"7,30000";"21,90615";"-0,02004"
"7,40000";"22,20601";"-0,03522"
"7,50000";"22,50611";"-0,01087"
"7,60000";"22,80609";"-0,01010"
"7,70000";"23,10595";"-0,03465"
"7,80000";"23,40605";"-0,03689"
"7,90000";"23,70591";"-0,02811"
"8,00000";"24,00589";"0,00583"
"8,10000";"24,30598";"-0,01606"
"8,20000";"24,60585";"-0,03776"
"8,30000";"24,90583";"-0,03468"
"8,40000";"25,20592";"-0,02356"
"8,50000";"25,50614";"-0,03290"
"8,60000";"25,80612";"-0,01051"
"8,70000";"26,10610";"-0,01445"
"8,80000";"26,40596";"-0,03248"
"8,90000";"26,70606";"-0,03576"
"9,00000";"27,00603";"-0,01658"
"9,10000";"27,30602";"-0,03043"
"9,20000";"27,60623";"-0,00740"
"9,30000";"27,90609";"-0,01435"
"9,40000";"28,20572";"-0,02330"
"9,50000";"28,50605";"-0,00419"
"9,60000";"28,80603";"-0,01369"
"9,70000";"29,10612";"-0,01357"
"9,80000";"29,40587";"-0,01037"
"9,90000";"29,70597";"0,00126"
"10,00000";"30,00583";"-0,01369"
"10,00200";"30,01185";"-0,01281"
"10,10200";"30,11503";"-0,00872"
"10,20200";"30,20629";"-0,02311"
"10,30200";"30,30592";"-0,01569"
"10,40200";"30,40604";"-0,02682"
"10,50200";"30,50614";"-0,02228"
"10,60200";"30,60590";"-0,03398"
"10,70200";"30,70589";"-0,02172"
"10,80200";"30,80612";"-0,03408"
"10,90200";"30,90588";"-0,01355"
"11,00200";"31,00587";"-0,01597"
"11,10200";"31,10634";"-0,03128"
"11,20200";"31,20598";"-0,01061"
"11,30200";"31,30609";"-0,02352"
"11,40200";"31,40597";"-0,03741"
"11,50200";"31,50584";"-0,02063"
"11,60200";"31,60595";"-0,02938"
"11,70200";"31,70595";"-0,02668"
"11,80200";"31,80605";"-0,01087"
"11,90200";"31,90593";"-0,03755"
"12,00200";"32,00628";"-0,00581"
"12,10200";"32,10616";"0,16815"
"12,20200";"32,20580";"1,27085"
"12,30200";"32,30613";"1,68089"
"12,40200";"32,40613";"1,73248"
"12,50200";"32,50589";"1,68587"
"12,60200";"32,60588";"1,60717"
"12,70200";"32,70611";"1,55182"
"12,80200";"32,80587";"1,47145"
"12,90200";"32,90586";"1,41952"
"13,00200";"33,00597";"1,37276"
"13,10200";"33,10620";"1,31425"
"13,20200";"33,20608";"1,27128"
"13,30200";"33,30595";"1,23652"
"13,40200";"33,40606";"1,19803"
"13,50200";"33,50582";"1,16809"
"13,60200";"33,60605";"1,14077"
"13,70200";"33,70604";"1,10344"
"13,80200";"33,80604";"1,08921"
"13,90200";"33,90603";"1,07702"
"14,00200";"34,00614";"1,04057"
"14,10200";"34,10602";"1,02141"
"14,20200";"34,20577";"0,99038"
"14,30200";"34,30612";"0,96374"
"14,40200";"34,40588";"0,96918"
"14,50200";"34,50587";"0,95651"
"14,60200";"34,60610";"0,94588"
"14,70200";"34,70609";"0,93500"
"14,80200";"34,80585";"0,89550"
"14,90200";"34,90584";"0,86592"
"15,00200";"35,00595";"0,84728"
"15,10200";"35,10594";"0,87817"
"15,20200";"35,20606";"0,89172"
"15,30200";"35,30605";"0,87443"
"15,40200";"35,40581";"0,87757"
"15,50200";"35,50592";"0,88439"
"15,60200";"35,60591";"0,88801"
"15,70200";"35,70591";"0,87899"
"15,80200";"35,80625";"0,89026"
"15,90200";"35,90601";"0,87805"
"16,00200";"36,00600";"0,87851"
"16,10200";"36,10576";"0,88068"
"16,20200";"36,20622";"0,87772"
"16,30200";"36,30598";"0,87386"
"16,40200";"36,40609";"0,89743"
"16,50200";"36,50620";"0,89702"
"16,60200";"36,60620";"0,89097"
"16,70200";"36,70595";"0,90285"
"16,80200";"36,80595";"0,87860"
"16,90200";"36,90606";"0,92128"
"17,00200";"37,00593";"0,91551"
"17,10200";"37,10616";"0,92117"
"17,20200";"37,20604";"0,91791"
"17,30200";"37,30614";"0,91618"
"17,40200";"37,40602";"0,93915"
"17,50200";"37,50602";"0,95054"
"17,60200";"37,60601";"0,96652"
"17,70200";"37,70588";"0,97888"
"17,80200";"37,80611";"0,96006"
"17,90200";"37,90610";"1,00067"
"18,00200";"38,00598";"1,00311"
"18,10200";"38,10597";"1,02640"
"18,20200";"38,20609";"1,03257"
"18,30200";"38,30596";"1,06960"
"18,40200";"38,40607";"1,06043"
"18,50200";"38,50595";"1,07429"
"18,60200";"38,60582";"1,08294"
"18,70200";"38,70570";"1,10577"
"18,80200";"38,80581";"1,14689"
"18,90200";"38,90603";"1,11933"
"19,00200";"39,00615";"1,16295"
"19,10200";"39,10614";"1,21031"
"19,20200";"39,20589";"1,21163"
"19,30200";"39,30624";"1,24618"
"19,40200";"39,40588";"1,29050"
"19,50200";"39,50576";"1,33032"
"19,60200";"39,60622";"1,35687"
"19,70200";"39,70586";"1,37371"
"19,80200";"39,80609";"1,40196"
"19,90200";"39,90596";"1,40248"
"20,00200";"40,00584";"1,39101"
"20,10200";"40,10583";"1,42491"
"20,20200";"40,20606";"1,42686"
"20,30200";"40,30606";"1,42013"
"20,40200";"40,40617";"1,39833"
"20,50200";"40,50592";"1,40817"
"20,60200";"40,60604";"1,40129"
"20,70200";"40,70614";"1,40142"
"20,80200";"40,80579";"1,39694"
"20,90200";"40,90602";"1,40641"
"21,00200";"41,00624";"1,41344"
"21,10200";"41,10600";"1,41733"
"21,20200";"41,20611";"1,42022"
"21,30200";"41,30587";"1,39662"
"21,40200";"41,40610";"1,39576"
"21,50200";"41,50610";"1,39899"
"21,60200";"41,60608";"1,39606"
"21,70200";"41,70608";"1,39413"
"21,80200";"41,80595";"1,39461"
"21,90200";"41,90595";"1,36705"
"22,00200";"42,00570";"1,36355"
"22,10200";"42,10593";"1,35252"
"22,20200";"42,20593";"1,32385"
"22,30200";"42,30616";"1,31894"
"22,40200";"42,40614";"1,32271"
"22,50200";"42,50614";"1,30790"
"22,60200";"42,60601";"1,28780"
"22,70200";"42,70612";"1,27193"
"22,80200";"42,80612";"1,27319"
"22,90200";"42,90622";"1,27528"
"23,00200";"43,00610";"1,27034"
"23,10200";"43,10610";"1,25170"
"23,20200";"43,20597";"1,23137"
"23,30200";"43,30573";"1,22170"
"23,40200";"43,40585";"1,22369"
"23,50200";"43,50619";"1,22318"
"23,60200";"43,60606";"1,21912"
"23,70200";"43,70605";"1,19561"
"23,80200";"43,80617";"1,20998"
"23,90200";"43,90604";"1,19911"
"24,00200";"44,00580";"1,17569"
"24,10200";"44,10603";"1,19017"
"24,20200";"44,20590";"1,16604"
"24,30200";"44,30602";"1,18058"
"24,40200";"44,40613";"1,17667"
"24,50200";"44,50600";"1,18840"
"24,60200";"44,60588";"1,17940"
"24,70200";"44,70575";"1,17213"
"24,80200";"44,80598";"1,18510"
"24,90200";"44,90609";"1,14642"
"24,99600";"45,00006";"1,14892"
