;lard/csv/lard Specimen_RawData_4.csv;lard/csv/lard Specimen_RawData_5.csv;lard/csv/lard Specimen_RawData_1.csv;lard/csv/lard Specimen_RawData_6.csv;lard/csv/lard Specimen_RawData_3.csv;lard/csv/lard Specimen_RawData_2.csv
-21.29999999999994;-0.0038329166666666663;0.00220375;-0.00395125;0.01786;0.0037725;0.006937499999999999
-21.200000000000003;-0.002890833333333333;0.002006875;-0.0034356249999999994;0.01895;0.00464;0.007575416666666666
-21.2;-0.00194875;0.00181;-0.00292;0.01923;0.0036575;0.008213333333333333
-21.19999999999997;-0.0010066666666666666;0.00263;-0.0031725;0.01951;0.0026750000000000003;0.00885125
-21.199999999999957;-6.458333333333316e-05;0.00345;-0.003425;0.019622;0.0016925000000000004;0.009489166666666667
-21.19999999999995;0.0008774999999999998;0.003778;-0.003526;0.019734;0.0007100000000000006;0.010127083333333333
-21.19999999999994;0.00370375;0.004106;-0.003627;0.019846;-7.599999999999935e-05;0.010765
-21.1;0.00653;0.0044340000000000004;-0.0037279999999999995;0.019958;-0.0008619999999999993;0.0115305
-21.09999999999997;0.006035833333333333;0.004762000000000001;-0.0038289999999999995;0.02007;-0.0016479999999999993;0.012296
-21.099999999999955;0.005541666666666667;0.005090000000000001;-0.0039299999999999995;0.020182000000000002;-0.002433999999999999;0.0130615
-21.099999999999948;0.0050475;0.005418000000000001;-0.004031;0.020294000000000003;-0.003219999999999999;0.013826999999999999
-21.099999999999937;0.004751;0.005746000000000001;-0.004131999999999999;0.020406;-0.004005999999999999;0.0145925
-20.999999999999996;0.0044545;0.006074000000000001;-0.004233;0.020518;-0.0047919999999999985;0.01842
-20.999999999999968;0.004158;0.006402000000000001;-0.004333999999999999;0.020630000000000003;-0.005577999999999999;0.017975625
-20.999999999999954;0.0038615;0.006730000000000001;-0.004435;0.020770000000000004;-0.006363999999999998;0.017531249999999998
-20.999999999999947;0.003565;0.0071400000000000005;-0.004561249999999999;0.02091;-0.007149999999999998;0.017086874999999998
-20.999999999999936;0.003317916666666667;0.007550000000000001;-0.0046875;0.02105;-0.009114999999999998;0.016642499999999998
-20.900000000000002;0.0030708333333333334;0.00796;-0.00481375;0.02119;-0.01108;0.01634625
-20.9;0.00282375;0.00837;-0.00494;0.022433750000000002;-0.00958375;0.01605
-20.899999999999967;0.0025766666666666668;0.0094;-0.00418;0.0236775;-0.0080875;0.015753749999999997
-20.899999999999952;0.0023295833333333337;0.01043;-0.00342;0.024175000000000002;-0.00659125;0.015457499999999999
-20.899999999999945;0.0020825;0.010842000000000001;-0.003116;0.0246725;-0.005095;0.01516125
-20.899999999999935;0.00134125;0.011254;-0.002812;0.02517;-0.0038979999999999996;0.014865
-20.8;0.0006;0.011666000000000001;-0.002508;0.0256675;-0.002701;0.0145095
