;6perc/csv/6p_liquidSpecimen_RawData_4.csv;6perc/csv/6p_liquidSpecimen_RawData_7.csv;6perc/csv/6p_liquidSpecimen_RawData_9.csv;6perc/csv/6p_liquidSpecimen_RawData_8.csv;6perc/csv/6p_liquidSpecimen_RawData_3.csv;6perc/csv/6p_liquidSpecimen_RawData_1.csv;6perc/csv/6p_liquidSpecimen_RawData_6.csv;6perc/csv/6p_liquidSpecimen_RawData_2.csv;6perc/csv/6p_liquidSpecimen_RawData_5.csv;6perc/csv/6p_liquidSpecimen_RawData_10.csv
1.5000000000000029;0.5079255909090908;0.4295117045454545;0.4302026363636364;0.4314072222222222;0.43416109090909094;0.3664362272727273;0.4251601590909091;0.37282213636363637;0.3847042727272727;0.7809803181818182
1.500000000000003;0.5382891818181818;0.4506384090909091;0.4313432727272728;0.4396936111111111;0.46508672727272726;0.36510445454545454;0.45262131818181817;0.37643627272727276;0.38550254545454543;0.8543615454545455
1.5999999999999996;0.5990163636363636;0.49289181818181815;0.4336245454545455;0.44798;0.526938;0.3624409090909091;0.5075436363636364;0.3836645454545454;0.38709909090909095;1.0011240000000001
1.600000000000003;0.6350472727272727;0.5353268636363636;0.43598665909090917;0.6240954545454546;0.5822576666666667;0.3621264318181818;0.6051769772727273;0.4252626590909091;0.38782506818181817;1.092186888888889
1.6000000000000032;0.6710781818181818;0.5777619090909091;0.4383487727272728;0.7121531818181819;0.6375773333333333;0.36181195454545456;0.7028103181818182;0.4668607727272727;0.38855104545454544;1.1832497777777777
1.6999999999999993;0.74314;0.662632;0.44307300000000005;0.8002109090909091;0.7482166666666666;0.361183;0.898077;0.550057;0.390003;1.3653755555555556
1.700000000000003;0.8218575000000001;0.7125284444444444;0.524538638888889;1.1949679545454546;0.8438317499999999;0.3632583611111111;1.0422719166666665;0.6799774722222223;0.40142280555555554;1.4773844166666668
1.7000000000000033;0.9005750000000001;0.7624248888888889;0.6060042777777779;1.3923464772727274;0.9394468333333332;0.3653337222222222;1.1864668333333332;0.8098979444444444;0.4128426111111111;1.5893932777777777
1.799999999999999;1.0580100000000001;0.8622177777777777;0.7689355555555556;1.589725;1.0350619166666666;0.36948444444444445;1.4748566666666667;1.0697388888888888;0.43568222222222225;1.7014021388888887
1.8000000000000007;1.1375236666666668;0.9339429814814815;0.876261962962963;1.813380138888889;1.130677;0.3795852037037037;1.5983875555555556;1.208819074074074;0.5006285185185185;1.8134109999999999
1.8000000000000032;1.2170373333333333;1.0056681851851852;0.9835883703703705;2.037035277777778;1.2594005;0.389685962962963;1.7219184444444446;1.3478992592592591;0.5655748148148149;1.9632524999999998
1.8000000000000034;1.296551;1.077393388888889;1.090914777777778;2.260690416666667;1.388124;0.3997867222222222;1.8454493333333335;1.4869794444444444;0.6305211111111112;2.113094
1.8999999999999986;1.4158215;1.1849811944444444;1.251904388888889;2.4843455555555556;1.5168475;0.4149378611111111;2.030745666666667;1.695599722222222;0.7279405555555556;2.2629354999999998
1.9000000000000004;1.5350920000000001;1.2925689999999999;1.412894;2.7109429166666668;1.645571;0.430089;2.2160420000000003;1.90422;0.8253600000000001;2.4127769999999997
1.9000000000000032;1.7006027500000003;1.5030275;1.641041;2.937540277777778;1.8076652954545454;0.5194084999999999;2.4418085000000005;2.14978175;1.0240857500000002;2.5859197954545454
1.9000000000000035;1.8661135000000002;1.7134859999999998;1.869188;3.164137638888889;1.9697595909090908;0.6087279999999999;2.6675750000000003;2.3953435;1.2228115000000002;2.7590625909090907
2.0;2.1971350000000003;2.134403;2.325482;3.3907350000000003;2.2939481818181817;0.7873669999999999;3.1191079999999998;2.886467;1.620263;3.105348181818182
2.0000000000000036;2.617201590909091;2.6093305909090905;2.815646;3.8586305;2.6332807575757577;1.1360280454545455;3.6115944545454544;3.3787257727272726;2.113082409090909;3.472124090909091
2.0999999999999996;3.037268181818182;3.0842581818181816;3.3058099999999997;4.326525999999999;2.9726133333333333;1.4846890909090908;4.104080909090909;3.8709845454545455;2.6059018181818185;3.8389
