Zeit;Traversenweg;Kraft
"17,88400";"37,90610";"5,60666"
"17,98400";"38,00610";"5,61917"
"18,08400";"38,10609";"5,69015"
"18,18400";"38,20620";"5,73671"
"18,28400";"38,30608";"5,78740"
"18,38400";"38,40595";"5,81508"
"18,48400";"38,50595";"5,88216"
"18,58400";"38,60606";"5,91457"
"18,68400";"38,70617";"5,96299"
"18,78400";"38,80592";"6,00331"
"18,88400";"38,90603";"6,05700"
"18,98400";"39,00591";"6,09167"
"19,08400";"39,10590";"6,18872"
"19,18400";"39,20613";"6,22995"
"19,28400";"39,30577";"6,28588"
"19,38400";"39,40612";"6,39568"
"19,48400";"39,50611";"6,45653"
"19,58400";"39,60599";"6,51921"
"19,68400";"39,70586";"6,61230"
"19,78400";"39,80597";"6,67336"
"19,88400";"39,90596";"6,67721"
"19,98400";"40,00584";"6,69285"
"20,08400";"40,10595";"6,65299"
"20,18400";"40,20606";"6,58181"
"20,28400";"40,30593";"6,54260"
"20,38400";"40,40593";"6,51058"
"20,48400";"40,50616";"6,49581"
"20,58400";"40,60592";"6,49049"
"20,68400";"40,70603";"6,43662"
"20,78400";"40,80614";"6,39171"
"20,88400";"40,90578";"6,35205"
"20,98400";"41,00601";"6,30236"
"21,08400";"41,10612";"6,24072"
"21,18400";"41,20576";"6,13668"
"21,28400";"41,30610";"6,08561"
"21,38400";"41,40610";"6,03165"
"21,48400";"41,50597";"5,97435"
"21,58400";"41,60572";"5,92215"
"21,68400";"41,70620";"5,85871"
"21,78400";"41,80618";"5,80561"
"21,88400";"41,90618";"5,76126"
"21,98400";"42,00606";"5,71023"
"22,08400";"42,10606";"5,66957"
"22,18400";"42,20604";"5,62507"
"22,28400";"42,30592";"5,59531"
"22,38400";"42,40591";"5,56442"
"22,48400";"42,50614";"5,51725"
"22,58400";"42,60614";"5,49287"
"22,68400";"42,70625";"5,46486"
"22,78400";"42,80612";"5,43345"
"22,88400";"42,90588";"5,37112"
"22,98400";"43,00622";"5,37043"
"23,08400";"43,10610";"5,35995"
"23,18400";"43,20597";"5,37223"
"23,28400";"43,30608";"5,37522"
"23,38400";"43,40596";"5,39086"
"23,48400";"43,50572";"5,40584"
"23,58400";"43,60595";"5,41982"
"23,68400";"43,70593";"5,44239"
"23,78400";"43,80593";"5,48577"
"23,88400";"43,90616";"5,51562"
"23,98400";"44,00592";"5,56991"
"24,08400";"44,10591";"5,58699"
"24,18400";"44,20578";"5,61220"
"24,28400";"44,30590";"5,66315"
"24,38400";"44,40601";"5,72331"
"24,48400";"44,50612";"5,79080"
"24,58400";"44,60611";"5,82753"
"24,68400";"44,70575";"5,84296"
"24,78400";"44,80610";"5,87515"
"24,88400";"44,90586";"5,93502"
"24,98000";"45,00195";"5,95397"
