Zeit;Traversenweg;Kraft
(s);(mm);(N)
"0,00000";"0,00791";"0,02075"
"0,10000";"0,34165";"-0,00208"
"0,20000";"0,65356";"0,01646"
"0,30000";"0,95424";"0,00490"
"0,40000";"1,25410";"-0,00465"
"0,50000";"1,55420";"0,01613"
"0,60000";"1,85406";"0,00070"
"0,70000";"2,15404";"0,01152"
"0,80000";"2,45402";"-0,01951"
"0,90000";"2,75400";"0,01247"
"1,00000";"3,05410";"0,00544"
"1,10000";"3,35419";"0,00085"
"1,20000";"3,65382";"0,00171"
"1,30000";"3,95380";"0,00579"
"1,40000";"4,25401";"0,01485"
"1,50000";"4,55423";"0,00814"
"1,60000";"4,85397";"0,01772"
"1,70000";"5,15372";"0,00544"
"1,80000";"5,45393";"0,01015"
"1,90000";"5,75391";"0,00035"
"2,00000";"6,05401";"0,00804"
"2,10000";"6,35410";"0,01581"
"2,20000";"6,65408";"0,00758"
"2,30000";"6,95394";"0,01819"
"2,40000";"7,25381";"0,00060"
"2,50000";"7,55402";"0,02110"
"2,60000";"7,85400";"0,01115"
"2,70000";"8,15386";"0,01651"
"2,80000";"8,45384";"0,00036"
"2,90000";"8,75394";"0,01267"
"3,00000";"9,05380";"0,00861"
"3,10000";"9,35390";"0,01113"
"3,20000";"9,65399";"0,01988"
"3,30000";"9,95397";"0,01187"
"3,40000";"10,25395";"0,00918"
"3,50000";"10,55393";"0,01039"
"3,60000";"10,85379";"0,01889"
"3,70000";"11,15424";"0,00880"
"3,80000";"11,45387";"0,01887"
"3,90000";"11,75408";"0,01523"
"4,00000";"12,05418";"-0,00636"
"4,10000";"12,35381";"0,00742"
"4,20000";"12,65390";"0,00883"
"4,30000";"12,95400";"0,01996"
"4,40000";"13,25398";"0,00473"
"4,50000";"13,55408";"-0,00070"
"4,60000";"13,85406";"-0,00552"
"4,70000";"14,15392";"0,00968"
"4,80000";"14,45378";"0,01029"
"4,90000";"14,75376";"0,01759"
"5,00000";"15,05421";"0,00372"
"5,10000";"15,35419";"0,00555"
"5,20000";"15,65393";"0,01155"
"5,30000";"15,95403";"0,01608"
"5,40000";"16,25413";"0,00232"
"5,50000";"16,55410";"0,03203"
"5,60000";"16,85408";"0,00682"
"5,70000";"17,15418";"-0,00836"
"5,80000";"17,45416";"0,01292"
"5,90000";"17,75390";"0,01249"
"6,00000";"18,05388";"0,02117"
"6,10000";"18,35422";"0,01603"
"6,20000";"18,65408";"0,02276"
"6,30000";"18,95382";"0,01277"
"6,40000";"19,25392";"0,00169"
"6,50000";"19,55402";"0,02736"
"6,60000";"19,85399";"0,00778"
"6,70000";"20,15397";"0,01483"
"6,80000";"20,45395";"0,01895"
"6,90000";"20,75405";"0,01441"
"7,00000";"21,05403";"0,01624"
"7,10000";"21,35401";"0,01423"
"7,20000";"21,65422";"0,02410"
"7,30000";"21,95420";"0,00240"
"7,40000";"22,25395";"0,01713"
"7,50000";"22,55404";"0,02620"
"7,60000";"22,85390";"-0,00420"
"7,70000";"23,15400";"0,00671"
"7,80000";"23,45386";"0,00933"
"7,90000";"23,75396";"-0,00952"
"8,00000";"24,05394";"0,01694"
"8,10000";"24,35392";"-0,01182"
"8,20000";"24,65390";"0,00745"
"8,30000";"24,95388";"0,01527"
"8,40000";"25,25373";"-0,00072"
"8,50000";"25,55419";"0,01300"
"8,60000";"25,85405";"0,02043"
"8,70000";"26,15391";"0,02748"
"8,80000";"26,45412";"0,01370"
"8,90000";"26,75410";"-0,00042"
"9,00000";"27,05408";"0,00008"
"9,10000";"27,35383";"0,01550"
"9,20000";"27,65416";"0,00568"
"9,30000";"27,95414";"0,00249"
"9,40000";"28,25365";"0,00487"
"9,50000";"28,55386";"0,01086"
"9,60000";"28,85408";"0,00895"
"9,70000";"29,15406";"0,02713"
"9,80000";"29,45368";"0,01785"
"9,90000";"29,75378";"0,01460"
"9,98400";"30,00571";"0,03058"
"9,98600";"30,01173";"0,02990"
"10,08600";"30,11503";"0,01992"
"10,18600";"30,20664";"-0,00091"
"10,28600";"30,30581";"0,00868"
"10,38600";"30,40604";"0,01041"
"10,48600";"30,50591";"0,00959"
"10,58600";"30,60602";"0,02150"
"10,68600";"30,70601";"0,00566"
"10,78600";"30,80589";"0,00759"
"10,88600";"30,90612";"-0,00611"
"10,98600";"31,00599";"0,00958"
"11,08600";"31,10599";"0,00294"
"11,18600";"31,20610";"0,01314"
"11,28600";"31,30609";"0,02943"
"11,38600";"31,40609";"0,00620"
"11,48600";"31,50596";"-0,00235"
"11,58600";"31,60595";"0,00269"
"11,68600";"31,70583";"0,01336"
"11,78600";"31,80618";"0,01189"
"11,88600";"31,90605";"-0,00814"
"11,98600";"32,00604";"0,01778"
"12,08600";"32,10616";"0,02390"
"12,18600";"32,20603";"0,01078"
"12,28600";"32,30602";"0,00440"
"12,38600";"32,40613";"0,08251"
"12,48600";"32,50577";"3,12986"
"12,58600";"32,60576";"8,23797"
"12,68600";"32,70588";"9,37301"
"12,78600";"32,80611";"9,32703"
"12,88600";"32,90598";"8,94437"
"12,98600";"33,00586";"8,45367"
"13,08600";"33,10596";"8,00084"
"13,18600";"33,20584";"7,63279"
"13,28600";"33,30595";"7,32684"
"13,38600";"33,40606";"7,03004"
"13,48600";"33,50606";"6,78889"
"13,58600";"33,60581";"6,51148"
"13,68600";"33,70604";"6,26319"
"13,78600";"33,80580";"6,03002"
"13,88600";"33,90591";"5,78455"
"13,98600";"34,00626";"5,55122"
"14,08600";"34,10602";"5,32664"
"14,18600";"34,20601";"4,82268"
"14,28600";"34,30612";"4,24016"
"14,38600";"34,40588";"4,33023"
"14,48600";"34,50599";"4,64566"
"14,58600";"34,60598";"4,75783"
"14,68600";"34,70586";"4,76345"
"14,78600";"34,80620";"4,78695"
"14,88600";"34,90596";"4,71739"
"14,98600";"35,00571";"4,68917"
"15,08600";"35,10583";"4,64101"
"15,18600";"35,20582";"4,58748"
"15,28600";"35,30593";"4,55109"
"15,38600";"35,40604";"4,52565"
"15,48600";"35,50592";"4,51606"
"15,58600";"35,60603";"4,46886"
"15,68600";"35,70579";"4,44308"
"15,78600";"35,80566";"4,42908"
"15,88600";"35,90624";"4,42648"
"15,98600";"36,00589";"4,39135"
"16,08600";"36,10600";"4,38350"
"16,18600";"36,20599";"4,38200"
"16,28600";"36,30622";"4,39329"
"16,38600";"36,40574";"4,39864"
"16,48600";"36,50597";"4,39654"
"16,58600";"36,60620";"4,41874"
"16,68600";"36,70607";"4,43767"
"16,78600";"36,80595";"4,45475"
"16,88600";"36,90606";"4,44184"
"16,98600";"37,00605";"4,44304"
"17,08600";"37,10593";"4,44933"
"17,18600";"37,20604";"4,46209"
"17,28600";"37,30603";"4,47587"
"17,38600";"37,40602";"4,45270"
"17,48600";"37,50613";"4,45046"
"17,58600";"37,60613";"4,49163"
"17,68600";"37,70565";"4,56818"
"17,78600";"37,80599";"4,61521"
"17,88600";"37,90610";"4,68403"
"17,98600";"38,00598";"4,81452"
"18,08600";"38,10609";"4,92980"
"18,18600";"38,20609";"5,01136"
"18,28600";"38,30619";"5,10797"
"18,38600";"38,40595";"5,19563"
"18,48600";"38,50583";"5,32138"
"18,58600";"38,60593";"5,42180"
"18,68600";"38,70605";"5,53920"
"18,78600";"38,80592";"5,58993"
"18,88600";"38,90603";"5,63958"
"18,98600";"39,00579";"5,67180"
"19,08600";"39,10590";"5,71037"
"19,18600";"39,20601";"5,74804"
"19,28600";"39,30577";"5,77936"
"19,38600";"39,40612";"5,80545"
"19,48600";"39,50600";"5,83928"
"19,58600";"39,60599";"5,82175"
"19,68600";"39,70598";"5,85638"
"19,78600";"39,80597";"5,85451"
"19,88600";"39,90596";"5,84808"
"19,98600";"40,00584";"5,81584"
"20,08600";"40,10595";"5,78106"
"20,18600";"40,20594";"5,76203"
"20,28600";"40,30593";"5,69717"
"20,38600";"40,40593";"5,65819"
"20,48600";"40,50616";"5,62845"
"20,58600";"40,60580";"5,55759"
"20,68600";"40,70591";"5,49879"
"20,78600";"40,80614";"5,44809"
"20,88600";"40,90554";"5,37260"
"20,98600";"41,00601";"5,32340"
"21,08600";"41,10624";"5,27150"
"21,18600";"41,20588";"5,22212"
"21,28600";"41,30587";"5,18130"
"21,38600";"41,40633";"5,14199"
"21,48600";"41,50597";"5,07931"
"21,58600";"41,60597";"5,06178"
"21,68600";"41,70608";"5,02018"
"21,78600";"41,80630";"5,00738"
