Zeit;Traversenweg;Kraft
"10,10200";"30,11255";"0,22336"
"10,20200";"30,20463";"0,22012"
"10,30200";"30,30392";"0,23412"
"10,40200";"30,40403";"0,23581"
"10,50200";"30,50379";"0,53510"
"10,60200";"30,60401";"1,71954"
"10,70200";"30,70401";"6,23949"
"10,80200";"30,80400";"8,67447"
"10,90200";"30,90411";"9,17235"
"11,00200";"31,00387";"9,30202"
"11,10200";"31,10398";"9,11176"
"11,20200";"31,20409";"8,77476"
"11,30200";"31,30420";"8,39110"
"11,40200";"31,40420";"8,09212"
"11,50200";"31,50395";"7,77504"
"11,60200";"31,60406";"7,47148"
"11,70200";"31,70394";"7,17782"
"11,80200";"31,80393";"6,92167"
"11,90200";"31,90416";"6,71121"
"12,00200";"32,00404";"6,48509"
"12,10200";"32,10426";"6,28892"
"12,20200";"32,20402";"6,09590"
"12,30200";"32,30401";"5,93551"
"12,40200";"32,40413";"5,77924"
"12,50200";"32,50388";"5,63010"
"12,60200";"32,60376";"5,50660"
"12,70200";"32,70399";"5,37743"
"12,80200";"32,80422";"5,25525"
"12,90200";"32,90409";"5,13012"
"13,00200";"33,00385";"4,99276"
"13,10200";"33,10396";"4,90670"
"13,20200";"33,20395";"4,81536"
"13,30200";"33,30395";"4,65664"
"13,40200";"33,40417";"4,52620"
"13,50200";"33,50405";"4,41809"
"13,60200";"33,60380";"4,30976"
"13,70200";"33,70415";"4,28339"
"13,80200";"33,80379";"4,16609"
"13,90200";"33,90402";"4,14804"
"14,00200";"34,00425";"4,18618"
"14,10200";"34,10401";"4,11193"
"14,20200";"34,20400";"4,25870"
"14,30200";"34,30411";"4,26981"
"14,40200";"34,40387";"4,31926"
"14,50200";"34,50398";"4,38458"
"14,60200";"34,60386";"4,38480"
"14,70200";"34,70397";"4,41951"
"14,80200";"34,80420";"4,39684"
"14,90200";"34,90395";"4,38733"
"15,00200";"35,00383";"4,40373"
"15,10200";"35,10382";"4,39116"
"15,20200";"35,20382";"4,39327"
"15,30200";"35,30404";"4,38544"
"15,40200";"35,40427";"4,40347"
"15,50200";"35,50391";"4,42329"
"15,60200";"35,60414";"4,43582"
"15,70200";"35,70378";"4,45585"
"15,80200";"35,80377";"4,47716"
"15,90200";"35,90424";"4,52150"
"16,00200";"36,00388";"4,56235"
"16,10200";"36,10398";"4,55413"
"16,20200";"36,20375";"4,62094"
"16,30200";"36,30433";"4,66275"
"16,40200";"36,40373";"4,69912"
"16,50200";"36,50396";"4,74763"
"16,60200";"36,60419";"4,79627"
"16,70200";"36,70430";"4,83063"
"16,80200";"36,80417";"4,83624"
"16,90200";"36,90405";"4,87337"
"17,00200";"37,00381";"4,92953"
"17,10200";"37,10404";"5,03406"
"17,20200";"37,20415";"5,12727"
"17,30200";"37,30402";"5,20281"
"17,40200";"37,40390";"5,27327"
"17,50200";"37,50401";"5,36944"
"17,60200";"37,60412";"5,45292"
"17,70200";"37,70375";"5,49036"
"17,80200";"37,80399";"5,57384"
"17,90200";"37,90398";"5,59956"
"18,00200";"38,00421";"5,66237"
"18,10200";"38,10420";"5,73515"
"18,20200";"38,20408";"5,72811"
"18,30200";"38,30407";"5,80980"
"18,40200";"38,40395";"5,87854"
"18,50200";"38,50394";"5,91703"
"18,60200";"38,60393";"5,94528"
"18,70200";"38,70404";"5,99625"
"18,80200";"38,80392";"6,03574"
"18,90200";"38,90403";"6,11524"
"19,00200";"39,00391";"6,15047"
"19,10200";"39,10402";"6,17635"
"19,20200";"39,20401";"6,19482"
"19,30200";"39,30388";"6,16224"
"19,40200";"39,40411";"6,16470"
"19,50200";"39,50410";"6,14619"
"19,60200";"39,60386";"6,10907"
"19,70200";"39,70397";"6,08988"
"19,80200";"39,80397";"6,03920"
"19,90200";"39,90396";"6,02134"
"20,00200";"40,00384";"5,96653"
"20,10200";"40,10395";"5,90676"
"20,20200";"40,20394";"5,81126"
"20,30200";"40,30393";"5,76501"
"20,40200";"40,40392";"5,71227"
"20,50200";"40,50415";"5,63926"
"20,60200";"40,60391";"5,57889"
"20,70200";"40,70402";"5,55805"
"20,80200";"40,80425";"5,50032"
"20,90200";"40,90377";"5,47934"
"21,00200";"41,00388";"5,44017"
"21,10200";"41,10423";"5,40533"
"21,20200";"41,20375";"5,36848"
"21,30200";"41,30410";"5,33384"
"21,40200";"41,40433";"5,31025"
"21,50200";"41,50397";"5,29296"
"21,60200";"41,60384";"5,28102"
"21,70200";"41,70407";"5,25437"
"21,80200";"41,80418";"5,24763"
"21,90200";"41,90417";"5,21334"
"22,00200";"42,00393";"5,20638"
"22,10200";"42,10392";"5,20857"
"22,20200";"42,20392";"5,18323"
"22,30200";"42,30391";"5,20499"
"22,40200";"42,40402";"5,21250"
"22,50200";"42,50413";"5,18280"
"22,60200";"42,60413";"5,17168"
"22,70200";"42,70412";"5,16290"
"22,80200";"42,80411";"5,16416"
"22,90200";"42,90387";"5,16306"
"23,00200";"43,00410";"5,17265"
"23,10200";"43,10409";"5,17419"
"23,20200";"43,20396";"5,17537"
"23,30200";"43,30408";"5,22108"
"23,40200";"43,40395";"5,24775"
"23,50200";"43,50383";"5,26781"
"23,60200";"43,60394";"5,29730"
"23,70200";"43,70405";"5,34539"
"23,80200";"43,80404";"5,39972"
"23,90200";"43,90416";"5,43103"
"24,00200";"44,00414";"5,47816"
"24,10200";"44,10402";"5,51269"
"24,20200";"44,20378";"5,55608"
"24,30200";"44,30389";"5,60557"
"24,40200";"44,40400";"5,66379"
"24,50200";"44,50411";"5,71375"
"24,60200";"44,60422";"5,75437"
"24,70200";"44,70374";"5,77059"
"24,80200";"44,80385";"5,83445"
"24,90200";"44,90397";"5,92220"
"25,00000";"45,00195";"5,98535"
