Zeit;Traversenweg;Kraft
(s);(mm);(N)
"0,00000";"0,00000";"0,13219"
"0,10000";"0,28876";"0,13135"
"0,20000";"0,60503";"0,13445"
"0,30000";"0,90584";"0,13555"
"0,40000";"1,20606";"0,13338"
"0,50000";"1,50615";"0,12647"
"0,60000";"1,80601";"0,12872"
"0,70000";"2,10611";"0,14459"
"0,80000";"2,40585";"0,12325"
"0,90000";"2,70607";"0,13639"
"1,00000";"3,00617";"0,13632"
"1,10000";"3,30615";"0,13488"
"1,20000";"3,60589";"0,13974"
"1,30000";"3,90575";"0,13813"
"1,40000";"4,20597";"0,13253"
"1,50000";"4,50630";"0,12991"
"1,60000";"4,80604";"0,13049"
"1,70000";"5,10602";"0,12683"
"1,80000";"5,40588";"0,13321"
"1,90000";"5,70598";"0,10582"
"2,00000";"6,00596";"0,13291"
"2,10000";"6,30606";"0,12739"
"2,20000";"6,60603";"0,12737"
"2,30000";"6,90601";"0,14908"
"2,40000";"7,20599";"0,13665"
"2,50000";"7,50585";"0,12360"
"2,60000";"7,80607";"0,12847"
"2,70000";"8,10605";"0,11509"
"2,80000";"8,40591";"0,13677"
"2,90000";"8,70601";"0,13275"
"3,00000";"9,00610";"0,14351"
"3,10000";"9,30597";"0,13203"
"3,20000";"9,60606";"0,13154"
"3,30000";"9,90581";"0,13769"
"3,40000";"10,20602";"0,13209"
"3,50000";"10,50600";"0,14778"
"3,60000";"10,80563";"0,13246"
"3,70000";"11,10619";"0,14547"
"3,80000";"11,40594";"0,14708"
"3,90000";"11,70615";"0,14336"
"4,00000";"12,00625";"0,12090"
"4,10000";"12,30599";"0,12764"
"4,20000";"12,60597";"0,15529"
"4,30000";"12,90595";"0,13176"
"4,40000";"13,20593";"0,10974"
"4,50000";"13,50591";"0,12488"
"4,60000";"13,80612";"0,12306"
"4,70000";"14,10587";"0,13771"
"4,80000";"14,40597";"0,13825"
"4,90000";"14,70595";"0,12225"
"5,00000";"15,00616";"0,13750"
"5,10000";"15,30614";"0,14581"
"5,20000";"15,60600";"0,14196"
"5,30000";"15,90598";"0,13998"
"5,40000";"16,20596";"0,13530"
"5,50000";"16,50594";"0,13297"
"5,60000";"16,80603";"0,14660"
"5,70000";"17,10625";"0,13623"
"5,80000";"17,40611";"0,14569"
"5,90000";"17,70609";"0,13224"
"6,00000";"18,00595";"0,12436"
"6,10000";"18,30617";"0,12463"
"6,20000";"18,60603";"0,12275"
"6,30000";"18,90589";"0,12517"
"6,40000";"19,20575";"0,13903"
"6,50000";"19,50585";"0,14506"
"6,60000";"19,80583";"0,10252"
"6,70000";"20,10592";"0,13965"
"6,80000";"20,40590";"0,12867"
"6,90000";"20,70600";"0,15185"
"7,00000";"21,00598";"0,14190"
"7,10000";"21,30596";"0,13329"
"7,20000";"21,60617";"0,13653"
"7,30000";"21,90615";"0,13678"
"7,40000";"22,20601";"0,12989"
"7,50000";"22,50599";"0,12610"
"7,60000";"22,80609";"0,14045"
"7,70000";"23,10607";"0,13434"
"7,80000";"23,40593";"0,13925"
"7,90000";"23,70615";"0,15262"
"8,00000";"24,00601";"0,15864"
"8,10000";"24,30610";"0,13655"
"8,20000";"24,60596";"0,14323"
"8,30000";"24,90583";"0,15743"
"8,40000";"25,20569";"0,13231"
"8,50000";"25,50602";"0,14322"
"8,60000";"25,80600";"0,14067"
"8,70000";"26,10610";"0,12051"
"8,80000";"26,40596";"0,14311"
"8,90000";"26,70606";"0,13969"
"9,00000";"27,00615";"0,13708"
"9,10000";"27,30602";"0,13624"
"9,20000";"27,60623";"0,13089"
"9,30000";"27,90609";"0,12930"
"9,40000";"28,20572";"0,13512"
"9,50000";"28,50605";"0,13179"
"9,60000";"28,80614";"0,14105"
"9,70000";"29,10601";"0,14873"
"9,80000";"29,40587";"0,13201"
"9,90000";"29,70573";"0,14517"
"10,00000";"30,00583";"0,13998"
"10,00200";"30,01185";"0,14050"
"10,10200";"30,11491";"0,14474"
"10,20200";"30,20664";"0,15304"
"10,30200";"30,30592";"0,12596"
"10,40200";"30,40615";"0,13686"
"10,50200";"30,50579";"0,14506"
"10,60200";"30,60590";"0,15270"
"10,70200";"30,70601";"0,13239"
"10,80200";"30,80601";"0,13797"
"10,90200";"30,90624";"0,13467"
"11,00200";"31,00576";"0,12995"
"11,10200";"31,10599";"0,14691"
"11,20200";"31,20610";"0,13176"
"11,30200";"31,30609";"0,13449"
"11,40200";"31,40609";"0,14197"
"11,50200";"31,50608";"0,53059"
"11,60200";"31,60595";"1,68028"
"11,70200";"31,70606";"4,79062"
"11,80200";"31,80594";"8,71369"
"11,90200";"31,90605";"9,55643"
"12,00200";"32,00604";"9,36416"
"12,10200";"32,10616";"8,94250"
"12,20200";"32,20603";"8,48602"
"12,30200";"32,30613";"8,10371"
"12,40200";"32,40613";"7,77660"
"12,50200";"32,50577";"7,47746"
"12,60200";"32,60576";"7,20558"
"12,70200";"32,70599";"6,94168"
"12,80200";"32,80622";"6,67923"
"12,90200";"32,90598";"6,45832"
"13,00200";"33,00586";"6,22360"
"13,10200";"33,10596";"6,00328"
"13,20200";"33,20608";"5,76032"
"13,30200";"33,30595";"5,17497"
"13,40200";"33,40618";"4,69405"
"13,50200";"33,50606";"4,76447"
"13,60200";"33,60581";"4,83795"
"13,70200";"33,70616";"4,86346"
"13,80200";"33,80580";"4,92853"
"13,90200";"33,90591";"4,96356"
"14,00200";"34,00614";"4,98852"
"14,10200";"34,10590";"4,97033"
"14,20200";"34,20601";"4,96603"
"14,30200";"34,30612";"4,93583"
"14,40200";"34,40576";"4,90950"
"14,50200";"34,50587";"4,89798"
"14,60200";"34,60598";"4,86210"
"14,70200";"34,70597";"4,86030"
"14,80200";"34,80608";"4,83329"
"14,90200";"34,90596";"4,78104"
"15,00200";"35,00583";"4,75397"
"15,10200";"35,10594";"4,74039"
"15,20200";"35,20594";"4,70312"
"15,30200";"35,30605";"4,68209"
"15,40200";"35,40604";"4,66537"
"15,50200";"35,50592";"4,63955"
"15,60200";"35,60627";"4,63435"
"15,70200";"35,70567";"4,62428"
"15,80200";"35,80566";"4,61300"
"15,90200";"35,90612";"4,64680"
"16,00200";"36,00612";"4,62772"
"16,10200";"36,10611";"4,63346"
"16,20200";"36,20599";"4,64791"
"16,30200";"36,30610";"4,65903"
"16,40200";"36,40574";"4,65849"
"16,50200";"36,50597";"4,67263"
"16,60200";"36,60608";"4,68162"
"16,70200";"36,70631";"4,70961"
"16,80200";"36,80606";"4,70341"
"16,90200";"36,90606";"4,70664"
"17,00200";"37,00593";"4,70731"
"17,10200";"37,10604";"4,68963"
"17,20200";"37,20604";"4,69041"
"17,30200";"37,30614";"4,66010"
"17,40200";"37,40602";"4,69186"
"17,50200";"37,50589";"4,72384"
"17,60200";"37,60624";"4,78100"
"17,70200";"37,70565";"4,84626"
"17,80200";"37,80599";"4,93906"
"17,90200";"37,90610";"5,00780"
"18,00200";"38,00622";"5,10171"
"18,10200";"38,10609";"5,18041"
