Zeit;Traversenweg;Kraft
(s);(mm);(N)
"0,00000";"0,01464";"0,10589"
"0,10000";"0,35570";"0,07234"
"0,20000";"0,66560";"0,09380"
"0,30000";"0,96605";"0,10268"
"0,40000";"1,26603";"0,08135"
"0,50000";"1,56612";"0,09581"
"0,60000";"1,86610";"0,11007"
"0,70000";"2,16608";"0,08499"
"0,80000";"2,46606";"0,10021"
"0,90000";"2,76592";"0,08131"
"1,00000";"3,06602";"0,08954"
"1,10000";"3,36624";"0,08868"
"1,20000";"3,66586";"0,09410"
"1,30000";"3,96572";"0,09523"
"1,40000";"4,26594";"0,07900"
"1,50000";"4,56603";"0,10132"
"1,60000";"4,86601";"0,06865"
"1,70000";"5,16576";"0,08834"
"1,80000";"5,46585";"0,08550"
"1,90000";"5,76595";"0,09573"
"2,00000";"6,06593";"0,09432"
"2,10000";"6,36615";"0,08038"
"2,20000";"6,66613";"0,09538"
"2,30000";"6,96587";"0,09933"
"2,40000";"7,26585";"0,08483"
"2,50000";"7,56606";"0,09714"
"2,60000";"7,86604";"0,08707"
"2,70000";"8,16590";"0,08841"
"2,80000";"8,46588";"0,08302"
"2,90000";"8,76598";"0,08535"
"3,00000";"9,06584";"0,09041"
"3,10000";"9,36594";"0,07703"
"3,20000";"9,66603";"0,10400"
"3,30000";"9,96601";"0,09971"
"3,40000";"10,26611";"0,08773"
"3,50000";"10,56597";"0,07148"
"3,60000";"10,86583";"0,07980"
"3,70000";"11,16629";"0,08694"
"3,80000";"11,46603";"0,07787"
"3,90000";"11,76613";"0,08491"
"4,00000";"12,06622";"0,08696"
"4,10000";"12,36596";"0,08296"
"4,20000";"12,66594";"0,09379"
"4,30000";"12,96616";"0,08209"
"4,40000";"13,26590";"0,10733"
"4,50000";"13,56600";"0,09894"
"4,60000";"13,86610";"0,08318"
"4,70000";"14,16596";"0,10242"
"4,80000";"14,46582";"0,11150"
"4,90000";"14,76592";"0,08413"
"5,00000";"15,06625";"0,10230"
"5,10000";"15,36611";"0,09449"
"5,20000";"15,66597";"0,09109"
"5,30000";"15,96595";"0,10441"
"5,40000";"16,26593";"0,09657"
"5,50000";"16,56591";"0,10248"
"5,60000";"16,86613";"0,07833"
"5,70000";"17,16610";"0,08681"
"5,80000";"17,46620";"0,08683"
"5,90000";"17,76595";"0,08372"
"6,00000";"18,06592";"0,10313"
"6,10000";"18,36614";"0,06998"
"6,20000";"18,66600";"0,09209"
"6,30000";"18,96586";"0,10474"
"6,40000";"19,26596";"0,09456"
"6,50000";"19,56594";"0,08440"
"6,60000";"19,86603";"0,10888"
"6,70000";"20,16589";"0,08736"
"6,80000";"20,46587";"0,09068"
"6,90000";"20,76609";"0,09004"
"7,00000";"21,06595";"0,08933"
"7,10000";"21,36593";"0,10288"
"7,20000";"21,66615";"0,10187"
"7,30000";"21,96625";"0,09031"
"7,40000";"22,26599";"0,09043"
"7,50000";"22,56608";"0,09136"
"7,60000";"22,86606";"0,08510"
"7,70000";"23,16604";"0,08176"
"7,80000";"23,46602";"0,10633"
"7,90000";"23,76612";"0,09225"
"8,00000";"24,06598";"0,08716"
"8,10000";"24,36596";"0,10304"
"8,20000";"24,66594";"0,08048"
"8,30000";"24,96580";"0,09337"
"8,40000";"25,26590";"0,10833"
"8,50000";"25,56611";"0,08690"
"8,60000";"25,86621";"0,09462"
"8,70000";"26,16595";"0,10169"
"8,80000";"26,46605";"0,07908"
"8,90000";"26,76603";"0,07989"
