Zeit;Traversenweg;Kraft
"20,20200";"40,20394";"6,30640"
"20,30200";"40,30381";"6,36639"
"20,40200";"40,40405";"6,41462"
"20,50200";"40,50415";"6,45482"
"20,60200";"40,60391";"6,45732"
"20,70200";"40,70390";"6,43618"
"20,80200";"40,80425";"6,40162"
"20,90200";"40,90377";"6,35789"
"21,00200";"41,00400";"6,33200"
"21,10200";"41,10423";"6,25649"
"21,20200";"41,20399";"6,23194"
"21,30200";"41,30410";"6,17065"
"21,40200";"41,40421";"6,11804"
"21,50200";"41,50397";"6,05141"
"21,60200";"41,60396";"5,99406"
"21,70200";"41,70407";"5,93333"
"21,80200";"41,80406";"5,87121"
"21,90200";"41,90429";"5,81233"
"22,00200";"42,00393";"5,74893"
"22,10200";"42,10392";"5,68136"
"22,20200";"42,20392";"5,63164"
"22,30200";"42,30391";"5,58189"
"22,40200";"42,40402";"5,51929"
"22,50200";"42,50413";"5,48345"
"22,60200";"42,60413";"5,43078"
"22,70200";"42,70424";"5,40498"
"22,80200";"42,80423";"5,39823"
"22,90200";"42,90387";"5,37159"
"23,00200";"43,00410";"5,37138"
"23,10200";"43,10409";"5,35665"
"23,20200";"43,20396";"5,36615"
"23,30200";"43,30408";"5,36526"
"23,40200";"43,40395";"5,37806"
"23,50200";"43,50383";"5,35292"
"23,60200";"43,60394";"5,37608"
"23,70200";"43,70393";"5,37055"
"23,80200";"43,80404";"5,36893"
"23,90200";"43,90427";"5,38360"
"24,00200";"44,00403";"5,38161"
"24,10200";"44,10402";"5,38505"
"24,20200";"44,20378";"5,42677"
"24,30200";"44,30389";"5,43142"
"24,40200";"44,40389";"5,45074"
"24,50200";"44,50399";"5,47833"
"24,60200";"44,60422";"5,50611"
"24,70200";"44,70374";"5,57264"
"24,80200";"44,80397";"5,61727"
"24,90200";"44,90397";"5,67305"
"25,00000";"45,00195";"5,68140"
