Zeit;Traversenweg;Kraft
"9,80000";"29,40599";"0,01248"
"9,90000";"29,70597";"0,02262"
"9,99800";"30,00004";"0,04520"
"10,00000";"30,00606";"0,04504"
"10,10000";"30,10971";"0,02786"
"10,20000";"30,20061";"0,03934"
"10,30000";"30,29978";"0,02502"
"10,40000";"30,39990";"0,01381"
"10,50000";"30,49989";"0,00413"
"10,60000";"30,60000";"0,02016"
"10,70000";"30,70011";"0,01913"
"10,80000";"30,79987";"0,03158"
"10,90000";"30,89998";"0,03659"
"11,00000";"31,00021";"0,04887"
"11,10000";"31,09996";"0,01954"
"11,20000";"31,19996";"0,03720"
"11,30000";"31,30007";"0,02549"
"11,40000";"31,40018";"0,03251"
"11,50000";"31,50006";"0,01964"
"11,60000";"31,59981";"0,03019"
"11,70000";"31,69969";"0,04069"
"11,80000";"31,80015";"0,02688"
"11,90000";"31,89979";"0,01403"
"12,00000";"32,00002";"0,02959"
"12,10000";"32,09990";"0,01422"
"12,20000";"32,20001";"0,02257"
"12,30000";"32,29988";"0,01851"
"12,40000";"32,39999";"0,02028"
"12,50000";"32,50011";"0,02301"
"12,60000";"32,59986";"0,02253"
"12,70000";"32,69986";"0,04626"
"12,80000";"32,80032";"0,02939"
"12,90000";"32,89972";"0,05101"
"13,00000";"32,99984";"0,10375"
"13,10000";"33,10006";"0,22896"
"13,20000";"33,20005";"0,34050"
"13,30000";"33,30029";"0,46666"
"13,40000";"33,40016";"0,63922"
"13,50000";"33,49992";"0,84286"
"13,60000";"33,59991";"1,06912"
"13,70000";"33,70014";"1,28791"
"13,80000";"33,79978";"1,55283"
"13,90000";"33,90001";"1,86132"
"14,00000";"34,00000";"2,20552"
"14,10000";"34,09999";"2,62418"
"14,20000";"34,20022";"3,66866"
"14,30000";"34,29998";"5,67659"
"14,40000";"34,39986";"6,83434"
"14,50000";"34,50020";"7,55834"
"14,60000";"34,60008";"7,91517"
"14,70000";"34,70007";"8,23634"
"14,80000";"34,80018";"8,40494"
"14,90000";"34,89982";"8,50040"
"15,00000";"34,99981";"8,50904"
"15,10000";"35,09992";"8,43622"
"15,20000";"35,20015";"8,37423"
"15,30000";"35,30003";"8,31736"
"15,40000";"35,39990";"8,23323"
"15,50000";"35,50001";"8,18714"
"15,60000";"35,59989";"8,15400"
"15,70000";"35,70000";"8,11822"
"15,80000";"35,80000";"8,01402"
"15,90000";"35,90010";"7,68865"
"16,00000";"35,99986";"6,92239"
"16,10000";"36,10009";"6,47899"
"16,20000";"36,19984";"6,49678"
"16,30000";"36,29984";"6,77502"
"16,40000";"36,40019";"7,26170"
"16,50000";"36,49995";"7,70959"
"16,60000";"36,60005";"7,94574"
"16,70000";"36,70017";"8,07712"
"16,80000";"36,79993";"8,13135"
"16,90000";"36,89992";"8,11581"
"17,00000";"36,99991";"8,20530"
"17,10000";"37,09991";"8,22211"
"17,20000";"37,20025";"8,24664"
"17,30000";"37,30001";"8,26718"
"17,40000";"37,39976";"8,29299"
"17,50000";"37,49999";"8,29413"
"17,60000";"37,59999";"8,28896"
"17,70000";"37,70010";"8,30844"
"17,80000";"37,79985";"8,31452"
"17,90000";"37,89985";"8,31901"
"18,00000";"38,00008";"8,31539"
"18,10000";"38,09995";"8,32017"
"18,20000";"38,19971";"8,34802"
"18,30000";"38,30017";"8,34458"
"18,40000";"38,40017";"8,38338"
"18,50000";"38,50005";"8,40417"
"18,60000";"38,60015";"8,44477"
"18,70000";"38,70015";"8,44685"
"18,80000";"38,79979";"8,46044"
"18,90000";"38,90001";"8,50633"
"19,00000";"39,00013";"8,52303"
"19,10000";"39,10012";"8,51743"
"19,20000";"39,20023";"8,54580"
"19,30000";"39,30011";"8,55301"
"19,40000";"39,39986";"8,56205"
"19,50000";"39,49986";"8,62214"
"19,60000";"39,59997";"8,66600"
"19,70000";"39,69996";"8,66249"
"19,80000";"39,79995";"8,67180"
"19,90000";"39,90006";"8,69060"
"20,00000";"40,00018";"8,67191"
"20,10000";"40,09982";"8,69318"
"20,20000";"40,19992";"8,70165"
"20,30000";"40,30003";"8,72173"
"20,40000";"40,39991";"8,73255"
"20,50000";"40,50014";"8,74557"
"20,60000";"40,60025";"8,72844"
"20,70000";"40,70024";"8,73812"
"20,80000";"40,79988";"8,72696"
"20,90000";"40,89999";"8,72549"
"21,00000";"40,99987";"8,73833"
"21,10000";"41,09998";"8,74461"
"21,20000";"41,19986";"8,71655"
"21,30000";"41,30009";"8,74061"
"21,40000";"41,39984";"8,73771"
"21,50000";"41,49995";"8,73640"
"21,60000";"41,59995";"8,76634"
"21,70000";"41,69970";"8,73322"
"21,80000";"41,80017";"8,76314"
"21,90000";"41,90016";"8,76035"
"22,00000";"41,99992";"8,75976"
"22,10000";"42,09980";"8,78783"
"22,20000";"42,20002";"8,78520"
"22,30000";"42,29990";"8,80738"
"22,40000";"42,40001";"8,82663"
"22,50000";"42,50000";"8,81627"
"22,60000";"42,59988";"8,83565"
"22,70000";"42,69987";"8,85004"
"22,80000";"42,79998";"8,84288"
"22,90000";"42,90009";"8,85392"
"23,00000";"42,99973";"8,85399"
"23,10000";"43,10008";"8,88278"
"23,20000";"43,20019";"8,88275"
"23,30000";"43,29995";"8,85880"
"23,40000";"43,39982";"8,87176"
"23,50000";"43,50005";"8,87349"
"23,60000";"43,59993";"8,85098"
"23,70000";"43,70004";"8,86959"
"23,80000";"43,80038";"8,84011"
"23,90000";"43,90002";"8,83200"
"24,00000";"44,00025";"8,84544"
"24,10000";"44,09977";"8,83975"
"24,20000";"44,20024";"8,79709"
"24,30000";"44,30011";"8,81994"
"24,40000";"44,39975";"8,78779"
"24,50000";"44,49974";"8,78258"
"24,60000";"44,60009";"8,75259"
"24,70000";"44,69997";"8,76600"
"24,80000";"44,79972";"8,72167"
"24,90000";"44,90018";"8,76182"
"25,00000";"45,00006";"8,71367"
