Zeit;Traversenweg;Kraft
"8,60000";"25,80576";"0,01066"
"8,70000";"26,10610";"0,01959"
"8,80000";"26,40608";"-0,00324"
"8,90000";"26,70606";"0,01862"
"9,00000";"27,00603";"0,00778"
"9,10000";"27,30589";"0,02282"
"9,20000";"27,60576";"0,00149"
"9,30000";"27,90609";"0,01912"
"9,40000";"28,20607";"0,02226"
"9,50000";"28,50593";"0,01616"
"9,60000";"28,80603";"0,01645"
"9,70000";"29,10589";"0,00509"
"9,80000";"29,40599";"0,01733"
"9,90000";"29,70597";"0,01179"
"9,99800";"30,00004";"0,01006"
"10,00000";"30,00606";"0,01056"
"10,10000";"30,10971";"0,01370"
"10,20000";"30,20074";"0,02788"
"10,30000";"30,29990";"0,02489"
"10,40000";"30,39990";"0,00705"
"10,50000";"30,49989";"-0,01301"
"10,60000";"30,60000";"0,01606"
"10,70000";"30,70011";"0,01974"
"10,80000";"30,79975";"-0,00206"
"10,90000";"30,89986";"0,02601"
"11,00000";"31,00009";"0,02303"
"11,10000";"31,09996";"0,01834"
"11,20000";"31,19996";"0,00569"
"11,30000";"31,30007";"0,02426"
"11,40000";"31,40018";"0,00370"
"11,50000";"31,50018";"0,01919"
"11,60000";"31,59981";"0,02326"
"11,70000";"31,69981";"0,01624"
"11,80000";"31,80004";"0,02691"
"11,90000";"31,89968";"0,01440"
"12,00000";"32,00002";"0,03047"
"12,10000";"32,10001";"0,02520"
"12,20000";"32,20001";"0,01833"
"12,30000";"32,29988";"0,01176"
"12,40000";"32,39999";"0,00719"
"12,50000";"32,50022";"0,00219"
"12,60000";"32,59986";"0,01678"
"12,70000";"32,69986";"0,00710"
"12,80000";"32,80032";"0,01811"
"12,90000";"32,89984";"0,00582"
"13,00000";"33,00007";"0,00444"
"13,10000";"33,09995";"0,02971"
"13,20000";"33,19994";"0,01901"
"13,30000";"33,30029";"0,01776"
"13,40000";"33,40004";"0,01342"
"13,50000";"33,49992";"0,01627"
"13,60000";"33,59991";"0,03370"
"13,70000";"33,70002";"0,01674"
"13,80000";"33,79966";"0,01672"
"13,90000";"33,90001";"0,03112"
"14,00000";"34,00000";"0,01732"
"14,10000";"34,09999";"0,01611"
"14,20000";"34,20011";"0,01957"
"14,30000";"34,30009";"-0,00113"
"14,40000";"34,39997";"0,01566"
"14,50000";"34,50020";"0,00793"
"14,60000";"34,59996";"-0,00280"
"14,70000";"34,70007";"0,01392"
"14,80000";"34,80018";"0,00952"
"14,90000";"34,89994";"0,01863"
"15,00000";"34,99981";"0,00317"
"15,10000";"35,10004";"0,01094"
"15,20000";"35,20004";"0,02744"
"15,30000";"35,30015";"0,01607"
"15,40000";"35,39990";"0,05192"
"15,50000";"35,49990";"0,25115"
"15,60000";"35,59989";"0,51877"
"15,70000";"35,70000";"0,89288"
"15,80000";"35,80011";"1,32701"
"15,90000";"35,89999";"2,90786"
"16,00000";"35,99986";"5,16370"
"16,10000";"36,10009";"6,53714"
"16,20000";"36,19973";"7,37597"
"16,30000";"36,29984";"7,92889"
"16,40000";"36,40019";"8,23645"
"16,50000";"36,49983";"8,39444"
"16,60000";"36,60018";"8,42259"
"16,70000";"36,70005";"8,38450"
"16,80000";"36,79993";"8,31158"
"16,90000";"36,89992";"8,25032"
"17,00000";"36,99991";"8,16017"
"17,10000";"37,10002";"8,07136"
"17,20000";"37,20025";"7,99801"
"17,30000";"37,30001";"7,96080"
"17,40000";"37,39988";"7,89325"
"17,50000";"37,50011";"7,68350"
"17,60000";"37,59999";"6,72468"
"17,70000";"37,70010";"3,48805"
"17,80000";"37,79974";"5,47075"
"17,90000";"37,89985";"6,58812"
"18,00000";"38,00008";"6,98038"
"18,10000";"38,10007";"6,91626"
"18,20000";"38,19983";"6,91088"
"18,30000";"38,30017";"7,28065"
"18,40000";"38,40005";"7,51931"
"18,50000";"38,49992";"7,67284"
"18,60000";"38,60015";"7,61198"
"18,70000";"38,70015";"7,74755"
"18,80000";"38,79967";"7,82553"
"18,90000";"38,90001";"7,84219"
"19,00000";"39,00013";"7,89581"
"19,10000";"39,10012";"7,92156"
"19,20000";"39,20023";"7,96238"
"19,30000";"39,30022";"7,99186"
"19,40000";"39,39986";"8,00918"
"19,50000";"39,49997";"8,06307"
"19,60000";"39,60009";"8,09892"
"19,70000";"39,69984";"8,13901"
"19,80000";"39,79995";"8,14663"
"19,90000";"39,90018";"8,21000"
"20,00000";"40,00018";"8,18817"
"20,10000";"40,09982";"8,21450"
"20,20000";"40,20005";"8,25864"
"20,30000";"40,30015";"8,26831"
"20,40000";"40,40003";"8,32299"
"20,50000";"40,50014";"8,34499"
"20,60000";"40,60025";"8,34273"
"20,70000";"40,70024";"8,36914"
"20,80000";"40,79988";"8,37643"
"20,90000";"40,89999";"8,38772"
"21,00000";"40,99987";"8,39003"
"21,10000";"41,10010";"8,38837"
"21,20000";"41,19974";"8,36764"
"21,30000";"41,30009";"8,37501"
"21,40000";"41,39984";"8,35945"
"21,50000";"41,49995";"8,36252"
"21,60000";"41,60006";"8,35997"
"21,70000";"41,69982";"8,35014"
"21,80000";"41,80017";"8,35126"
"21,90000";"41,90005";"8,33407"
"22,00000";"41,99992";"8,32199"
"22,10000";"42,09991";"8,30889"
"22,20000";"42,20002";"8,31077"
"22,30000";"42,29990";"8,29313"
"22,40000";"42,39989";"8,29468"
"22,50000";"42,49988";"8,30857"
"22,60000";"42,59999";"8,29086"
"22,70000";"42,69999";"8,31274"
"22,80000";"42,79998";"8,28937"
"22,90000";"42,90009";"8,28935"
"23,00000";"42,99973";"8,28503"
"23,10000";"43,09996";"8,28130"
"23,20000";"43,20019";"8,29961"
"23,30000";"43,29983";"8,29448"
"23,40000";"43,40005";"8,31450"
"23,50000";"43,50005";"8,31096"
"23,60000";"43,59993";"8,34443"
"23,70000";"43,69992";"8,31387"
"23,80000";"43,80027";"8,32261"
"23,90000";"43,90014";"8,31958"
"24,00000";"44,00025";"8,33291"
"24,10000";"44,09989";"8,32674"
"24,20000";"44,20012";"8,30752"
"24,30000";"44,30011";"8,31976"
"24,40000";"44,39964";"8,31519"
"24,50000";"44,49986";"8,32263"
"24,60000";"44,60009";"8,28825"
"24,70000";"44,69997";"8,29399"
"24,80000";"44,79984";"8,23549"
"24,90000";"44,90007";"8,23757"
"25,00000";"45,00018";"8,21730"
