Zeit;Traversenweg;Kraft
"9,60000";"28,80603";"0,00693"
"9,70000";"29,10601";"-0,00131"
"9,80000";"29,40599";"0,00711"
"9,90000";"29,70597";"-0,00515"
"9,99800";"30,00004";"0,00074"
"10,00000";"30,00606";"-0,00061"
"10,10000";"30,10723";"0,01660"
"10,20000";"30,19849";"-0,01466"
"10,30000";"30,29790";"0,00766"
"10,40000";"30,39789";"0,00625"
"10,50000";"30,49788";"-0,00843"
"10,60000";"30,59799";"0,02491"
"10,70000";"30,69810";"0,00110"
"10,80000";"30,79786";"0,00319"
"10,90000";"30,89774";"-0,01459"
"11,00000";"30,99820";"0,01009"
"11,10000";"31,09796";"0,00667"
"11,20000";"31,19807";"0,00754"
"11,30000";"31,29795";"-0,00402"
"11,40000";"31,39817";"-0,00821"
"11,50000";"31,49817";"0,02442"
"11,60000";"31,59781";"0,00418"
"11,70000";"31,69779";"0,00426"
"11,80000";"31,79791";"-0,00679"
"11,90000";"31,89779";"0,00464"
"12,00000";"31,99802";"0,00180"
"12,10000";"32,09800";"-0,00322"
"12,20000";"32,19800";"0,01052"
"12,30000";"32,29787";"0,00344"
"12,40000";"32,39799";"-0,00261"
"12,50000";"32,49810";"0,00592"
"12,60000";"32,59797";"-0,00689"
"12,70000";"32,69785";"0,00959"
"12,80000";"32,79820";"-0,00096"
"12,90000";"32,89795";"-0,01127"
"13,00000";"32,99806";"-0,00399"
"13,10000";"33,09806";"0,00861"
"13,20000";"33,19793";"0,02250"
"13,30000";"33,29828";"0,00159"
"13,40000";"33,39804";"0,00021"
"13,50000";"33,49803";"0,00116"
"13,60000";"33,59814";"0,01786"
"13,70000";"33,69801";"0,00729"
"13,80000";"33,79777";"0,00268"
"13,90000";"33,89800";"0,00121"
"14,00000";"33,99799";"-0,00458"
"14,10000";"34,09810";"0,01099"
"14,20000";"34,19810";"0,00085"
"14,30000";"34,29797";"0,00182"
"14,40000";"34,39808";"0,00364"
"14,50000";"34,49831";"-0,00989"
"14,60000";"34,59795";"-0,00911"
"14,70000";"34,69807";"0,00351"
"14,80000";"34,79829";"0,11075"
"14,90000";"34,89782";"0,31237"
"15,00000";"34,99781";"0,57572"
"15,10000";"35,09792";"1,00738"
"15,20000";"35,19815";"2,15395"
"15,30000";"35,29802";"4,50548"
"15,40000";"35,39790";"6,11095"
"15,50000";"35,49789";"7,17087"
"15,60000";"35,59788";"7,88789"
"15,70000";"35,69788";"8,28471"
"15,80000";"35,79811";"8,46458"
"15,90000";"35,89810";"8,45576"
"16,00000";"35,99786";"8,37922"
"16,10000";"36,09808";"8,15688"
"16,20000";"36,19784";"5,27334"
"16,30000";"36,29784";"2,70237"
"16,40000";"36,39818";"4,43941"
"16,50000";"36,49782";"6,13562"
"16,60000";"36,59805";"7,39020"
"16,70000";"36,69816";"8,09648"
"16,80000";"36,79792";"8,32803"
"16,90000";"36,89779";"8,30184"
"17,00000";"36,99790";"7,61192"
"17,10000";"37,09801";"7,15923"
"17,20000";"37,19813";"7,19356"
"17,30000";"37,29800";"7,34657"
"17,40000";"37,39788";"7,56691"
"17,50000";"37,49799";"7,83415"
"17,60000";"37,59798";"8,05696"
"17,70000";"37,69809";"8,16244"
"17,80000";"37,79785";"8,28453"
"17,90000";"37,89784";"8,36739"
"18,00000";"37,99819";"8,40755"
"18,10000";"38,09794";"8,44547"
"18,20000";"38,19770";"8,45321"
"18,30000";"38,29817";"8,50635"
"18,40000";"38,39792";"8,52831"
"18,50000";"38,49804";"8,54717"
"18,60000";"38,59814";"8,57294"
"18,70000";"38,69826";"8,58963"
"18,80000";"38,79778";"8,60754"
"18,90000";"38,89801";"8,62664"
"19,00000";"38,99812";"8,64742"
"19,10000";"39,09823";"8,67049"
"19,20000";"39,19810";"8,65859"
"19,30000";"39,29810";"8,65084"
"19,40000";"39,39797";"8,64684"
"19,50000";"39,49784";"8,66636"
"19,60000";"39,59796";"8,64967"
"19,70000";"39,69795";"8,63591"
"19,80000";"39,79795";"8,63809"
"19,90000";"39,89805";"8,61924"
"20,00000";"39,99817";"8,60579"
"20,10000";"40,09780";"8,58664"
"20,20000";"40,19792";"8,58236"
"20,30000";"40,29815";"8,56354"
"20,40000";"40,39802";"8,54290"
"20,50000";"40,49813";"8,54560"
"20,60000";"40,59824";"8,54189"
"20,70000";"40,69812";"8,49877"
"20,80000";"40,79787";"8,47657"
"20,90000";"40,89799";"8,46104"
"21,00000";"40,99798";"8,46148"
"21,10000";"41,09809";"8,45964"
"21,20000";"41,19797";"8,45581"
"21,30000";"41,29797";"8,44826"
"21,40000";"41,39772";"8,45662"
"21,50000";"41,49795";"8,45116"
"21,60000";"41,59805";"8,47345"
"21,70000";"41,69781";"8,46917"
"21,80000";"41,79816";"8,49107"
"21,90000";"41,89803";"8,50321"
"22,00000";"41,99791";"8,49042"
"22,10000";"42,09779";"8,53342"
"22,20000";"42,19801";"8,54845"
"22,30000";"42,29789";"8,54656"
"22,40000";"42,39801";"8,58020"
"22,50000";"42,49799";"8,56218"
"22,60000";"42,59799";"8,60272"
"22,70000";"42,69798";"8,61534"
"22,80000";"42,79797";"8,63037"
"22,90000";"42,89809";"8,62910"
"23,00000";"42,99784";"8,63348"
"23,10000";"43,09784";"8,63379"
"23,20000";"43,19818";"8,63838"
"23,30000";"43,29782";"8,64589"
"23,40000";"43,39793";"8,66167"
"23,50000";"43,49792";"8,63494"
"23,60000";"43,59804";"8,68366"
"23,70000";"43,69803";"8,69319"
"23,80000";"43,79814";"8,70021"
"23,90000";"43,89813";"8,69590"
"24,00000";"43,99825";"8,70954"
"24,10000";"44,09800";"8,71192"
"24,20000";"44,19823";"8,72526"
"24,30000";"44,29810";"8,72897"
"24,40000";"44,39775";"8,70545"
"24,50000";"44,49797";"8,69602"
"24,60000";"44,59809";"8,68291"
"24,70000";"44,69796";"8,67376"
"24,80000";"44,79795";"8,64293"
"24,90000";"44,89818";"8,63145"
"25,00000";"44,99817";"8,61804"
"25,00200";"45,00018";"8,61539"
