Zeit;Traversenweg;Kraft
"21,20000";"41,19997";"8,23994"
"21,30000";"41,29996";"8,24229"
"21,40000";"41,39972";"8,24565"
"21,50000";"41,49984";"8,21478"
"21,60000";"41,60018";"8,20297"
"21,70000";"41,69982";"8,21333"
"21,80000";"41,80017";"8,21600"
"21,90000";"41,90005";"8,22936"
"22,00000";"42,00004";"8,22754"
"22,10000";"42,09991";"8,21470"
"22,20000";"42,19990";"8,21376"
"22,30000";"42,29990";"8,22351"
"22,40000";"42,39989";"8,26490"
"22,50000";"42,50000";"8,26995"
"22,60000";"42,59999";"8,28189"
"22,70000";"42,69987";"8,29141"
"22,80000";"42,79986";"8,30519"
"22,90000";"42,90009";"8,32324"
"23,00000";"42,99985";"8,33420"
"23,10000";"43,10008";"8,36159"
"23,20000";"43,20007";"8,39678"
"23,30000";"43,29983";"8,37230"
"23,40000";"43,39994";"8,40969"
"23,50000";"43,50005";"8,40620"
"23,60000";"43,59993";"8,43103"
"23,70000";"43,70004";"8,43070"
"23,80000";"43,80027";"8,45451"
"23,90000";"43,90014";"8,44113"
"24,00000";"44,00013";"8,43147"
"24,10000";"44,09989";"8,43679"
"24,20000";"44,20012";"8,44359"
"24,30000";"44,30011";"8,41555"
"24,40000";"44,39975";"8,41644"
"24,50000";"44,49986";"8,40557"
"24,60000";"44,60009";"8,38656"
"24,70000";"44,69997";"8,35530"
"24,80000";"44,79984";"8,33406"
"24,90000";"44,90018";"8,29427"
"25,00000";"45,00006";"8,31689"
