Zeit;Traversenweg;Kraft
(s);(mm);(N)
"0,00000";"0,00000";"0,37984"
"0,10000";"0,28876";"0,38482"
"0,20000";"0,60515";"0,38526"
"0,30000";"0,90596";"0,39647"
"0,40000";"1,20606";"0,37398"
"0,50000";"1,50639";"0,38384"
"0,60000";"1,80601";"0,39237"
"0,70000";"2,10599";"0,39889"
"0,80000";"2,40609";"0,39286"
"0,90000";"2,70607";"0,38415"
"1,00000";"3,00617";"0,38964"
"1,10000";"3,30626";"0,39061"
"1,20000";"3,60589";"0,39338"
"1,30000";"3,90587";"0,39627"
"1,40000";"4,20597";"0,40218"
"1,50000";"4,50630";"0,40210"
"1,60000";"4,80604";"0,38190"
"1,70000";"5,10590";"0,39491"
"1,80000";"5,40588";"0,37920"
"1,90000";"5,70586";"0,39831"
"2,00000";"6,00596";"0,38898"
"2,10000";"6,30606";"0,38609"
"2,20000";"6,60603";"0,40614"
"2,30000";"6,90601";"0,39597"
"2,40000";"7,20599";"0,38210"
"2,50000";"7,50597";"0,39541"
"2,60000";"7,80619";"0,40391"
"2,70000";"8,10605";"0,39102"
"2,80000";"8,40591";"0,39131"
"2,90000";"8,70601";"0,38709"
"3,00000";"9,00599";"0,39612"
"3,10000";"9,30597";"0,38235"
"3,20000";"9,60606";"0,38307"
"3,30000";"9,90592";"0,38851"
"3,40000";"10,20602";"0,38701"
"3,50000";"10,50600";"0,38336"
"3,60000";"10,80551";"0,39646"
"3,70000";"11,10619";"0,40192"
"3,80000";"11,40594";"0,39709"
"3,90000";"11,70603";"0,39239"
"4,00000";"12,00625";"0,37829"
"4,10000";"12,30599";"0,39692"
"4,20000";"12,60585";"0,39493"
"4,30000";"12,90595";"0,38155"
"4,40000";"13,20593";"0,39457"
"4,50000";"13,50603";"0,41664"
"4,60000";"13,80612";"0,40608"
"4,70000";"14,10587";"0,39893"
"4,80000";"14,40597";"0,39999"
"4,90000";"14,70595";"0,41262"
"5,00000";"15,00616";"0,39260"
"5,10000";"15,30614";"0,38824"
"5,20000";"15,60612";"0,39821"
"5,30000";"15,90598";"0,39388"
"5,40000";"16,20596";"0,40392"
"5,50000";"16,50594";"0,38362"
"5,60000";"16,80603";"0,39374"
"5,70000";"17,10602";"0,39493"
"5,80000";"17,40623";"0,39906"
"5,90000";"17,70609";"0,39808"
"6,00000";"18,00607";"0,39173"
"6,10000";"18,30617";"0,39266"
"6,20000";"18,60615";"0,38911"
"6,30000";"18,90601";"0,40467"
"6,40000";"19,20587";"0,41399"
"6,50000";"19,50597";"0,40040"
"6,60000";"19,80583";"0,39945"
"6,70000";"20,10604";"0,40033"
"6,80000";"20,40590";"0,40130"
"6,90000";"20,70612";"0,39724"
"7,00000";"21,00610";"0,40160"
"7,10000";"21,30596";"0,37197"
"7,20000";"21,60617";"0,41143"
"7,30000";"21,90627";"0,40235"
"7,40000";"22,20601";"0,39656"
"7,50000";"22,50599";"0,39905"
"7,60000";"22,80597";"0,40064"
"7,70000";"23,10607";"0,40319"
"7,80000";"23,40593";"0,40044"
"7,90000";"23,70615";"0,40907"
"8,00000";"24,00601";"0,41322"
"8,10000";"24,30598";"0,39654"
"8,20000";"24,60585";"0,40031"
"8,30000";"24,90571";"0,39766"
"8,40000";"25,20569";"0,38311"
"8,50000";"25,50614";"0,40177"
"8,60000";"25,80588";"0,40566"
"8,70000";"26,10610";"0,39889"
"8,80000";"26,40596";"0,39575"
"8,90000";"26,70582";"0,39887"
"9,00000";"27,00615";"0,38631"
"9,10000";"27,30602";"0,40708"
"9,20000";"27,60611";"0,40816"
"9,30000";"27,90621";"0,38775"
"9,40000";"28,20572";"0,40047"
"9,50000";"28,50593";"0,39137"
"9,60000";"28,80614";"0,39368"
"9,70000";"29,10612";"0,38971"
"9,80000";"29,40587";"0,40783"
"9,90000";"29,70573";"0,41221"
"10,00000";"30,00583";"0,40411"
"10,00200";"30,01173";"0,40438"
"10,10200";"30,11243";"0,40990"
"10,20200";"30,20463";"0,40780"
"10,30200";"30,30404";"0,40705"
"10,40200";"30,40403";"0,41289"
"10,50200";"30,50379";"0,39156"
"10,60200";"30,60401";"0,38484"
"10,70200";"30,70389";"0,40887"
"10,80200";"30,80400";"0,39531"
"10,90200";"30,90423";"0,38642"
"11,00200";"31,00387";"0,41062"
"11,10200";"31,10386";"0,40973"
"11,20200";"31,20421";"0,66418"
"11,30200";"31,30408";"1,61580"
"11,40200";"31,40420";"3,04901"
"11,50200";"31,50407";"6,32565"
"11,60200";"31,60395";"7,69800"
"11,70200";"31,70394";"8,21178"
"11,80200";"31,80405";"8,26558"
"11,90200";"31,90404";"8,06634"
"12,00200";"32,00404";"7,82083"
"12,10200";"32,10426";"7,66615"
"12,20200";"32,20402";"7,48154"
"12,30200";"32,30401";"7,34093"
"12,40200";"32,40401";"7,20748"
"12,50200";"32,50388";"7,07256"
"12,60200";"32,60387";"6,97400"
"12,70200";"32,70399";"6,87726"
"12,80200";"32,80422";"6,77885"
"12,90200";"32,90397";"6,66796"
"13,00200";"33,00397";"6,56393"
"13,10200";"33,10396";"6,48992"
"13,20200";"33,20407";"6,37152"
"13,30200";"33,30395";"6,27509"
"13,40200";"33,40417";"6,18958"
"13,50200";"33,50405";"6,10031"
"13,60200";"33,60392";"6,00347"
"13,70200";"33,70392";"5,93366"
"13,80200";"33,80379";"5,81465"
"13,90200";"33,90402";"5,76549"
"14,00200";"34,00413";"5,68421"
"14,10200";"34,10401";"5,61800"
"14,20200";"34,20412";"5,52093"
"14,30200";"34,30411";"5,45439"
"14,40200";"34,40387";"5,40169"
"14,50200";"34,50409";"5,31434"
"14,60200";"34,60386";"5,23366"
"14,70200";"34,70397";"4,73546"
"14,80200";"34,80420";"4,59369"
"14,90200";"34,90384";"4,49650"
"15,00200";"35,00394";"4,60094"
"15,10200";"35,10394";"4,62795"
"15,20200";"35,20382";"4,64139"
"15,30200";"35,30404";"4,60045"
"15,40200";"35,40403";"4,77900"
"15,50200";"35,50403";"4,92866"
"15,60200";"35,60414";"4,97686"
"15,70200";"35,70390";"5,03096"
"15,80200";"35,80342";"5,01110"
"15,90200";"35,90435";"5,05792"
"16,00200";"36,00399";"5,07472"
"16,10200";"36,10398";"5,09053"
"16,20200";"36,20386";"5,07299"
"16,30200";"36,30433";"5,08618"
"16,40200";"36,40385";"5,10661"
"16,50200";"36,50408";"5,11876"
"16,60200";"36,60407";"5,08768"
"16,70200";"36,70418";"5,10271"
"16,80200";"36,80429";"5,10180"
"16,90200";"36,90417";"5,11663"
"17,00200";"37,00381";"5,11300"
"17,10200";"37,10380";"5,12907"
"17,20200";"37,20415";"5,12095"
"17,30200";"37,30414";"5,12430"
"17,40200";"37,40401";"5,15002"
"17,50200";"37,50401";"5,16718"
"17,60200";"37,60412";"5,16766"
"17,70200";"37,70388";"5,20092"
"17,80200";"37,80399";"5,20634"
"17,90200";"37,90410";"5,23431"
"18,00200";"38,00409";"5,24685"
"18,10200";"38,10420";"5,26870"
"18,20200";"38,20408";"5,27417"
"18,30200";"38,30419";"5,31195"
"18,40200";"38,40383";"5,32409"
"18,50200";"38,50382";"5,33190"
"18,60200";"38,60393";"5,37444"
"18,70200";"38,70393";"5,36435"
"18,80200";"38,80392";"5,38135"
"18,90200";"38,90403";"5,37207"
"19,00200";"39,00391";"5,39743"
"19,10200";"39,10402";"5,44855"
"19,20200";"39,20413";"5,48132"
"19,30200";"39,30376";"5,50159"
"19,40200";"39,40423";"5,53795"
"19,50200";"39,50410";"5,56609"
"19,60200";"39,60374";"5,61578"
"19,70200";"39,70397";"5,65491"
"19,80200";"39,80397";"5,69328"
"19,90200";"39,90396";"5,71487"
"20,00200";"40,00395";"5,72402"
"20,10200";"40,10395";"5,73515"
"20,20200";"40,20394";"5,82382"
"20,30200";"40,30393";"5,85426"
"20,40200";"40,40405";"5,92177"
"20,50200";"40,50404";"5,96015"
"20,60200";"40,60391";"5,98361"
"20,70200";"40,70390";"6,02750"
"20,80200";"40,80413";"6,08904"
"20,90200";"40,90377";"6,13247"
"21,00200";"41,00400";"6,19471"
"21,10200";"41,10411";"6,23464"
"21,20200";"41,20399";"6,29636"
"21,30200";"41,30410";"6,35667"
"21,40200";"41,40421";"6,38409"
"21,50200";"41,50397";"6,41370"
"21,60200";"41,60396";"6,43842"
"21,70200";"41,70395";"6,45746"
"21,80200";"41,80418";"6,50422"
"21,90200";"41,90429";"6,53212"
"22,00200";"42,00393";"6,58365"
"22,10200";"42,10392";"6,64566"
"22,20200";"42,20392";"6,68069"
"22,30200";"42,30403";"6,70791"
"22,40200";"42,40402";"6,73373"
"22,50200";"42,50413";"6,75951"
"22,60200";"42,60401";"6,79374"
"22,70200";"42,70424";"6,79650"
"22,80200";"42,80411";"6,79660"
"22,90200";"42,90398";"6,83231"
"23,00200";"43,00410";"6,84443"
"23,10200";"43,10409";"6,87662"
"23,20200";"43,20396";"6,92585"
"23,30200";"43,30396";"6,97623"
"23,40200";"43,40395";"6,98956"
"23,50200";"43,50383";"7,04861"
"23,60200";"43,60394";"7,10444"
"23,70200";"43,70405";"7,17625"
"23,80200";"43,80404";"7,24463"
"23,90200";"43,90416";"7,29520"
"24,00200";"44,00391";"7,35956"
"24,10200";"44,10402";"7,43789"
"24,20200";"44,20389";"7,49090"
"24,30200";"44,30389";"7,55521"
"24,40200";"44,40400";"7,63233"
"24,50200";"44,50399";"7,69419"
"24,60200";"44,60410";"7,79983"
"24,70200";"44,70387";"7,87170"
"24,80200";"44,80397";"7,91641"
"24,90200";"44,90372";"7,97843"
"24,99800";"45,00006";"8,08909"
