Zeit;Traversenweg;Kraft
(s);(mm);(N)
"0,00000";"0,00000";"0,33504"
"0,10000";"0,28853";"0,34195"
"0,20000";"0,60503";"0,34269"
"0,30000";"0,90596";"0,32753"
"0,40000";"1,20606";"0,32989"
"0,50000";"1,50627";"0,33851"
"0,60000";"1,80601";"0,32505"
"0,70000";"2,10588";"0,32166"
"0,80000";"2,40609";"0,33244"
"0,90000";"2,70607";"0,32658"
"1,00000";"3,00605";"0,33276"
"1,10000";"3,30626";"0,33063"
"1,20000";"3,60589";"0,33002"
"1,30000";"3,90587";"0,33292"
"1,40000";"4,20597";"0,33254"
"1,50000";"4,50630";"0,33528"
"1,60000";"4,80604";"0,33614"
"1,70000";"5,10590";"0,32670"
"1,80000";"5,40588";"0,31566"
"1,90000";"5,70598";"0,33874"
"2,00000";"6,00596";"0,33904"
"2,10000";"6,30594";"0,32759"
"2,20000";"6,60603";"0,32439"
"2,30000";"6,90601";"0,32009"
"2,40000";"7,20599";"0,32101"
"2,50000";"7,50597";"0,34981"
"2,60000";"7,80619";"0,33576"
"2,70000";"8,10605";"0,33064"
"2,80000";"8,40603";"0,33894"
"2,90000";"8,70601";"0,33221"
"3,00000";"9,00610";"0,34273"
"3,10000";"9,30585";"0,32799"
"3,20000";"9,60606";"0,33330"
"3,30000";"9,90592";"0,32645"
"3,40000";"10,20602";"0,34168"
"3,50000";"10,50612";"0,32894"
"3,60000";"10,80563";"0,32713"
"3,70000";"11,10619";"0,31707"
"3,80000";"11,40594";"0,31932"
"3,90000";"11,70603";"0,33200"
"4,00000";"12,00625";"0,33469"
"4,10000";"12,30599";"0,33060"
"4,20000";"12,60585";"0,33619"
"4,30000";"12,90595";"0,34036"
"4,40000";"13,20605";"0,32146"
"4,50000";"13,50591";"0,33089"
"4,60000";"13,80601";"0,32208"
"4,70000";"14,10587";"0,33844"
"4,80000";"14,40597";"0,34706"
"4,90000";"14,70595";"0,33800"
"5,00000";"15,00616";"0,32495"
"5,10000";"15,30614";"0,34827"
"5,20000";"15,60600";"0,32779"
"5,30000";"15,90586";"0,33726"
"5,40000";"16,20608";"0,34488"
"5,50000";"16,50594";"0,33662"
"5,60000";"16,80592";"0,32750"
"5,70000";"17,10625";"0,33514"
"5,80000";"17,40623";"0,32961"
"5,90000";"17,70585";"0,33433"
"6,00000";"18,00595";"0,33136"
"6,10000";"18,30617";"0,32741"
"6,20000";"18,60603";"0,33001"
"6,30000";"18,90589";"0,32318"
"6,40000";"19,20587";"0,33668"
"6,50000";"19,50585";"0,33301"
"6,60000";"19,80583";"0,32763"
"6,70000";"20,10604";"0,34063"
"6,80000";"20,40590";"0,34468"
"6,90000";"20,70600";"0,33060"
"7,00000";"21,00610";"0,33828"
"7,10000";"21,30584";"0,32949"
"7,20000";"21,60617";"0,32670"
