Zeit;Traversenweg;Kraft
"15,20200";"35,20382";"5,23921"
"15,30200";"35,30428";"5,16294"
"15,40200";"35,40403";"5,22185"
"15,50200";"35,50391";"5,22900"
"15,60200";"35,60426";"5,19514"
"15,70200";"35,70390";"5,17453"
"15,80200";"35,80365";"5,14253"
"15,90200";"35,90412";"5,19542"
"16,00200";"36,00364";"5,11445"
"16,10200";"36,10423";"5,19216"
"16,20200";"36,20422";"5,22236"
"16,30200";"36,30409";"5,17828"
"16,40200";"36,40361";"5,19246"
"16,50200";"36,50384";"5,16280"
"16,60200";"36,60419";"4,98988"
"16,70200";"36,70418";"5,17969"
"16,80200";"36,80417";"5,18106"
"16,90200";"36,90405";"5,15508"
"17,00200";"37,00392";"5,16354"
"17,10200";"37,10404";"5,15177"
"17,20200";"37,20403";"5,17944"
"17,30200";"37,30390";"5,21984"
"17,40200";"37,40401";"5,22908"
"17,50200";"37,50412";"5,27833"
"17,60200";"37,60412";"5,29915"
"17,70200";"37,70375";"5,33651"
"17,80200";"37,80399";"5,37436"
"17,90200";"37,90410";"5,39315"
"18,00200";"38,00409";"5,42487"
"18,10200";"38,10420";"5,47895"
"18,20200";"38,20408";"5,52167"
"18,30200";"38,30407";"5,57822"
"18,40200";"38,40395";"5,63224"
"18,50200";"38,50394";"5,67461"
"18,60200";"38,60393";"5,72698"
"18,70200";"38,70404";"5,78017"
"18,80200";"38,80392";"5,81803"
"18,90200";"38,90414";"5,85042"
"19,00200";"39,00378";"5,91768"
"19,10200";"39,10390";"5,94949"
"19,20200";"39,20401";"5,98471"
"19,30200";"39,30376";"6,00974"
"19,40200";"39,40423";"6,05002"
"19,50200";"39,50399";"6,07371"
"19,60200";"39,60398";"6,10031"
"19,70200";"39,70397";"6,14932"
"19,80200";"39,80397";"6,15768"
"19,90200";"39,90396";"6,17615"
"20,00200";"40,00395";"6,22169"
"20,10200";"40,10395";"6,27169"
"20,20200";"40,20394";"6,32484"
"20,30200";"40,30393";"6,36321"
"20,40200";"40,40392";"6,39238"
"20,50200";"40,50415";"6,40927"
"20,60200";"40,60391";"6,42585"
"20,70200";"40,70390";"6,46966"
"20,80200";"40,80413";"6,46933"
"20,90200";"40,90377";"6,50139"
"21,00200";"41,00400";"6,54087"
"21,10200";"41,10411";"6,55811"
"21,20200";"41,20399";"6,57652"
"21,30200";"41,30410";"6,59584"
"21,40200";"41,40421";"6,63957"
"21,50200";"41,50397";"6,62709"
"21,60200";"41,60396";"6,66442"
"21,70200";"41,70407";"6,69195"
"21,80200";"41,80418";"6,70221"
"21,90200";"41,90417";"6,69053"
"22,00200";"42,00381";"6,66101"
"22,10200";"42,10404";"6,69729"
"22,20200";"42,20392";"6,67872"
"22,30200";"42,30379";"6,70786"
"22,40200";"42,40414";"6,72951"
"22,50200";"42,50413";"6,73978"
"22,60200";"42,60413";"6,78503"
"22,70200";"42,70424";"6,80808"
"22,80200";"42,80411";"6,82136"
"22,90200";"42,90387";"6,81948"
"23,00200";"43,00422";"6,86605"
"23,10200";"43,10409";"6,90110"
"23,20200";"43,20385";"6,92426"
"23,30200";"43,30408";"6,98102"
"23,40200";"43,40407";"7,02329"
"23,50200";"43,50383";"7,05150"
"23,60200";"43,60394";"7,09598"
"23,70200";"43,70393";"7,15141"
"23,80200";"43,80404";"7,19795"
"23,90200";"43,90416";"7,24700"
"24,00200";"44,00403";"7,28141"
"24,10200";"44,10402";"7,32269"
"24,20200";"44,20378";"7,39606"
"24,30200";"44,30401";"7,47287"
"24,40200";"44,40400";"7,52866"
"24,50200";"44,50399";"7,60364"
"24,60200";"44,60410";"7,66203"
"24,70200";"44,70374";"7,71523"
"24,80200";"44,80410";"7,78376"
"24,90200";"44,90397";"7,83381"
"25,00000";"45,00195";"7,91988"
