Zeit;Traversenweg;Kraft
(s);(mm);(N)
"0,00000";"0,00000";"0,33065"
"0,10000";"0,28865";"0,32294"
"0,20000";"0,60515";"0,32893"
"0,30000";"0,90596";"0,33113"
"0,40000";"1,20606";"0,32958"
"0,50000";"1,50627";"0,31870"
"0,60000";"1,80601";"0,32811"
"0,70000";"2,10599";"0,34633"
"0,80000";"2,40597";"0,33491"
"0,90000";"2,70595";"0,32427"
"1,00000";"3,00617";"0,32233"
"1,10000";"3,30626";"0,34790"
"1,20000";"3,60589";"0,33627"
"1,30000";"3,90587";"0,33245"
"1,40000";"4,20608";"0,34087"
"1,50000";"4,50630";"0,34761"
"1,60000";"4,80604";"0,34808"
"1,70000";"5,10590";"0,33510"
"1,80000";"5,40588";"0,34094"
"1,90000";"5,70598";"0,34238"
"2,00000";"6,00596";"0,32847"
"2,10000";"6,30594";"0,35116"
"2,20000";"6,60603";"0,32776"
"2,30000";"6,90601";"0,32962"
"2,40000";"7,20599";"0,33410"
"2,50000";"7,50597";"0,32881"
"2,60000";"7,80619";"0,32925"
"2,70000";"8,10605";"0,33694"
"2,80000";"8,40591";"0,34189"
"2,90000";"8,70601";"0,32886"
"3,00000";"9,00610";"0,35057"
"3,10000";"9,30597";"0,33369"
"3,20000";"9,60606";"0,35184"
"3,30000";"9,90592";"0,31902"
"3,40000";"10,20602";"0,32630"
"3,50000";"10,50600";"0,35205"
"3,60000";"10,80563";"0,34231"
"3,70000";"11,10619";"0,34875"
"3,80000";"11,40594";"0,33943"
"3,90000";"11,70603";"0,33097"
"4,00000";"12,00613";"0,33109"
"4,10000";"12,30587";"0,31984"
"4,20000";"12,60597";"0,33866"
"4,30000";"12,90595";"0,33982"
"4,40000";"13,20593";"0,33487"
"4,50000";"13,50603";"0,33712"
"4,60000";"13,80601";"0,32931"
"4,70000";"14,10587";"0,33089"
"4,80000";"14,40585";"0,33004"
"4,90000";"14,70595";"0,33755"
"5,00000";"15,00604";"0,33771"
"5,10000";"15,30602";"0,35449"
"5,20000";"15,60600";"0,34052"
"5,30000";"15,90586";"0,34016"
"5,40000";"16,20596";"0,34301"
"5,50000";"16,50594";"0,33121"
"5,60000";"16,80603";"0,32809"
"5,70000";"17,10625";"0,34108"
"5,80000";"17,40623";"0,33835"
"5,90000";"17,70609";"0,33717"
"6,00000";"18,00595";"0,33290"
"6,10000";"18,30617";"0,34087"
"6,20000";"18,60603";"0,34109"
"6,30000";"18,90589";"0,33562"
"6,40000";"19,20587";"0,33694"
"6,50000";"19,50585";"0,31501"
"6,60000";"19,80583";"0,34695"
"6,70000";"20,10604";"0,34205"
"6,80000";"20,40602";"0,32716"
"6,90000";"20,70600";"0,34371"
"7,00000";"21,00610";"0,35026"
"7,10000";"21,30596";"0,34825"
"7,20000";"21,60629";"0,33304"
"7,30000";"21,90627";"0,33794"
"7,40000";"22,20601";"0,34028"
"7,50000";"22,50599";"0,33322"
"7,60000";"22,80609";"0,35353"
"7,70000";"23,10607";"0,33539"
"7,80000";"23,40593";"0,33677"
"7,90000";"23,70603";"0,33959"
"8,00000";"24,00612";"0,36282"
"8,10000";"24,30610";"0,32915"
"8,20000";"24,60585";"0,34539"
"8,30000";"24,90583";"0,32253"
"8,40000";"25,20569";"0,31701"
"8,50000";"25,50614";"0,33770"
"8,60000";"25,80600";"0,35208"
"8,70000";"26,10610";"0,33825"
"8,80000";"26,40608";"0,32766"
"8,90000";"26,70594";"0,34471"
"9,00000";"27,00615";"0,33509"
"9,10000";"27,30613";"0,32644"
"9,20000";"27,60623";"0,34379"
"9,30000";"27,90609";"0,32057"
"9,40000";"28,20560";"0,33119"
"9,50000";"28,50581";"0,34406"
"9,60000";"28,80614";"0,34680"
"9,70000";"29,10612";"0,34084"
"9,80000";"29,40587";"0,33342"
"9,90000";"29,70573";"0,33977"
"10,00000";"30,00583";"0,34833"
"10,00200";"30,01185";"0,34648"
"10,10200";"30,11255";"0,32425"
"10,20200";"30,20451";"0,35306"
"10,30200";"30,30392";"0,34152"
"10,40200";"30,40414";"0,35443"
"10,50200";"30,50379";"0,34410"
"10,60200";"30,60390";"0,34775"
"10,70200";"30,70401";"0,98070"
"10,80200";"30,80400";"2,21971"
"10,90200";"30,90411";"3,50231"
"11,00200";"31,00387";"6,57564"
"11,10200";"31,10398";"8,20144"
"11,20200";"31,20409";"8,58760"
"11,30200";"31,30420";"8,47077"
"11,40200";"31,40408";"8,30652"
"11,50200";"31,50395";"8,09354"
"11,60200";"31,60406";"7,91053"
"11,70200";"31,70394";"7,74913"
"11,80200";"31,80393";"7,58971"
"11,90200";"31,90404";"7,43038"
"12,00200";"32,00392";"7,29855"
"12,10200";"32,10426";"7,17283"
"12,20200";"32,20402";"7,02339"
"12,30200";"32,30401";"6,84972"
"12,40200";"32,40413";"6,68379"
"12,50200";"32,50388";"6,56487"
"12,60200";"32,60376";"6,50778"
"12,70200";"32,70399";"6,40784"
"12,80200";"32,80409";"6,30717"
"12,90200";"32,90397";"6,15465"
"13,00200";"33,00385";"6,00799"
"13,10200";"33,10396";"5,61382"
"13,20200";"33,20407";"5,26349"
"13,30200";"33,30383";"5,17547"
"13,40200";"33,40405";"5,10031"
"13,50200";"33,50393";"5,09053"
"13,60200";"33,60392";"5,08555"
"13,70200";"33,70404";"5,15377"
"13,80200";"33,80379";"5,04612"
"13,90200";"33,90402";"5,13591"
"14,00200";"34,00413";"5,13629"
"14,10200";"34,10401";"5,20639"
"14,20200";"34,20400";"5,21712"
"14,30200";"34,30399";"5,17998"
"14,40200";"34,40387";"5,18360"
"14,50200";"34,50398";"5,22639"
"14,60200";"34,60397";"5,21831"
"14,70200";"34,70397";"5,19895"
"14,80200";"34,80420";"5,25378"
"14,90200";"34,90384";"5,26489"
"15,00200";"35,00383";"5,26681"
"15,10200";"35,10382";"5,26309"
"15,20200";"35,20382";"5,26229"
"15,30200";"35,30392";"5,24816"
"15,40200";"35,40403";"5,22302"
"15,50200";"35,50403";"5,27801"
"15,60200";"35,60414";"5,28238"
"15,70200";"35,70390";"5,29143"
"15,80200";"35,80365";"5,24588"
"15,90200";"35,90424";"5,20778"
"16,00200";"36,00399";"5,26487"
"16,10200";"36,10398";"5,27763"
"16,20200";"36,20375";"5,27523"
"16,30200";"36,30421";"5,26632"
"16,40200";"36,40385";"5,26680"
"16,50200";"36,50396";"5,24441"
"16,60200";"36,60407";"5,25913"
"16,70200";"36,70418";"5,29431"
"16,80200";"36,80429";"5,31491"
"16,90200";"36,90417";"5,29754"
"17,00200";"37,00392";"5,30870"
"17,10200";"37,10380";"5,29252"
"17,20200";"37,20415";"5,29890"
"17,30200";"37,30414";"5,31253"
"17,40200";"37,40390";"5,31312"
"17,50200";"37,50401";"5,34179"
"17,60200";"37,60412";"5,36998"
"17,70200";"37,70375";"5,37729"
"17,80200";"37,80399";"5,39704"
"17,90200";"37,90410";"5,40259"
"18,00200";"38,00409";"5,41231"
"18,10200";"38,10420";"5,44332"
"18,20200";"38,20408";"5,43777"
"18,30200";"38,30407";"5,44751"
"18,40200";"38,40395";"5,45310"
"18,50200";"38,50382";"5,47011"
"18,60200";"38,60405";"5,47742"
"18,70200";"38,70404";"5,51342"
"18,80200";"38,80392";"5,53085"
"18,90200";"38,90391";"5,53603"
"19,00200";"39,00402";"5,58354"
"19,10200";"39,10402";"5,60773"
"19,20200";"39,20389";"5,65505"
"19,30200";"39,30388";"5,67368"
"19,40200";"39,40423";"5,66809"
"19,50200";"39,50399";"5,78818"
"19,60200";"39,60398";"5,84825"
"19,70200";"39,70397";"5,93069"
"19,80200";"39,80397";"6,00485"
"19,90200";"39,90408";"6,07742"
"20,00200";"40,00384";"6,13299"
"20,10200";"40,10395";"6,19558"
"20,20200";"40,20394";"6,24593"
"20,30200";"40,30393";"6,31129"
"20,40200";"40,40392";"6,37051"
"20,50200";"40,50415";"6,41531"
"20,60200";"40,60391";"6,43347"
"20,70200";"40,70390";"6,39826"
"20,80200";"40,80425";"6,49251"
"20,90200";"40,90377";"6,48897"
"21,00200";"41,00388";"6,51528"
"21,10200";"41,10423";"6,56084"
"21,20200";"41,20399";"6,57060"
"21,30200";"41,30410";"6,60463"
"21,40200";"41,40421";"6,60644"
"21,50200";"41,50397";"6,59911"
"21,60200";"41,60396";"6,61356"
"21,70200";"41,70407";"6,64075"
"21,80200";"41,80418";"6,66069"
"21,90200";"41,90417";"6,70593"
"22,00200";"42,00393";"6,75284"
"22,10200";"42,10381";"6,80221"
"22,20200";"42,20404";"6,82467"
"22,30200";"42,30391";"6,87913"
"22,40200";"42,40402";"6,89903"
"22,50200";"42,50413";"6,94724"
"22,60200";"42,60413";"6,96643"
"22,70200";"42,70424";"7,01061"
"22,80200";"42,80411";"7,02070"
"22,90200";"42,90387";"7,05585"
"23,00200";"43,00410";"7,13098"
"23,10200";"43,10409";"7,13084"
"23,20200";"43,20396";"7,17610"
"23,30200";"43,30408";"7,21757"
"23,40200";"43,40395";"7,21840"
"23,50200";"43,50383";"7,24942"
"23,60200";"43,60394";"7,30254"
"23,70200";"43,70405";"7,33447"
"23,80200";"43,80404";"7,39305"
"23,90200";"43,90416";"7,43766"
"24,00200";"44,00403";"7,51975"
"24,10200";"44,10390";"7,55045"
"24,20200";"44,20366";"7,62919"
"24,30200";"44,30401";"7,69874"
"24,40200";"44,40389";"7,78080"
"24,50200";"44,50399";"7,87934"
"24,60200";"44,60410";"7,97505"
"24,70200";"44,70374";"8,04448"
"24,80200";"44,80397";"8,13279"
"24,90200";"44,90397";"8,25199"
"25,00000";"45,00195";"8,31109"
