;4perc/csv/4p_freezSpecimen_RawData_1.csv;4perc/csv/4p_freezSpecimen_RawData_4.csv;4perc/csv/4p_freezSpecimen_RawData_10.csv;4perc/csv/4p_freezSpecimen_RawData_9.csv;4perc/csv/4p_freezSpecimen_RawData_3.csv;4perc/csv/4p_freezSpecimen_RawData_5.csv;4perc/csv/4p_freezSpecimen_RawData_7.csv;4perc/csv/4p_freezSpecimen_RawData_8.csv;4perc/csv/4p_freezSpecimen_RawData_6.csv;4perc/csv/4p_freezSpecimen_RawData_2.csv
-1.9000000000000004;0.0033433333333333336;0.016213333333333333;0.05865;;0.04219333333333333;0.032426666666666666;0.027286666666666667;0.030286666666666667;0.05231666666666666;0.029910000000000003
-1.9;-0.002641060606060606;0.009751666666666665;0.05126272727272727;;0.026279848484848486;0.024689242424242426;0.02035106060606061;0.02920560606060606;0.03940833333333333;0.02704636363636364
-1.8000000000000007;-0.008625454545454546;0.0032899999999999995;0.043875454545454544;0.04271666666666666;0.010366363636363637;0.016951818181818182;0.013415454545454546;0.028124545454545454;0.026500000000000003;0.024182727272727276
-1.8;-0.006427340909090909;0.0017977499999999997;0.04036109090909091;0.03854378787878787;0.010333772727272728;0.013053113636363637;0.01230509090909091;0.02302565909090909;0.0207575;0.022675295454545455
-1.7999999999999998;-0.0042292272727272725;0.0003054999999999998;0.036846727272727274;0.03645734848484848;0.010301181818181819;0.009154409090909092;0.011194727272727273;0.01792677272727273;0.015015;0.021167863636363637
-1.700000000000001;0.0001670000000000001;-0.002679;0.029818;0.03437090909090909;0.010236;0.0013570000000000001;0.008974;0.007729;0.0035299999999999997;0.018153
-1.7;-0.0005352499999999999;-0.003181;0.02958425;0.023173954545454546;0.00890575;0.002047;0.0052664999999999995;0.00890225;0.005521749999999999;0.015921499999999998
-1.6999999999999997;-0.0012374999999999999;-0.003683;0.0293505;0.017575477272727274;0.007575500000000001;0.002737;0.0015589999999999996;0.0100755;0.007513499999999999;0.013689999999999999
-1.6000000000000014;-0.0017056666666666665;-0.004017666666666667;0.029194666666666667;0.011977;0.006688666666666667;0.0031969999999999998;-0.0009126666666666671;0.010857666666666667;0.008841333333333333;0.012202333333333332
-1.5999999999999999;-0.002173833333333333;-0.004352333333333333;0.029038833333333337;0.0136515;0.005801833333333333;0.003657;-0.003384333333333334;0.011639833333333332;0.010169166666666667;0.010714666666666666
-1.5999999999999996;-0.002642;-0.004687;0.028883000000000002;0.014488750000000002;0.004915;0.004117;-0.005856;0.012421999999999999;0.011497;0.009226999999999999
-1.5;-0.000711111111111111;-0.00291;0.04044444444444444;0.015326000000000001;0.004397777777777777;0.0056500000000000005;0.008732222222222223;0.010647777777777777;0.0038511111111111107;0.009336666666666667
-1.4999999999999998;-0.0023335833333333333;-0.0027774999999999996;0.035519833333333334;0.01719966666666667;0.005205583333333333;0.001217000000000001;0.009315166666666666;0.013203833333333331;0.005641083333333333;0.009424749999999999
-1.4999999999999996;-0.0039560555555555555;-0.0026449999999999998;0.03059522222222222;0.0181365;0.006013388888888888;-0.0032159999999999984;0.009898111111111111;0.015759888888888886;0.007431055555555555;0.009512833333333333
-1.4000000000000004;-0.007201000000000001;-0.00238;0.020746;0.019073333333333334;0.0076289999999999995;-0.012081999999999999;0.011064000000000001;0.020871999999999998;0.011011;0.009689
-1.3999999999999997;-0.00846425;-0.00300275;0.023740999999999998;0.015961166666666665;0.004080749999999999;-0.00983875;0.009985250000000001;0.018793999999999998;0.012048;0.0112235
-1.3999999999999995;-0.0097275;-0.0036255000000000003;0.026736;0.014405083333333332;0.0005324999999999991;-0.0075955;0.008906500000000001;0.016715999999999998;0.013085;0.012758
-1.3000000000000007;-0.012254;-0.004871;0.032726;0.012849;-0.006564;-0.003109;0.006749;0.012559999999999998;0.015159;0.015827
-1.2999999999999996;-0.009370999999999999;-0.00516375;0.03434925;0.025259499999999997;-0.003952000000000001;-0.00524725;0.0063495;0.0156525;0.01286375;0.01656725
-1.2999999999999994;-0.006488;-0.0054565;0.0359725;0.03146475;-0.00134;-0.007385500000000001;0.00595;0.018744999999999998;0.0105685;0.0173075
-1.200000000000001;-0.0007219999999999998;-0.0060420000000000005;0.039219;0.037669999999999995;0.003884;-0.011662;0.005151;0.02493;0.005978;0.018788
-1.1999999999999995;-0.0018919545454545454;-0.004779909090909092;0.03657288636363636;0.027819999999999998;0.00897959090909091;-0.008981954545454546;0.00458825;0.022874545454545456;0.0039059999999999997;0.017540545454545454
-1.1999999999999993;-0.003061909090909091;-0.003517818181818182;0.03392677272727273;0.022895;0.01407518181818182;-0.0063019090909090915;0.0040254999999999996;0.020819090909090912;0.0018339999999999997;0.01629309090909091
-1.1000000000000014;-0.004231863636363636;-0.0022557272727272725;0.031280659090909095;0.01797;0.01917077272727273;-0.0036218636363636366;0.0034627499999999997;0.018763636363636364;-0.00023800000000000036;0.015045636363636365
-1.0999999999999996;-0.005401818181818182;-0.0009936363636363634;0.028634545454545458;0.019668863636363637;0.024266363636363638;-0.0009418181818181819;0.0029;0.01670818181818182;-0.00231;0.013798181818181819
-1.0999999999999994;-0.004020863636363637;0.002628772727272727;0.030690659090909095;0.021367727272727274;0.019798772727272727;0.0006068863636363635;0.00722625;0.015437386363636365;-1.8750000000000103e-05;0.014334386363636365
-1.0999999999999992;-0.002639909090909091;0.006251181818181818;0.03274677272727273;0.02306659090909091;0.01533118181818182;0.002155590909090909;0.0115525;0.01416659090909091;0.0022724999999999998;0.01487059090909091
-1.0;0.00012199999999999997;0.013496;0.036858999999999996;0.024765454545454545;0.006396000000000001;0.005253000000000001;0.020205;0.011625;0.006855;0.015943
-0.9999999999999993;-0.0015426666666666666;0.009861166666666666;0.035316749999999994;0.026471727272727272;0.010632833333333334;0.005334194444444445;0.01698236111111111;0.012076805555555556;0.004874861111111111;0.015510027777777777
-0.9999999999999991;-0.003207333333333333;0.006226333333333333;0.0337745;0.027324863636363633;0.014869666666666668;0.00541538888888889;0.013759722222222222;0.012528611111111112;0.002894722222222222;0.015077055555555555
-0.9000000000000004;-0.006536666666666666;-0.0010433333333333332;0.030690000000000002;0.028177999999999998;0.023343333333333334;0.005577777777777778;0.007314444444444445;0.013432222222222222;-0.0010655555555555555;0.01421111111111111
-0.8999999999999992;-0.007687045454545454;-0.0020461363636363633;0.03257727272727273;0.02860622222222222;0.02283340909090909;0.003760378787878788;0.007332651515151515;0.015183030303030302;0.0012585606060606061;0.013863787878787878
-0.899999999999999;-0.008837424242424242;-0.0030489393939393933;0.034464545454545456;0.02882033333333333;0.02232348484848485;0.0019429797979797978;0.007350858585858586;0.016933838383838384;0.0035826767676767676;0.013516464646464646
-0.8000000000000007;-0.011138181818181818;-0.005054545454545454;0.03823909090909091;0.029034444444444443;0.02130363636363636;-0.001691818181818182;0.007387272727272728;0.020435454545454545;0.00823090909090909;0.012821818181818182
