;6perc/csv/6p_freezSpecimen_RawData_2.csv;6perc/csv/6p_freezSpecimen_RawData_7.csv;6perc/csv/6p_freezSpecimen_RawData_4.csv;6perc/csv/6p_freezSpecimen_RawData_3.csv;6perc/csv/6p_freezSpecimen_RawData_5.csv;6perc/csv/6p_freezSpecimen_RawData_6.csv;6perc/csv/6p_freezSpecimen_RawData_1.csv
-1.200000000000001;0.008026;0.018481;0.01868;0.009515;0.008257;0.010381;0.010415
-1.1999999999999995;0.008248136363636364;0.0137525;0.016457045454545453;0.0090655;0.010957977272727272;0.010386204545454546;0.00818215909090909
-1.1999999999999993;0.008470272727272727;0.01138825;0.014234090909090908;0.008840750000000001;0.013658954545454545;0.01039140909090909;0.005949318181818182
-1.1000000000000014;0.008692409090909091;0.009024;0.012011136363636363;0.008616;0.01635993181818182;0.010396613636363634;0.003716477272727273
-1.0999999999999996;0.008914545454545455;0.011103;0.00978818181818182;0.01002109090909091;0.01906090909090909;0.01040181818181818;0.0014836363636363638
-1.0999999999999994;0.00879515909090909;0.013182;0.011256636363636364;0.011426181818181818;0.01901368181818182;0.013263363636363636;0.004175227272727273
-1.0999999999999992;0.008675772727272726;0.015260999999999999;0.012725090909090912;0.012831272727272726;0.018966454545454543;0.01612490909090909;0.006866818181818182
-1.0;0.008437;0.017339999999999998;0.015662000000000002;0.014236363636363636;0.018872;0.021848;0.01225
-0.9999999999999993;0.009470805555555555;0.015540499999999999;0.016136777777777778;0.01433468181818182;0.016168444444444444;0.017361277777777778;0.010231111111111111
-0.9999999999999991;0.01050461111111111;0.01464075;0.016611555555555556;0.01438384090909091;0.013464888888888889;0.012874555555555556;0.008212222222222221
-0.9000000000000004;0.012572222222222222;0.013741;0.01756111111111111;0.014433000000000001;0.008057777777777778;0.0039011111111111113;0.004174444444444444
-0.8999999999999992;0.013248712121212121;0.011164388888888889;0.018319015151515152;0.01333538888888889;0.011106969696969698;0.00676719696969697;0.0025131060606060603
-0.899999999999999;0.01392520202020202;0.009876083333333334;0.019076919191919194;0.012786583333333334;0.014156161616161617;0.009633282828282828;0.0008517676767676764
-0.8000000000000007;0.015278181818181817;0.008587777777777778;0.020592727272727273;0.012237777777777778;0.020254545454545456;0.015365454545454545;-0.002470909090909091
-0.7999999999999992;0.012678136363636364;0.015334343434343435;0.016867045454545454;0.006272070707070707;0.01931540909090909;0.01433684090909091;-0.002308181818181818
-0.7999999999999989;0.010078090909090908;0.018707626262626263;0.013141363636363637;0.003289217171717172;0.018376272727272727;0.013308227272727274;-0.0021454545454545454
-0.7000000000000011;0.004878;0.022080909090909092;0.00569;0.0003063636363636364;0.016498;0.011251;-0.00182
-0.6999999999999991;0.0036732222222222227;0.023070454545454547;0.0077175;-0.0001588181818181819;0.014610166666666665;0.01244463888888889;0.0014744444444444453
-0.6999999999999988;0.0024684444444444445;0.023565227272727272;0.009745;-0.000391409090909091;0.012722333333333332;0.013638277777777779;0.00476888888888889
-0.6000000000000014;0.0012636666666666666;0.02406;0.0117725;-0.0006240000000000002;0.0108345;0.014831916666666667;0.008063333333333336
-0.5999999999999996;5.88888888888888e-05;0.024072777777777776;0.0138;0.0014233888888888888;0.008946666666666667;0.016025555555555557;0.01135777777777778
-0.599999999999999;0.002624393939393939;0.024085555555555554;0.012700454545454546;0.0034707777777777775;0.011419545454545457;0.01619848484848485;0.010652651515151516
-0.5999999999999988;0.005189898989898989;0.024098333333333333;0.011600909090909092;0.005518166666666666;0.013892424242424244;0.01637141414141414;0.009947525252525253
-0.5;0.01032090909090909;0.02411111111111111;0.009401818181818183;0.007565555555555555;0.01883818181818182;0.016717272727272726;0.008537272727272727
-0.4999999999999989;0.011678459595959596;0.020601464646464646;0.009353863636363638;0.011731868686868686;0.01594558080808081;0.018202954545454543;0.007319898989898989
-0.49999999999999867;0.0130360101010101;0.018846641414141413;0.009305909090909092;0.013815025252525252;0.0130529797979798;0.019688636363636363;0.006102525252525252
-0.40000000000000036;0.01575111111111111;0.01709181818181818;0.009210000000000001;0.015898181818181818;0.0072677777777777775;0.02266;0.0036677777777777776
