;lard/csv/oilSpecimen_RawData_1.csv;lard/csv/oilSpecimen_RawData_4.csv;lard/csv/oilSpecimen_RawData_8.csv;lard/csv/oilSpecimen_RawData_5.csv;lard/csv/oilSpecimen_RawData_3.csv;lard/csv/oilSpecimen_RawData_9.csv;lard/csv/oilSpecimen_RawData_6.csv;lard/csv/oilSpecimen_RawData_7.csv;lard/csv/oilSpecimen_RawData_2.csv;lard/csv/oilSpecimen_RawData_10.csv
15.258;0.218;0.408355;0.45174857142857144;0.41050000000000003;0.34561285714285717;0.415554;0.3887528571428571;0.45439;0.35133333333333333;0.43714714285714285
15.259999999999998;0.21703999999999998;0.40955;0.4517342857142857;0.41002;0.34511857142857144;0.41462;0.38989142857142856;0.455195;0.35068;0.43735142857142856
15.26;0.21608;0.410745;0.45172;0.40954;0.3446242857142857;0.4146942857142857;0.39103;0.456;0.35002666666666665;0.43755571428571427
15.260000000000002;0.2166185714285714;0.41194;0.450154;0.40834200000000004;0.34413;0.41476857142857143;0.3914957142857143;0.456805;0.3493733333333333;0.43776
15.261999999999999;0.21715714285714285;0.413135;0.448588;0.407144;0.343186;0.4148428571428571;0.39196142857142857;0.45761;0.34872;0.43662599999999996
15.266;0.21769571428571427;0.41433;0.44702200000000003;0.40594600000000003;0.342242;0.4149171428571429;0.39242714285714286;0.458415;0.349865;0.435492
15.268;0.21823428571428571;0.4146083333333333;0.445456;0.404748;0.341298;0.41499142857142857;0.3928928571428571;0.45922;0.35101;0.43435799999999997
15.269999999999998;0.21877285714285713;0.4148866666666666;0.44389;0.40355;0.340354;0.4150657142857143;0.3933585714285714;0.45841166666666666;0.352155;0.433224
15.27;0.21931142857142857;0.415165;0.44403714285714285;0.40423857142857145;0.33941;0.41514;0.3938242857142857;0.45760333333333336;0.3533;0.43209
15.270000000000001;0.21985;0.41544333333333333;0.4441842857142857;0.4049271428571429;0.3389028571428571;0.41349;0.39429;0.456795;0.354445;0.43096142857142855
15.272;0.22169;0.41572166666666666;0.44433142857142854;0.4056157142857143;0.3383957142857143;0.41184;0.394476;0.45598666666666665;0.35559;0.4298328571428571
15.276000000000002;0.22353;0.416;0.44447857142857145;0.40630428571428573;0.3378885714285714;0.41019;0.394662;0.45517833333333335;0.35691333333333336;0.4287042857142857
15.277999999999999;0.22537;0.41513833333333333;0.4446257142857143;0.40699285714285716;0.33738142857142855;0.40853999999999996;0.394848;0.45437;0.3582366666666667;0.4275757142857143
15.279999999999998;0.22721;0.4142766666666666;0.44477285714285714;0.4076814285714286;0.3368742857142857;0.40689;0.395034;0.45498;0.35956;0.42644714285714286
15.28;0.22905;0.413415;0.44492;0.40837;0.33636714285714286;0.40731666666666666;0.39522;0.45559;0.36088333333333333;0.42531857142857143
15.280000000000001;0.22936666666666666;0.4125533333333333;0.446335;0.40904833333333335;0.33586;0.4077433333333333;0.395175;0.4562;0.3622066666666667;0.42419
15.281999999999998;0.22968333333333332;0.4116916666666666;0.44775;0.4097266666666667;0.33513499999999996;0.40817;0.39513000000000004;0.45681;0.36353;0.4223025
15.286;0.22999999999999998;0.41083;0.449165;0.410405;0.33441;0.40859666666666666;0.395085;0.45742;0.364868;0.420415
15.288;0.23031666666666667;0.40915999999999997;0.45058;0.4110833333333333;0.333685;0.4090233333333333;0.39504;0.45803;0.36620600000000003;0.4185275
15.29;0.23063333333333333;0.40748999999999996;0.451995;0.41176166666666664;0.33296;0.40945;0.39499500000000004;0.461368;0.367544;0.41664
15.290000000000001;0.23095;0.40582;0.45341;0.41244;0.33328166666666664;0.4104933333333333;0.39495;0.464706;0.368882;0.415755
15.292;0.22841;0.40415;0.4559475;0.4146375;0.3336033333333333;0.41153666666666666;0.39527;0.46804399999999996;0.37022;0.41487
15.296000000000001;0.22587;0.40248;0.45848500000000003;0.41683499999999996;0.333925;0.41258;0.39559;0.47138199999999997;0.37039916666666667;0.413985
15.298000000000002;0.22332999999999997;0.4020675;0.4610225;0.4190325;0.3342466666666667;0.41362333333333334;0.39591000000000004;0.47472;0.37057833333333334;0.41309999999999997
15.299999999999999;0.22079;0.401655;0.46356;0.42123;0.33456833333333336;0.4146666666666667;0.39623;0.47528375;0.37075749999999996;0.412215
15.3;0.219275;0.4012425;0.46479250000000005;0.4230475;0.33489;0.41571;0.397475;0.4758475;0.37093666666666664;0.41133
15.300000000000015;0.21776;0.40083;0.466025;0.424865;0.33523250000000004;0.416095;0.39872;0.47641124999999995;0.3711158333333333;0.41198749999999995
15.300000000000017;0.217255;0.40028;0.4664358333333334;0.42547083333333335;0.335575;0.416172;0.399135;0.476975;0.371295;0.412645
15.302000000000001;0.21675;0.39973;0.4668466666666667;0.42607666666666666;0.33574625;0.416249;0.39955;0.47772666666666663;0.37237;0.41286416666666664
15.306;0.21624500000000002;0.39918;0.4672575;0.42668249999999996;0.3359175;0.41632600000000003;0.399965;0.47847833333333334;0.3722316666666666;0.4130833333333333
15.308;0.21574000000000002;0.39990333333333333;0.46766833333333335;0.4272883333333333;0.33608875;0.416403;0.40038;0.47923;0.37209333333333333;0.4133025
15.309999999999999;0.215235;0.40062666666666663;0.4680791666666667;0.4278941666666667;0.33626;0.41648;0.400795;0.4784383333333333;0.371955;0.4135216666666667
15.31;0.21473;0.40135;0.46849;0.4285;0.3362414285714286;0.41616142857142857;0.40121;0.47764666666666666;0.37181666666666663;0.41374083333333334
15.310000000000002;0.2145514285714286;0.40207333333333334;0.467072;0.428132;0.33622285714285716;0.4158428571428572;0.402434;0.47685500000000003;0.37167833333333333;0.41396
15.312;0.21437285714285714;0.40279666666666664;0.465654;0.427764;0.33620428571428573;0.41552428571428573;0.403658;0.47606333333333334;0.37154;0.41717
15.316;0.21419428571428573;0.40352;0.464236;0.427396;0.33618571428571425;0.4152057142857143;0.404882;0.47527166666666665;0.37196166666666663;0.42038
15.318000000000001;0.21401571428571428;0.40361166666666665;0.462818;0.42702799999999996;0.33616714285714283;0.41488714285714284;0.406106;0.47448;0.37238333333333334;0.42359
15.319999999999999;0.21383714285714286;0.4037033333333333;0.4614;0.42666;0.3361485714285714;0.41456857142857145;0.40733;0.4736516666666667;0.372805;0.4268
15.32;0.21365857142857142;0.403795;0.45983857142857143;0.42676571428571425;0.33613;0.41425;0.40732857142857143;0.4728233333333333;0.37322666666666665;0.43001
15.320000000000002;0.21348;0.40388666666666667;0.4582771428571428;0.42687142857142857;0.334642;0.415242;0.4073271428571429;0.471995;0.37364833333333336;0.43204857142857145
15.322000000000001;0.21301;0.40397833333333333;0.4567157142857143;0.42697714285714283;0.333154;0.416234;0.4073257142857143;0.4711666666666667;0.37407;0.43408714285714284
15.326000000000002;0.21254;0.40407;0.4551542857142857;0.42708285714285715;0.33166599999999996;0.41722600000000004;0.40732428571428575;0.4703383333333333;0.37395833333333334;0.4361257142857143
15.328;0.21207;0.40371;0.45359285714285713;0.4271885714285714;0.33017799999999997;0.41821800000000003;0.40732285714285715;0.46951;0.37384666666666666;0.43816428571428573
15.329999999999998;0.2116;0.40335;0.45203142857142853;0.42729428571428574;0.32869;0.41921;0.4073214285714286;0.4691183333333333;0.37373500000000004;0.4402028571428572
15.33;0.21113;0.40298999999999996;0.45047;0.4274;0.32811142857142855;0.4203714285714286;0.40732;0.4687266666666667;0.37362333333333336;0.44224142857142856
15.330000000000002;0.21191142857142858;0.40263;0.451484;0.428048;0.3275328571428571;0.42153285714285715;0.40577;0.468335;0.3735116666666667;0.44428
15.331999999999999;0.21269285714285716;0.40227;0.452498;0.428696;0.3269542857142857;0.42269428571428574;0.40422;0.4679433333333333;0.3734;0.445128
15.336;0.21347428571428573;0.40191;0.45351199999999997;0.429344;0.32637571428571427;0.4238557142857143;0.40267;0.4675516666666667;0.37217666666666666;0.445976
15.338000000000001;0.21425571428571427;0.40218333333333334;0.454526;0.42999200000000004;0.32579714285714284;0.42501714285714287;0.40112;0.46716;0.37095333333333336;0.446824
15.339999999999998;0.21503714285714284;0.4024566666666667;0.45554;0.43064;0.3252185714285714;0.4261785714285714;0.39957;0.46659833333333334;0.36973;0.44767199999999996
15.34;0.21581857142857142;0.40273000000000003;0.45516;0.43056857142857147;0.32464;0.42734;0.39912571428571425;0.46603666666666665;0.36850666666666665;0.44852
15.340000000000002;0.2166;0.4030033333333333;0.45478;0.43049714285714286;0.32539142857142855;0.427922;0.3986814285714286;0.46547499999999997;0.36728333333333335;0.44798714285714286
15.342;0.217212;0.40327666666666667;0.4544;0.4304257142857143;0.3261428571428571;0.428504;0.39823714285714285;0.46491333333333335;0.36606;0.4474542857142857
15.346000000000002;0.217824;0.40355;0.45402;0.43035428571428574;0.3268942857142857;0.429086;0.3977928571428571;0.46435166666666666;0.365435;0.4469214285714286
15.347999999999999;0.218436;0.40352;0.45364;0.4302828571428572;0.3276457142857143;0.429668;0.3973485714285714;0.46379;0.36481;0.4463885714285714
15.349999999999998;0.219048;0.40349;0.45326;0.4302114285714286;0.3283971428571429;0.43025;0.3969042857142857;0.46351;0.364185;0.4458557142857143
15.35;0.21966;0.40346000000000004;0.45288;0.43014;0.32914857142857146;0.4306666666666667;0.39646;0.46323;0.36356;0.44532285714285713
15.350000000000001;0.22076166666666666;0.40343;0.45283833333333334;0.42898833333333336;0.3299;0.4310833333333334;0.396565;0.46295;0.362935;0.44479
15.351999999999999;0.22186333333333333;0.4034;0.4527966666666667;0.4278366666666667;0.3324725;0.4315;0.39666999999999997;0.46267;0.36231;0.44222
15.356;0.222965;0.40337;0.452755;0.426685;0.33504500000000004;0.43191666666666667;0.396775;0.46239;0.362366;0.43965
15.358;0.22406666666666666;0.403664;0.4527133333333333;0.4255333333333333;0.3376175;0.43233333333333335;0.39688;0.46211;0.362422;0.43708
15.36;0.22516833333333333;0.403958;0.45267166666666664;0.42438166666666666;0.34019;0.43275;0.396985;0.46159;0.362478;0.43451
15.360000000000001;0.22627;0.404252;0.45263;0.42323;0.34093;0.43284500000000004;0.39709;0.46107;0.362534;0.4351316666666667
15.362;0.226495;0.40454599999999996;0.45221;0.42347;0.34167;0.43294;0.3984725;0.46055;0.36259;0.4357533333333333
15.366000000000001;0.22672;0.40484;0.45179;0.42371000000000003;0.34241;0.433035;0.39985499999999996;0.46003;0.36310400000000004;0.436375
15.367999999999999;0.226945;0.405528;0.45137;0.42395;0.34315;0.43313;0.40123749999999997;0.45951;0.363618;0.4369966666666667
15.37;0.22717;0.40621599999999997;0.45095;0.42419;0.34389;0.43322499999999997;0.40262;0.460038;0.364132;0.43761833333333333
15.370000000000001;0.22764500000000001;0.406904;0.45002833333333336;0.4250966666666667;0.34463;0.43332;0.40396333333333334;0.460566;0.36464599999999997;0.43824
15.372000000000002;0.22812000000000002;0.40759199999999995;0.44910666666666665;0.42600333333333334;0.34318;0.43342749999999997;0.40530666666666665;0.461094;0.36516;0.44079
15.376;0.228595;0.40828;0.448185;0.42691;0.34173;0.433535;0.40664999999999996;0.461622;0.3668;0.44334
15.378;0.22907;0.408744;0.44726333333333335;0.4278166666666667;0.34028;0.43364250000000004;0.4079933333333333;0.46215;0.36844;0.44589
15.379999999999999;0.229545;0.409208;0.44634166666666664;0.42872333333333335;0.33883;0.43375;0.4093366666666667;0.461924;0.37008;0.44844
15.38;0.23002;0.409672;0.44542;0.42963;0.3394566666666667;0.43404166666666666;0.41068;0.461698;0.37172;0.448225
15.382;0.23056333333333334;0.410136;0.4441175;0.4296575;0.34008333333333335;0.43433333333333335;0.4126825;0.461472;0.37336;0.44801
15.386000000000001;0.23110666666666665;0.4106;0.44281499999999996;0.429685;0.34071;0.43462500000000004;0.41468499999999997;0.461246;0.3738266666666667;0.447795
15.388000000000002;0.23165;0.4105416666666667;0.4415125;0.4297125;0.3413366666666667;0.4349166666666667;0.4166875;0.46102;0.37429333333333337;0.44758
15.389999999999999;0.23219333333333333;0.41048333333333337;0.44021;0.42974;0.34196333333333334;0.4352083333333333;0.41869;0.46105833333333335;0.37476;0.447365
15.39;0.23273666666666665;0.41042500000000004;0.4395585714285714;0.42995714285714287;0.34259;0.4355;0.41863428571428574;0.46109666666666665;0.37522666666666665;0.44715
15.390000000000002;0.23328;0.41036666666666666;0.43890714285714283;0.43017428571428573;0.3432;0.436354;0.4185785714285714;0.46113499999999996;0.3756933333333333;0.44605
15.392000000000001;0.235036;0.41030833333333333;0.43825571428571425;0.4303914285714286;0.34381;0.437208;0.41852285714285714;0.4611733333333333;0.37616;0.44495
15.395999999999999;0.236792;0.41025;0.4376042857142857;0.4306085714285714;0.34442;0.438062;0.41846714285714287;0.4612116666666667;0.3759808333333333;0.44385
15.398;0.23854799999999998;0.4103733333333333;0.43695285714285714;0.43082571428571426;0.34503;0.438916;0.4184114285714286;0.46125;0.37580166666666664;0.44275
15.399999999999999;0.240304;0.4104966666666667;0.43630142857142856;0.4310428571428571;0.34564;0.43977;0.4183557142857143;0.4607675;0.37562249999999997;0.44165
15.4;0.24206;0.41062;0.43565;0.43126;0.34659666666666666;0.43925000000000003;0.4183;0.460285;0.37544333333333335;0.44055
15.400000000000002;0.24259166666666668;0.4107433333333333;0.43596666666666667;0.4301933333333333;0.3475533333333333;0.43873;0.417785;0.4598025;0.3752641666666667;0.43945
15.400000000000015;0.24312333333333333;0.41086666666666666;0.4362833333333333;0.42912666666666666;0.34851;0.43821;0.41727;0.45932;0.375085;0.43405
15.400000000000016;0.243655;0.41098999999999997;0.4366;0.42806;0.34898833333333334;0.43769;0.416755;0.4588375;0.37454750000000003;0.43315
15.402;0.24392083333333334;0.41135999999999995;0.4368375;0.42726;0.34946666666666665;0.437274;0.41636875;0.458355;0.37401;0.43224999999999997
15.406;0.24418666666666666;0.41173;0.437075;0.42646;0.349945;0.436858;0.41598250000000003;0.4578725;0.37409166666666666;0.43135
15.408000000000001;0.24445250000000002;0.41244;0.4373125;0.42566000000000004;0.35042333333333336;0.436442;0.41559625;0.45739;0.37417333333333336;0.43045
15.409999999999998;0.24471833333333334;0.41315;0.43755;0.42486;0.35090166666666667;0.436026;0.41521;0.45788666666666666;0.374255;0.42955
15.41;0.24498416666666667;0.41386;0.43729714285714283;0.4260028571428572;0.35138;0.43561;0.41407;0.45838333333333336;0.37433666666666665;0.42865
15.410000000000002;0.24525;0.41457;0.4370442857142857;0.4271457142857143;0.35126;0.433434;0.41293;0.45888;0.37441833333333335;0.4277342857142857
15.412;0.245568;0.41528000000000004;0.43679142857142855;0.42828857142857146;0.35114;0.431258;0.41179;0.45937666666666666;0.3745;0.42681857142857144
15.416000000000002;0.245886;0.41599;0.43653857142857144;0.4294314285714286;0.35102;0.429082;0.41065;0.45987333333333336;0.374095;0.42590285714285714
15.418;0.246204;0.416665;0.4362857142857143;0.43057428571428574;0.3509;0.426906;0.40951;0.46037;0.37369;0.42498714285714284
15.419999999999998;0.246522;0.41734000000000004;0.43603285714285717;0.43171714285714285;0.35078;0.42473;0.40837;0.4610916666666667;0.373285;0.42407142857142854
15.42;0.24684;0.418015;0.43578;0.43286;0.3500871428571428;0.42449714285714285;0.40723;0.46181333333333335;0.37288;0.4231557142857143
15.420000000000002;0.24614714285714287;0.41869;0.435644;0.434056;0.3493942857142857;0.4242642857142857;0.4072728571428571;0.46253500000000003;0.372475;0.42224
15.421999999999999;0.2454542857142857;0.41936500000000004;0.435508;0.43525200000000003;0.34870142857142855;0.42403142857142856;0.4073157142857143;0.46325666666666665;0.37207;0.422096
15.426;0.24476142857142857;0.42004;0.435372;0.436448;0.34800857142857144;0.4237985714285714;0.4073585714285714;0.4639783333333333;0.37020166666666665;0.421952
15.428;0.24406857142857144;0.42087833333333335;0.435236;0.43764400000000003;0.3473157142857143;0.42356571428571427;0.4074014285714286;0.4647;0.36833333333333335;0.421808
15.429999999999998;0.2433757142857143;0.4217166666666667;0.4351;0.43884;0.3466228571428572;0.4233328571428571;0.4074442857142857;0.46501333333333333;0.36646500000000004;0.421664
15.43;0.24268285714285714;0.422555;0.4353471428571428;0.4393557142857143;0.34593;0.4231;0.4074871428571429;0.46532666666666667;0.3645966666666667;0.42152
15.430000000000001;0.24199;0.42339333333333334;0.4355942857142857;0.4398714285714286;0.34452857142857146;0.42275199999999996;0.40753;0.46564;0.3627283333333333;0.42210000000000003
15.432;0.241146;0.4242316666666667;0.43584142857142855;0.44038714285714287;0.34312714285714285;0.422404;0.409768;0.46595333333333333;0.36086;0.42268
15.436000000000002;0.24030200000000002;0.42507;0.43608857142857144;0.44090285714285715;0.3417257142857143;0.422056;0.412006;0.46626666666666666;0.3602266666666667;0.42326
15.437999999999999;0.239458;0.423435;0.43633571428571427;0.44141857142857144;0.3403242857142857;0.421708;0.414244;0.46658;0.3595933333333333;0.42384
15.439999999999998;0.23861400000000002;0.4218;0.43658285714285716;0.4419342857142857;0.33892285714285714;0.42136;0.41648199999999996;0.46570333333333336;0.35896;0.42442
15.44;0.23777;0.420165;0.43683;0.44245;0.33752142857142853;0.4209866666666667;0.41872;0.46482666666666667;0.3583266666666667;0.425
15.440000000000001;0.23823333333333335;0.41853;0.43822666666666665;0.44337;0.33612;0.42061333333333334;0.42017499999999997;0.46395;0.3576933333333333;0.42558
15.441999999999998;0.23869666666666667;0.416895;0.4396233333333333;0.44429;0.3360775;0.42024;0.42163;0.46307333333333334;0.35706;0.42712
15.446;0.23916;0.41526;0.44101999999999997;0.44521;0.336035;0.41986666666666667;0.423085;0.4621966666666667;0.357088;0.42866000000000004
15.448;0.23962333333333335;0.41375;0.4424166666666667;0.44612999999999997;0.3359925;0.41949333333333333;0.42454;0.46132;0.357116;0.4302
15.45;0.24008666666666667;0.41224;0.44381333333333334;0.44705;0.33595;0.41912;0.425995;0.461394;0.357144;0.43174
15.450000000000001;0.24055;0.41073000000000004;0.44521;0.44797;0.3371516666666667;0.41821166666666665;0.42745;0.461468;0.357172;0.4320816666666667
15.452;0.24131000000000002;0.40922000000000003;0.44723999999999997;0.4480325;0.33835333333333334;0.4173033333333333;0.4277625;0.461542;0.3572;0.4324233333333333
15.456000000000001;0.24207;0.40771;0.44927;0.448095;0.33955500000000005;0.41639499999999996;0.428075;0.46161599999999997;0.35683200000000004;0.432765
15.457999999999998;0.24283;0.40922600000000003;0.45130000000000003;0.4481575;0.3407566666666667;0.41548666666666667;0.42838750000000003;0.46169;0.356464;0.4331066666666667
15.459999999999999;0.24359;0.410742;0.45333;0.44822;0.34195833333333336;0.4145783333333333;0.4287;0.46128199999999997;0.356096;0.4334483333333333
15.46;0.24366833333333332;0.412258;0.45391333333333334;0.44802333333333333;0.34316;0.41367;0.4281566666666667;0.460874;0.355728;0.43379
15.462000000000002;0.24374666666666667;0.413774;0.45449666666666666;0.44782666666666665;0.34563750000000004;0.4126975;0.42761333333333335;0.460466;0.35536;0.4314475
15.466;0.24382500000000001;0.41529;0.45508000000000004;0.44763;0.348115;0.411725;0.42707;0.460058;0.355644;0.429105
15.468;0.24390333333333333;0.416128;0.45566333333333336;0.44743333333333335;0.3505925;0.41075249999999996;0.42652666666666667;0.45965;0.355928;0.42676250000000004
15.469999999999999;0.24398166666666665;0.416966;0.4562466666666667;0.44723666666666667;0.35307;0.40978;0.4259833333333333;0.458556;0.356212;0.42442
15.47;0.24406;0.417804;0.45683;0.44704;0.35309666666666667;0.40896333333333335;0.42544;0.457462;0.356496;0.42415833333333336
15.472;0.24447666666666668;0.418642;0.45561;0.445385;0.35312333333333334;0.40814666666666666;0.42383;0.456368;0.35678;0.4238966666666667
15.476;0.24489333333333332;0.41948;0.45439;0.44372999999999996;0.35314999999999996;0.40732999999999997;0.42222;0.45527399999999996;0.3571066666666667;0.423635
15.478000000000002;0.24531;0.4200166666666667;0.45317;0.442075;0.35317666666666664;0.40651333333333334;0.42061;0.45418;0.3574333333333333;0.4233733333333333
15.479999999999999;0.24572666666666668;0.42055333333333333;0.45195;0.44042;0.3532033333333333;0.4056966666666667;0.419;0.45493999999999996;0.35775999999999997;0.42311166666666666
15.48;0.24614333333333333;0.42109;0.4516771428571429;0.43920714285714285;0.35323;0.40488;0.41913142857142854;0.4557;0.35808666666666666;0.42285
15.480000000000002;0.24656;0.4216266666666667;0.4514042857142857;0.43799428571428567;0.353064;0.404406;0.41926285714285716;0.45646;0.35841333333333336;0.42349714285714285
15.482000000000001;0.248378;0.42216333333333333;0.45113142857142857;0.43678142857142854;0.352898;0.403932;0.4193942857142857;0.45721999999999996;0.35874;0.4241442857142857
15.485999999999999;0.250196;0.4227;0.45085857142857144;0.4355685714285714;0.352732;0.403458;0.4195257142857143;0.45798;0.35913;0.42479142857142854
15.488;0.252014;0.4220466666666667;0.4505857142857143;0.4343557142857143;0.352566;0.402984;0.41965714285714284;0.45874;0.35952;0.42543857142857144
15.489999999999998;0.253832;0.42139333333333334;0.4503128571428571;0.4331428571428571;0.3524;0.40251;0.41978857142857146;0.45931;0.35991;0.4260857142857143
15.49;0.25565;0.42074;0.45004;0.43193;0.3526385714285714;0.4023528571428571;0.41992;0.45988;0.3603;0.42673285714285714
15.490000000000002;0.25562;0.42008666666666666;0.450954;0.431616;0.35287714285714283;0.40219571428571427;0.419978;0.46045;0.36069;0.42738
15.491999999999999;0.25559;0.4194333333333333;0.451868;0.431302;0.35311571428571426;0.4020385714285714;0.420036;0.46102;0.36108;0.428724
15.496;0.25556;0.41878;0.452782;0.430988;0.35335428571428573;0.40188142857142856;0.42009399999999997;0.46159;0.36120142857142856;0.430068
15.498000000000001;0.25553;0.418215;0.453696;0.430674;0.35359285714285715;0.4017242857142857;0.42015199999999997;0.46216;0.36132285714285717;0.43141199999999996
15.499999999999998;0.2555;0.41764999999999997;0.45461;0.43036;0.3538314285714286;0.40156714285714284;0.42021;0.46196400000000004;0.3614442857142857;0.432756
15.5;0.25547;0.417085;0.4559666666666667;0.42998333333333333;0.35407;0.40141;0.419535;0.461768;0.36156571428571427;0.4341
15.500000000000002;0.25544;0.41651999999999995;0.4573233333333333;0.4296066666666667;0.35538166666666665;0.4016825;0.41885999999999995;0.46157200000000004;0.3616871428571428;0.43427
15.500000000000014;0.25554;0.41595499999999996;0.45868;0.42923;0.35669333333333336;0.401955;0.418185;0.461376;0.3618085714285714;0.43444
15.500000000000016;0.25555666666666665;0.4150133333333333;0.4593583333333333;0.42904166666666665;0.358005;0.40206400000000003;0.4178475;0.46118000000000003;0.36193;0.43461
15.502;0.2555733333333333;0.41407166666666667;0.46003666666666665;0.4288533333333333;0.3586608333333333;0.402173;0.41751;0.46085333333333334;0.36278;0.434695
15.506000000000002;0.25559;0.41313;0.460715;0.42866499999999996;0.3593166666666667;0.40228200000000003;0.41717249999999995;0.4605266666666667;0.36222666666666664;0.43478
15.508;0.25560666666666665;0.41290499999999997;0.4613933333333333;0.4284766666666667;0.35997250000000003;0.402391;0.41683499999999996;0.4602;0.36167333333333335;0.434865
15.509999999999998;0.2556233333333333;0.41268;0.46207166666666666;0.4282883333333333;0.36062833333333333;0.4025;0.41649749999999996;0.46003333333333335;0.36112;0.43495
15.51;0.25564;0.412455;0.46275;0.4281;0.36128416666666663;0.40238428571428575;0.41616;0.45986666666666665;0.36056666666666665;0.435035
15.510000000000002;0.25614571428571425;0.41223;0.46189;0.427874;0.36194;0.4022685714285714;0.41616571428571425;0.4597;0.36001333333333335;0.43512
15.511999999999999;0.2566514285714286;0.41200499999999995;0.46103;0.427648;0.36230599999999996;0.40215285714285715;0.4161714285714286;0.45953333333333335;0.35946;0.435786
15.516;0.25715714285714286;0.41178;0.46017;0.427422;0.362672;0.40203714285714287;0.41617714285714286;0.45936666666666665;0.358765;0.436452
15.518;0.25766285714285714;0.41209666666666667;0.45931;0.427196;0.36303799999999997;0.4019214285714286;0.41618285714285713;0.4592;0.35807;0.437118
15.519999999999998;0.2581685714285714;0.4124133333333333;0.45845;0.42697;0.363404;0.40180571428571427;0.4161885714285714;0.45922166666666664;0.357375;0.437784
15.52;0.25867428571428575;0.41273;0.4573914285714286;0.42735428571428574;0.36377;0.40169;0.41619428571428574;0.45924333333333334;0.35668;0.43845
15.520000000000001;0.25918;0.4130466666666667;0.45633285714285715;0.4277385714285714;0.3633142857142857;0.403392;0.4162;0.45926500000000003;0.355985;0.43833285714285714
15.522;0.259566;0.4133633333333333;0.45527428571428574;0.42812285714285714;0.3628585714285714;0.405094;0.417448;0.4592866666666667;0.35529;0.4382157142857143
15.526000000000002;0.259952;0.41368;0.4542157142857143;0.42850714285714286;0.36240285714285714;0.406796;0.418696;0.4593083333333333;0.35501166666666667;0.43809857142857145
15.527999999999999;0.260338;0.413155;0.45315714285714287;0.4288914285714286;0.36194714285714286;0.408498;0.419944;0.45933;0.35473333333333334;0.4379814285714286
15.529999999999998;0.260724;0.41263;0.4520985714285714;0.42927571428571426;0.3614914285714286;0.4102;0.421192;0.4593666666666667;0.35445499999999996;0.4378642857142857
15.53;0.26111;0.412105;0.45104;0.42966;0.3610357142857143;0.4117983333333333;0.42244;0.45940333333333333;0.35417666666666664;0.4377471428571429
15.530000000000001;0.26156;0.41158;0.45143833333333333;0.43058833333333335;0.36058;0.4133966666666667;0.42314666666666667;0.45944;0.3538983333333333;0.43763
15.531999999999998;0.26201;0.411055;0.45183666666666666;0.43151666666666666;0.3604375;0.414995;0.4238533333333333;0.4594766666666667;0.35362;0.4365775
15.536;0.26246;0.41053;0.452235;0.43244499999999997;0.36029500000000003;0.4165933333333333;0.42456;0.45951333333333333;0.353794;0.43552500000000005
15.538;0.26291;0.41055600000000003;0.45263333333333333;0.43337333333333333;0.3601525;0.4181916666666667;0.4252666666666667;0.45955;0.353968;0.43447250000000004
15.54;0.26336;0.410582;0.45303166666666667;0.4343016666666667;0.36001;0.41979;0.4259733333333333;0.460448;0.354142;0.43342
15.540000000000001;0.26381;0.41060800000000003;0.45343;0.43523;0.36064166666666664;0.4213166666666667;0.42668;0.46134600000000003;0.354316;0.4328133333333334
15.542;0.263375;0.410634;0.4547125;0.43682;0.36127333333333334;0.42284333333333335;0.42567;0.462244;0.35449;0.4322066666666667
15.546000000000001;0.26294;0.41066;0.45599500000000004;0.43840999999999997;0.36190500000000003;0.42437;0.42466000000000004;0.463142;0.355196;0.4316
15.548000000000002;0.262505;0.41077600000000003;0.4572775;0.44;0.3625366666666667;0.42589666666666665;0.42365;0.46404;0.355902;0.43099333333333334
15.549999999999999;0.26207;0.41089200000000003;0.45856;0.44159;0.3631683333333333;0.4274233333333333;0.42264;0.464034;0.35660800000000004;0.4303866666666667
15.55;0.26015333333333335;0.411008;0.45848333333333335;0.4418833333333333;0.3638;0.42895;0.4213016666666667;0.464028;0.357314;0.42978
15.552000000000001;0.25823666666666667;0.411124;0.4584066666666667;0.44217666666666666;0.36381;0.429815;0.41996333333333336;0.464022;0.35802;0.42892166666666665
15.556;0.25632;0.41124;0.45833;0.44247000000000003;0.36382000000000003;0.43068;0.418625;0.464016;0.358565;0.42806333333333335
15.558;0.25440333333333337;0.41177833333333336;0.45825333333333335;0.44276333333333334;0.36383;0.431545;0.41728666666666664;0.46401;0.35911;0.427205
15.559999999999999;0.2524866666666667;0.41231666666666666;0.4581766666666667;0.44305666666666665;0.36384;0.43241;0.4159483333333333;0.4650066666666667;0.359655;0.42634666666666665
15.56;0.25057;0.41285499999999997;0.4581;0.44335;0.3641642857142857;0.43147428571428575;0.41461;0.4660033333333333;0.3602;0.42548833333333336
15.560000000000002;0.24985428571428572;0.41339333333333333;0.45701;0.443228;0.36448857142857144;0.43053857142857144;0.413396;0.46699999999999997;0.360745;0.42463
15.562;0.24913857142857143;0.4139316666666667;0.45592;0.443106;0.36481285714285716;0.4296028571428572;0.412182;0.46799666666666667;0.36129;0.42312
15.566;0.24842285714285714;0.41447;0.45483;0.44298400000000004;0.3651371428571428;0.42866714285714286;0.410968;0.4689933333333334;0.3613533333333333;0.42161
