;6perc/csv/6percA Specimen_RawData_3.csv;6perc/csv/6percA Specimen_RawData_4.csv;6perc/csv/6percB Specimen_RawData_3.csv;6perc/csv/6percB Specimen_RawData_6.csv;6perc/csv/6percA Specimen_RawData_2.csv;6perc/csv/6percB Specimen_RawData_4.csv;6perc/csv/6percB Specimen_RawData_2.csv;6perc/csv/6percB Specimen_RawData_5.csv;6perc/csv/6percB Specimen_RawData_1.csv;6perc/csv/6percA Specimen_RawData_6.csv;6perc/csv/6percA Specimen_RawData_1.csv;6perc/csv/6percA Specimen_RawData_5.csv
0.4000000000000017;0.322864;0.31414964285714286;0.38716399999999995;0.39009533333333335;0.35304;0.39639499999999994;0.36554333333333333;0.39362;0.3451223333333333;0.3255;0.3087933333333333;0.32825428571428567
0.40000000000000213;0.32278466666666666;0.31425142857142857;0.38794466666666666;0.3903796666666667;0.35426;0.3970433333333333;0.36527750000000003;0.393562;0.34596266666666664;0.32504666666666665;0.3075925;0.328045
0.49999999999999956;0.3227053333333333;0.3143532142857143;0.3887253333333333;0.390664;0.35548;0.39769166666666667;0.3650116666666667;0.393504;0.346803;0.3245933333333333;0.3063916666666666;0.32755666666666666
0.4999999999999998;0.32262599999999997;0.314455;0.38950599999999996;0.391517;0.3567;0.39833999999999997;0.3647458333333333;0.393446;0.3476433333333333;0.32414;0.3051908333333333;0.3270683333333333
0.5;0.32215;0.3145975;0.39419;0.39237;0.35792;0.40223;0.36448;0.39304;0.34848366666666664;0.323596;0.30399;0.32658
0.5000000000000016;0.323544375;0.31473999999999996;0.39321449999999997;0.3927775;0.35619;0.4012715;0.36421416666666667;0.39341916666666665;0.34932399999999997;0.323052;0.30573799999999995;0.32709499999999997
0.5000000000000018;0.32493875;0.3148825;0.392239;0.393185;0.35446;0.400313;0.3639483333333334;0.39379833333333336;0.3501643333333333;0.32250799999999996;0.307486;0.32761
0.5000000000000022;0.326333125;0.315025;0.3912635;0.3935925;0.3538833333333333;0.3993545;0.3636825;0.3941775;0.35100466666666663;0.321964;0.30806866666666666;0.328125
0.5999999999999996;0.3277275;0.3151675;0.390288;0.394;0.35330666666666666;0.398396;0.36341666666666667;0.39455666666666667;0.35184499999999996;0.32142;0.30865133333333333;0.3283825
0.5999999999999998;0.32834722222222223;0.31528625;0.3893125;0.39418111111111115;0.35273;0.3974375;0.36315083333333337;0.3947733333333333;0.35268533333333335;0.3209666666666666;0.309234;0.32864
0.6000000000000001;0.32896694444444446;0.315405;0.3886157142857143;0.3943622222222222;0.3521533333333333;0.39675285714285713;0.362885;0.39499;0.3535256666666667;0.3205133333333333;0.30981666666666663;0.3288975
0.6000000000000016;0.32958666666666664;0.31552375;0.38791892857142857;0.39454333333333336;0.35157666666666665;0.3960682142857143;0.36248625;0.39520666666666665;0.354366;0.32006;0.3103993333333333;0.32915500000000003
0.6000000000000019;0.33020638888888887;0.3156425;0.38722214285714285;0.3947244444444445;0.351;0.39538357142857145;0.3620875;0.39542333333333335;0.35499625;0.31960666666666665;0.310982;0.3294125
0.6000000000000023;0.3308261111111111;0.31576125;0.38652535714285713;0.39490555555555557;0.3505675;0.3946989285714286;0.36168875;0.39564;0.3556265;0.3191533333333333;0.311419;0.32967
0.6999999999999993;0.33144583333333333;0.31588;0.3858285714285714;0.3950866666666667;0.350135;0.3940142857142857;0.36129;0.3958566666666667;0.35625675;0.3187;0.31185599999999997;0.32986312500000003
0.6999999999999995;0.3320655555555555;0.317044;0.3851317857142857;0.39526777777777783;0.34970249999999997;0.3933296428571429;0.36048625;0.39607333333333333;0.356887;0.3193273333333333;0.312293;0.33005625
0.6999999999999996;0.33268527777777773;0.3171733333333333;0.38443499999999997;0.3954488888888889;0.34926999999999997;0.392645;0.3596825;0.3962629166666667;0.35751725;0.31995466666666666;0.31272999999999995;0.330249375
0.6999999999999997;0.33330499999999996;0.3173026666666667;0.38389305555555553;0.39563000000000004;0.3488375;0.39211250000000003;0.35887875;0.3964525;0.3581475;0.320582;0.313167;0.3304425
0.7;0.3339247222222222;0.317432;0.3833511111111111;0.3958628571428572;0.348405;0.39158000000000004;0.35807500000000003;0.39664208333333334;0.35877775;0.3207911111111111;0.313604;0.330635625
