;2perc/csv/2percA Specimen_RawData_3.csv;2perc/csv/2percB Specimen_RawData_5.csv;2perc/csv/2percB Specimen_RawData_4.csv;2perc/csv/2percA Specimen_RawData_1.csv;2perc/csv/2percB Specimen_RawData_3.csv;2perc/csv/2percB Specimen_RawData_1.csv;2perc/csv/2percA Specimen_RawData_2.csv;2perc/csv/2percB Specimen_RawData_2.csv;2perc/csv/2percB Specimen_RawData_6.csv
5.300000000000007;-0.02519714285714286;-0.031706;-0.014635;-0.008324999999999999;-0.023751249999999998;-0.029151666666666666;-0.0030733333333333333;-0.0194125;-0.03682333333333333
5.300000000000008;-0.02564857142857143;-0.031872;-0.015330000000000002;-0.007711249999999999;-0.0227975;-0.028683333333333335;-0.003175;-0.019207;-0.03538
5.300000000000009;-0.0261;-0.032038;-0.016025;-0.0070975;-0.02184375;-0.028215;-0.00325125;-0.019001499999999998;-0.0342975
5.399999999999999;-0.02926;-0.032203999999999997;-0.016720000000000002;-0.00648375;-0.02089;-0.027746666666666666;-0.0033274999999999997;-0.018796;-0.033215
5.400000000000006;-0.028013333333333335;-0.032369999999999996;-0.017415;-0.00587;-0.02405;-0.027278333333333335;-0.00340375;-0.0185905;-0.0321325
5.4000000000000075;-0.026766666666666668;-0.032577499999999995;-0.01811;-0.0052562500000000005;-0.027209999999999998;-0.02681;-0.00348;-0.018385;-0.03105
5.400000000000008;-0.02552;-0.032784999999999995;-0.020195;-0.004642500000000001;-0.029316666666666668;-0.025405;-0.003541;-0.0180425;-0.030184000000000002
5.5;-0.024273333333333334;-0.0329925;-0.02228;-0.00096;-0.03142333333333334;-0.024;-0.003602;-0.0177;-0.029318
5.500000000000007;-0.023026666666666668;-0.0332;-0.026075;-0.0039162500000000005;-0.033530000000000004;-0.025437500000000002;-0.003663;-0.0173575;-0.028452
5.500000000000008;-0.02178;-0.03347666666666667;-0.026834;-0.0068725;-0.034794000000000005;-0.025725;-0.0037240000000000003;-0.017100625;-0.027586
5.500000000000009;-0.021032000000000002;-0.03375333333333333;-0.027593;-0.008055;-0.03605800000000001;-0.0260125;-0.003785;-0.01684375;-0.02672
5.599999999999994;-0.020284;-0.03403;-0.028352000000000002;-0.009237500000000001;-0.037322;-0.0263;-0.0039375;-0.016586875;-0.024555
5.600000000000001;-0.019536;-0.03366125;-0.029111;-0.01042;-0.038586;-0.0265875;-0.00409;-0.01633;-0.02239
5.600000000000007;-0.018788;-0.033292499999999996;-0.02987;-0.011602500000000002;-0.039850000000000003;-0.026875;-0.005265833333333333;-0.0182625;-0.02206666666666667
5.600000000000008;-0.01804;-0.033108124999999995;-0.030502500000000002;-0.012785000000000001;-0.04195666666666667;-0.02711458333333333;-0.006441666666666667;-0.018745625000000002;-0.021743333333333333
5.6000000000000085;-0.01617;-0.03292375;-0.031135;-0.014263125000000001;-0.044063333333333336;-0.027354166666666666;-0.0076175;-0.019228750000000003;-0.02142
5.699999999999996;-0.0143;-0.032739375;-0.031767500000000004;-0.01574125;-0.04617;-0.02759375;-0.008499375;-0.019711875;-0.021177500000000002
5.700000000000006;-0.0133925;-0.032555;-0.0324;-0.017219375;-0.0397375;-0.02783333333333333;-0.00938125;-0.020195;-0.020935000000000002
5.700000000000007;-0.012485;-0.032370625;-0.0330325;-0.0186975;-0.038129375;-0.028072916666666663;-0.010263125000000001;-0.020517083333333335;-0.0206925
5.700000000000008;-0.012182499999999999;-0.03218625;-0.033665;-0.02165375;-0.036521250000000005;-0.028312499999999997;-0.011145;-0.02083916666666667;-0.02045
5.799999999999997;-0.01188;-0.032001875;-0.03746;-0.02461;-0.034913125;-0.02975;-0.012026875000000001;-0.02116125;-0.0202075
5.800000000000006;-0.011577500000000001;-0.0318175;-0.0359125;-0.022135000000000002;-0.033305;-0.029450833333333332;-0.01290875;-0.021483333333333333;-0.019964999999999997
5.800000000000007;-0.011275;-0.031633125;-0.034365;-0.01966;-0.03223291666666667;-0.029151666666666666;-0.013790625;-0.021805416666666667;-0.019722499999999997
5.800000000000008;-0.0109725;-0.03144875;-0.0328175;-0.018835;-0.031160833333333336;-0.0288525;-0.014672500000000002;-0.0221275;-0.019479999999999997
5.800000000000009;-0.01067;-0.031264375;-0.031656875;-0.01801;-0.03008875;-0.028628125;-0.01643625;-0.02277166666666667;-0.018994999999999998
5.899999999999999;-0.01021625;-0.03108;-0.03049625;-0.017185;-0.029016666666666666;-0.02840375;-0.0182;-0.023415833333333334;-0.01851
5.900000000000006;-0.0097625;-0.031485;-0.029335624999999997;-0.01636;-0.027944583333333335;-0.028179375;-0.018090000000000002;-0.02406;-0.02025125
5.9000000000000075;-0.009308750000000001;-0.03189;-0.028175;-0.015535;-0.0268725;-0.027955;-0.01798;-0.026617500000000002;-0.021992499999999998
5.900000000000008;-0.008855;-0.03216;-0.0266275;-0.01471;-0.02365625;-0.027655833333333334;-0.017936;-0.02747;-0.022688999999999997
6.0;-0.00704;-0.03243;-0.02508;-0.01306;-0.02044;-0.027356666666666665;-0.017891999999999998;-0.0283225;-0.023385499999999997
6.000000000000007;-0.00893875;-0.0327;-0.0235325;-0.011410000000000002;-0.0209225;-0.027057499999999998;-0.017848;-0.029175;-0.024082
6.000000000000008;-0.0108375;-0.032862;-0.021985;-0.009760000000000001;-0.021019;-0.026758333333333332;-0.017803999999999997;-0.029540357142857143;-0.0247785
6.000000000000009;-0.01138;-0.033024000000000005;-0.0204375;-0.008110000000000001;-0.0211155;-0.026459166666666666;-0.017759999999999998;-0.029905714285714285;-0.025474999999999998
6.099999999999994;-0.011922499999999999;-0.033186;-0.01889;-0.0064600000000000005;-0.021212;-0.02616;-0.017716;-0.03027107142857143;-0.026171499999999997
6.100000000000001;-0.012464999999999999;-0.033348;-0.01799125;-0.00481;-0.0213085;-0.026525;-0.017672;-0.030636428571428575;-0.026867999999999996
6.100000000000007;-0.013007499999999998;-0.033510000000000005;-0.0170925;-0.00428125;-0.021405;-0.02689;-0.017627999999999998;-0.031001785714285718;-0.0275645
6.100000000000008;-0.01355;-0.033712500000000006;-0.016835714285714287;-0.0037524999999999998;-0.02147392857142857;-0.026994285714285714;-0.017584;-0.03136714285714286;-0.028260999999999998
6.1000000000000085;-0.014092499999999999;-0.033915;-0.01657892857142857;-0.0036014285714285714;-0.021542857142857145;-0.02709857142857143;-0.01754;-0.031732500000000004;-0.028957499999999997
6.100000000000009;-0.014634999999999999;-0.0341175;-0.016322142857142858;-0.0034503571428571426;-0.021611785714285715;-0.027202857142857143;-0.017466666666666665;-0.032585;-0.03011833333333333
6.199999999999996;-0.015394499999999998;-0.03432;-0.01606535714285714;-0.0032992857142857142;-0.021680714285714286;-0.027307142857142856;-0.017393333333333334;-0.0334375;-0.03127916666666666
6.200000000000003;-0.016153999999999998;-0.03247875;-0.01580857142857143;-0.0031482142857142854;-0.021749642857142856;-0.02741142857142857;-0.01732;-0.03429;-0.03244
6.200000000000006;-0.016913499999999998;-0.0306375;-0.015551785714285714;-0.002997142857142857;-0.02181857142857143;-0.027515714285714286;-0.01838625;-0.032996250000000005;-0.031523749999999996
6.200000000000008;-0.017673;-0.029716875;-0.015295;-0.0028460714285714287;-0.0218875;-0.02762;-0.019452499999999998;-0.0317025;-0.030607499999999996
6.200000000000009;-0.0184325;-0.028796250000000002;-0.014845625;-0.002695;-0.022128750000000003;-0.0278025;-0.019807916666666665;-0.031055625000000003;-0.03030208333333333
6.299999999999997;-0.02223;-0.027875625;-0.01439625;-0.002430625;-0.02237;-0.027985;-0.02016333333333333;-0.030408750000000002;-0.029996666666666665
6.300000000000006;-0.021185833333333334;-0.026955;-0.013946875000000001;-0.0021662499999999998;-0.02224875;-0.028167499999999998;-0.02051875;-0.029761875;-0.029691249999999995
6.300000000000008;-0.020141666666666665;-0.0262185;-0.0134975;-0.001901875;-0.0221275;-0.02835;-0.020874166666666666;-0.029115000000000002;-0.02938583333333333
6.300000000000009;-0.0190975;-0.025482;-0.012898333333333335;-0.0016375;-0.022066875;-0.028593333333333335;-0.021229583333333333;-0.028468125;-0.029080416666666664
6.30000000000001;-0.018314375;-0.0247455;-0.012299166666666667;-0.00110875;-0.02200625;-0.028836666666666667;-0.021585;-0.02782125;-0.028775
6.399999999999999;-0.017531249999999998;-0.024009000000000003;-0.0117;-0.00058;-0.021945625000000003;-0.02908;-0.022118125000000002;-0.027174375;-0.028316875
6.4000000000000075;-0.016748125;-0.0232725;-0.0139825;-0.00273875;-0.021885;-0.030915;-0.02265125;-0.0265275;-0.02785875
6.400000000000008;-0.015965;-0.022045000000000002;-0.014362916666666666;-0.0048975;-0.021824375;-0.031220833333333337;-0.023184375;-0.025665;-0.027400625
6.400000000000009;-0.015181875000000001;-0.0208175;-0.014743333333333334;-0.005976875;-0.02176375;-0.03152666666666667;-0.023717500000000002;-0.024802499999999998;-0.0269425
6.5;-0.01439875;-0.01959;-0.015123750000000002;-0.00705625;-0.021703125;-0.0318325;-0.02585;-0.02394;-0.02511
6.500000000000007;-0.013615625;-0.0204325;-0.015504166666666668;-0.008135625;-0.0216425;-0.03213833333333334;-0.025486666666666668;-0.0234725;-0.025939166666666666
6.500000000000008;-0.0128325;-0.020601;-0.015884583333333334;-0.009215000000000001;-0.021561666666666666;-0.03244416666666667;-0.025123333333333334;-0.023405714285714287;-0.026768333333333335
6.500000000000009;-0.011788333333333333;-0.0207695;-0.016265;-0.0100785;-0.02148083333333333;-0.03275;-0.02476;-0.02333892857142857;-0.0275975
6.599999999999994;-0.010744166666666667;-0.020938000000000002;-0.0167215;-0.010942;-0.0214;-0.033117;-0.024542;-0.023272142857142856;-0.028095000000000002
6.600000000000001;-0.0097;-0.0211065;-0.017178000000000002;-0.0118055;-0.019694999999999997;-0.033484;-0.024324000000000002;-0.023205357142857142;-0.0285925
6.600000000000007;-0.01113125;-0.021275000000000002;-0.0176345;-0.012669000000000001;-0.01799;-0.033851000000000006;-0.024106;-0.02313857142857143;-0.02909
6.600000000000008;-0.0125625;-0.02141541666666667;-0.018091000000000003;-0.013532500000000001;-0.017421666666666665;-0.034218000000000005;-0.023888;-0.02307178571428571;-0.0295875
6.6000000000000085;-0.01399375;-0.021555833333333337;-0.0185475;-0.014611875000000002;-0.01685333333333333;-0.034585000000000005;-0.02367;-0.023004999999999998;-0.030085
6.600000000000009;-0.015425;-0.02169625;-0.01968875;-0.01569125;-0.016285;-0.035502500000000006;-0.0233975;-0.022888125;-0.030706875
6.699999999999996;-0.01685625;-0.021836666666666667;-0.02083;-0.016770625;-0.015716666666666667;-0.03642;-0.023125;-0.02277125;-0.03132875
6.700000000000003;-0.018287499999999998;-0.021977083333333335;-0.02045375;-0.01785;-0.015148333333333333;-0.0362675;-0.022852499999999998;-0.022654374999999997;-0.031950625
6.700000000000008;-0.01971875;-0.022117500000000002;-0.0200775;-0.01736;-0.01458;-0.036115;-0.02258;-0.0225375;-0.032572500000000004
6.700000000000009;-0.02115;-0.022538750000000003;-0.019889375;-0.01687;-0.0137275;-0.03603875;-0.022216666666666666;-0.022381666666666664;-0.03340166666666667
6.799999999999997;-0.022581249999999997;-0.02296;-0.019701250000000003;-0.016625;-0.012875;-0.0359625;-0.021853333333333332;-0.022225833333333334;-0.034230833333333335
6.800000000000004;-0.0240125;-0.02131375;-0.019513125000000003;-0.01638;-0.012022499999999998;-0.03588625;-0.02149;-0.02207;-0.03506
6.800000000000008;-0.025443749999999998;-0.0196675;-0.019325000000000002;-0.016135;-0.01117;-0.03581;-0.019650833333333333;-0.02493;-0.034069166666666664
6.800000000000009;-0.026874999999999996;-0.018844375;-0.019136875;-0.01589;-0.010033333333333333;-0.03573375;-0.017811666666666667;-0.025406666666666668;-0.033078333333333335
6.80000000000001;-0.029737499999999997;-0.018021250000000003;-0.01894875;-0.015645;-0.008896666666666667;-0.0356575;-0.0159725;-0.025883333333333335;-0.0320875
6.899999999999999;-0.0326;-0.017198125;-0.018760625;-0.0154;-0.00776;-0.03558125;-0.014593125;-0.02636;-0.031344375
6.9000000000000075;-0.032633749999999996;-0.016375;-0.0185725;-0.015155;-0.0142425;-0.035505;-0.01321375;-0.026836666666666665;-0.03060125
6.900000000000008;-0.0326675;-0.0157165;-0.018384374999999998;-0.01491;-0.015322916666666667;-0.03542875;-0.011834375;-0.027313333333333332;-0.029858125
6.900000000000009;-0.03270125;-0.015058;-0.018196249999999997;-0.014583333333333334;-0.016403333333333332;-0.0353525;-0.010454999999999999;-0.02779;-0.029115000000000002
6.90000000000001;-0.032735;-0.0143995;-0.018008125;-0.014256666666666666;-0.01748375;-0.03527625;-0.009075625;-0.028505;-0.028371875
7.0;-0.03276875;-0.013741;-0.01782;-0.01393;-0.018564166666666666;-0.0352;-0.00769625;-0.029219999999999996;-0.02762875
7.000000000000007;-0.0328025;-0.0130825;-0.01759;-0.0154425;-0.019644583333333333;-0.03387375;-0.0063168750000000004;-0.029934999999999996;-0.026885625
7.000000000000009;-0.03283625;-0.011985;-0.01736;-0.016954999999999998;-0.020725;-0.0325475;-0.004937500000000001;-0.030649999999999997;-0.0261425
7.00000000000001;-0.032869999999999996;-0.0108875;-0.017268;-0.018467499999999998;-0.0220215;-0.032017000000000004;-0.003098333333333334;-0.03160333333333333;-0.025151666666666666
7.099999999999994;-0.032896999999999996;-0.00979;-0.017176;-0.019374999999999996;-0.023318;-0.0314865;-0.0012591666666666671;-0.032556666666666664;-0.024160833333333333
7.100000000000001;-0.032923999999999995;-0.01284;-0.017084;-0.0202825;-0.024614499999999997;-0.030956;0.00058;-0.03351;-0.02317
7.100000000000007;-0.032951;-0.01589;-0.016992;-0.021189999999999997;-0.025911;-0.0304255;-0.000988125;-0.031488749999999996;-0.02302375
7.1000000000000085;-0.032978;-0.01711;-0.0169;-0.0220975;-0.0272075;-0.029895;-0.0025562500000000004;-0.0294675;-0.022877500000000002
7.100000000000009;-0.033005;-0.01833;-0.016784999999999998;-0.023004999999999998;-0.029368333333333333;-0.029231875;-0.0041243750000000004;-0.028456875;-0.02273125
7.10000000000001;-0.033072500000000005;-0.019549999999999998;-0.016669999999999997;-0.024139374999999998;-0.031529166666666664;-0.028568750000000004;-0.0056925000000000005;-0.02744625;-0.022585
7.199999999999996;-0.03314;-0.02077;-0.016555;-0.025273749999999998;-0.03369;-0.027905625000000003;-0.007260625000000001;-0.026435625;-0.02243875
7.200000000000008;-0.03283375;-0.02199;-0.01644;-0.026408124999999998;-0.0314725;-0.027242500000000003;-0.00882875;-0.025425;-0.0222925
7.200000000000009;-0.0325275;-0.023514999999999998;-0.016286666666666668;-0.027542499999999998;-0.030918124999999998;-0.026358333333333334;-0.010396875;-0.024414375;-0.02214625
7.20000000000001;-0.032374375;-0.02504;-0.016133333333333333;-0.029811249999999997;-0.03036375;-0.02547416666666667;-0.011965;-0.02340375;-0.022
7.299999999999997;-0.03222125;-0.026565;-0.01598;-0.03208;-0.029809375;-0.02459;-0.013533125;-0.022393125;-0.021853749999999998
7.300000000000008;-0.032068125;-0.028089999999999997;-0.016518333333333333;-0.02821625;-0.029254999999999996;-0.023511666666666667;-0.01510125;-0.0213825;-0.021707499999999998
7.300000000000009;-0.031915;-0.030123333333333332;-0.017056666666666668;-0.0243525;-0.028811499999999997;-0.022433333333333333;-0.016669375;-0.020371874999999998;-0.02156125
7.30000000000001;-0.0318275;-0.03215666666666667;-0.017595;-0.022807;-0.028367999999999997;-0.021355;-0.0182375;-0.01936125;-0.021415
7.399999999999999;-0.03174;-0.03419;-0.017918;-0.0212615;-0.027924499999999998;-0.020708;-0.02451;-0.018350625000000002;-0.02083
7.400000000000006;-0.0316525;-0.033742499999999995;-0.018241;-0.019716;-0.027481;-0.020061;-0.023313125;-0.01734;-0.021485625
7.4000000000000075;-0.031564999999999996;-0.033295;-0.018564;-0.0181705;-0.0270375;-0.019414;-0.02211625;-0.017850833333333333;-0.02214125
7.400000000000008;-0.0314775;-0.033116;-0.018887;-0.016625;-0.026483125;-0.018767;-0.020919375;-0.01836166666666667;-0.022796875
7.400000000000009;-0.031389999999999994;-0.032937;-0.01921;-0.015079500000000001;-0.02592875;-0.01812;-0.0197225;-0.0188725;-0.0234525
7.40000000000001;-0.0313025;-0.032757999999999995;-0.019748333333333336;-0.013534000000000001;-0.025374374999999998;-0.017041666666666667;-0.018126666666666666;-0.019383333333333332;-0.024326666666666667
7.5;-0.03069;-0.032579;-0.020286666666666668;-0.0119885;-0.02482;-0.015963333333333333;-0.016530833333333335;-0.019894166666666668;-0.025200833333333336
7.500000000000009;-0.028153749999999998;-0.0324;-0.020825000000000003;-0.010443;-0.0235025;-0.014885;-0.014935;-0.020405;-0.026075
7.50000000000001;-0.025617499999999998;-0.032176249999999997;-0.021632500000000002;-0.0088975;-0.023173125;-0.013267500000000002;-0.014137083333333333;-0.020788125;-0.026512083333333335
7.599999999999994;-0.024349375;-0.031952499999999995;-0.02244;-0.00503375;-0.02284375;-0.01165;-0.013339166666666668;-0.021171250000000003;-0.026949166666666666
7.600000000000001;-0.023081249999999998;-0.03172875;-0.02335375;-0.00117;-0.022514375;-0.0120125;-0.01254125;-0.021554375;-0.02738625
7.6000000000000085;-0.021813125;-0.031505;-0.0242675;-0.0034325;-0.022185;-0.012375;-0.011743333333333333;-0.021937500000000002;-0.027823333333333335
7.600000000000009;-0.020545;-0.031206666666666664;-0.024633000000000002;-0.0056949999999999995;-0.0219215;-0.01252;-0.010945416666666666;-0.022320625000000004;-0.028260416666666666
7.60000000000001;-0.019820357142857143;-0.030908333333333333;-0.0249985;-0.0066;-0.021658;-0.012665000000000001;-0.0101475;-0.02270375;-0.0286975
7.699999999999996;-0.019095714285714285;-0.03061;-0.025364;-0.0075049999999999995;-0.0213945;-0.01281;-0.00775375;-0.023086875;-0.03000875
7.700000000000003;-0.01837107142857143;-0.0296825;-0.0257295;-0.00841;-0.021131;-0.012955000000000001;-0.00536;-0.02347;-0.03132
7.700000000000008;-0.017646428571428573;-0.028755;-0.026095;-0.009315;-0.0208675;-0.0131;-0.0046525;-0.0235075;-0.031678333333333336
7.700000000000009;-0.016921785714285716;-0.028384;-0.026399583333333334;-0.01022;-0.020538125;-0.013220833333333334;-0.003945;-0.023545;-0.032036666666666665
7.70000000000001;-0.016197142857142858;-0.028013;-0.026704166666666668;-0.010974166666666667;-0.02020875;-0.013341666666666667;-0.0032375;-0.0235825;-0.032395
7.700000000000011;-0.0154725;-0.027642;-0.027008749999999998;-0.011728333333333332;-0.019879375;-0.0134625;-0.002706875;-0.023610625;-0.03266375
7.799999999999997;-0.0104;-0.027271;-0.027313333333333332;-0.012482499999999999;-0.01955;-0.013583333333333334;-0.00217625;-0.02363875;-0.0329325
7.800000000000008;-0.012004166666666666;-0.0269;-0.027617916666666666;-0.013236666666666666;-0.01972625;-0.013704166666666667;-0.0016456249999999997;-0.023666875;-0.03320125
7.80000000000001;-0.013608333333333333;-0.02643625;-0.0279225;-0.01399083333333333;-0.0199025;-0.013825;-0.0011149999999999997;-0.023695;-0.03347
7.8000000000000105;-0.0152125;-0.0259725;-0.02883625;-0.014744999999999998;-0.019990625;-0.0141875;-0.0007612499999999996;-0.023723125;-0.03364916666666667
7.899999999999999;-0.016415625;-0.025508749999999997;-0.02975;-0.01927;-0.02007875;-0.01455;-0.00040749999999999955;-0.02375125;-0.033828333333333335
7.9000000000000075;-0.017618750000000002;-0.025044999999999998;-0.0281425;-0.017771666666666665;-0.020166875;-0.017325;-5.3749999999999545e-05;-0.023779375000000002;-0.034007499999999996
7.900000000000009;-0.018821875000000002;-0.02458125;-0.026535;-0.016273333333333334;-0.020255000000000002;-0.0201;0.00030000000000000057;-0.023807500000000002;-0.034186666666666664
7.90000000000001;-0.020025;-0.0241175;-0.02573125;-0.014775;-0.020343125000000004;-0.0214875;0.0006537500000000007;-0.023845;-0.03436583333333333
7.900000000000011;-0.021228125;-0.023653749999999998;-0.0249275;-0.01365125;-0.02043125;-0.022875;0.0010075000000000006;-0.0238825;-0.034545
8.0;-0.02243125;-0.02319;-0.02412375;-0.0125275;-0.020519375;-0.0242625;0.00313;-0.02392;-0.03562
8.000000000000009;-0.023634375;-0.02067;-0.02332;-0.011403749999999999;-0.0206075;-0.02565;0.00070125;-0.020575;-0.03282625
8.00000000000001;-0.0248375;-0.020040000000000002;-0.022677;-0.01028;-0.02078375;-0.02676;-0.0017274999999999999;-0.01973875;-0.0300325
8.099999999999994;-0.027243749999999997;-0.01941;-0.022033999999999998;-0.008781666666666665;-0.02096;-0.02787;-0.002941875;-0.018902500000000003;-0.028635625
8.100000000000001;-0.02965;-0.018779999999999998;-0.021391;-0.007283333333333333;-0.021791249999999998;-0.02898;-0.00415625;-0.018066250000000002;-0.02723875
8.100000000000009;-0.02345;-0.01815;-0.020748;-0.0057849999999999985;-0.0226225;-0.03009;-0.0053706249999999995;-0.017230000000000002;-0.025841875
8.10000000000001;-0.02221;-0.01752;-0.020104999999999998;-0.004286666666666665;-0.023038125;-0.0312;-0.006585;-0.016561000000000003;-0.024445
8.199999999999996;-0.02097;-0.01689;-0.01689;-0.0027883333333333323;-0.023453750000000002;-0.03675;-0.007799374999999999;-0.015892000000000003;-0.023048125000000003
8.200000000000003;-0.01973;-0.016259999999999997;-0.01576083333333333;-0.00129;-0.023869375;-0.035714166666666665;-0.00901375;-0.015223000000000002;-0.02165125
8.200000000000008;-0.01849;-0.015629999999999998;-0.014631666666666666;-0.0029375;-0.024285;-0.03467833333333333;-0.010228124999999998;-0.014554000000000001;-0.020254374999999998
8.20000000000001;-0.01725;-0.014369999999999999;-0.013502499999999999;-0.0045850000000000005;-0.024700625;-0.0336425;-0.011442499999999998;-0.013885000000000002;-0.0188575
8.299999999999997;-0.015700000000000002;-0.01311;-0.012373333333333332;-0.00540875;-0.02511625;-0.032606666666666666;-0.013871249999999998;-0.012212500000000001;-0.01606375
8.300000000000004;-0.014150000000000001;-0.01286625;-0.011244166666666666;-0.0062325;-0.025531875;-0.03157083333333333;-0.0163;-0.01054;-0.01327
8.30000000000001;-0.0126;-0.0126225;-0.010114999999999999;-0.00705625;-0.0259475;-0.030535;-0.014022499999999999;-0.0134325;-0.0165175
8.300000000000011;-0.01105;-0.01246;-0.008985833333333332;-0.00788;-0.026778749999999997;-0.029499166666666667;-0.013453124999999998;-0.014396666666666667;-0.017329375
8.399999999999999;-0.00485;-0.0122975;-0.007856666666666666;-0.009527500000000001;-0.02761;-0.028463333333333334;-0.01288375;-0.015360833333333332;-0.018141249999999998
8.40000000000001;-0.009867500000000001;-0.012135;-0.006727499999999999;-0.011175000000000001;-0.027415;-0.0274275;-0.012314374999999999;-0.016325;-0.018953124999999998
8.400000000000011;-0.011121875000000002;-0.0119725;-0.00503375;-0.0128225;-0.02735;-0.02587375;-0.011744999999999998;-0.017048125;-0.019764999999999998
8.5;-0.012376250000000002;-0.01181;-0.00334;-0.01447;-0.027285;-0.02432;-0.010985833333333332;-0.017771250000000002;-0.020847499999999998
8.500000000000009;-0.013630625;-0.0116475;-0.00756;-0.0148925;-0.02722;-0.023197500000000003;-0.010226666666666667;-0.018494375;-0.021929999999999998
8.50000000000001;-0.014885;-0.01140375;-0.008404;-0.015315;-0.027181;-0.022973000000000004;-0.0094675;-0.019217500000000002;-0.023012499999999998
8.599999999999994;-0.0158885;-0.01116;-0.009248;-0.015484000000000001;-0.027142;-0.0227485;-0.00832875;-0.02066375;-0.02463625
8.600000000000001;-0.016892;-0.0113475;-0.010092;-0.015653;-0.027103000000000002;-0.022524000000000002;-0.00719;-0.02211;-0.02626
8.600000000000009;-0.0178955;-0.011535;-0.010936;-0.015822;-0.027064;-0.0222995;-0.0069675;-0.021705000000000002;-0.0250825
8.60000000000001;-0.018899;-0.01162875;-0.011779999999999999;-0.015991000000000002;-0.027025;-0.022075;-0.006745;-0.0213;-0.023905
8.600000000000012;-0.0199025;-0.0117225;-0.012835;-0.01616;-0.0269275;-0.021794375;-0.0066560000000000005;-0.021097499999999998;-0.023434
8.699999999999996;-0.02492;-0.01181625;-0.01389;-0.016441666666666667;-0.02683;-0.021513749999999998;-0.006567;-0.020895;-0.022963
8.700000000000008;-0.0224725;-0.01191;-0.014945;-0.016723333333333333;-0.02654;-0.021233125;-0.006478;-0.020692500000000003;-0.022491999999999998
8.70000000000001;-0.020025;-0.01200375;-0.016;-0.017005;-0.02625;-0.0209525;-0.006389;-0.02049;-0.022021
8.700000000000012;-0.018801250000000002;-0.0120975;-0.01811;-0.0174275;-0.026056666666666665;-0.02039125;-0.0063;-0.020220000000000002;-0.02155
8.799999999999997;-0.017577500000000003;-0.012191249999999999;-0.02022;-0.01785;-0.025863333333333332;-0.01983;-0.006151666666666666;-0.019950000000000002;-0.020765
8.80000000000001;-0.01635375;-0.012284999999999999;-0.023055;-0.01672125;-0.02567;-0.0241375;-0.006003333333333334;-0.019680000000000003;-0.01998
8.800000000000011;-0.015130000000000001;-0.0124725;-0.023621999999999997;-0.0155925;-0.025525;-0.024999;-0.005855;-0.019410000000000004;-0.019195
8.899999999999999;-0.013498333333333334;-0.01266;-0.024189;-0.01484;-0.02538;-0.0258605;-0.00541;-0.01914;-0.01684
8.900000000000006;-0.011866666666666668;-0.013545;-0.024755999999999997;-0.0140875;-0.025235;-0.026722000000000003;-0.00546;-0.01887;-0.018495833333333333
8.90000000000001;-0.010235000000000001;-0.01443;-0.025323;-0.013335;-0.02509;-0.0275835;-0.00551;-0.02214;-0.02015166666666667
8.900000000000011;-0.007787500000000001;-0.01502;-0.025889999999999996;-0.012770625;-0.024800000000000003;-0.028445;-0.00556;-0.0229575;-0.0218075
9.0;-0.00534;-0.015609999999999999;-0.026834999999999998;-0.01220625;-0.02451;-0.029880833333333336;-0.0056099999999999995;-0.023775;-0.023463333333333333
9.000000000000009;-0.0065425;-0.0162;-0.027779999999999996;-0.011641875;-0.0234125;-0.03131666666666667;-0.00566;-0.024592500000000003;-0.025119166666666668
9.00000000000001;-0.007745;-0.016642499999999998;-0.028724999999999997;-0.0110775;-0.023138125;-0.032752500000000004;-0.00571;-0.025410000000000002;-0.026775
9.099999999999994;-0.00834625;-0.017085;-0.03156;-0.00994875;-0.022863750000000002;-0.03706;-0.0057599999999999995;-0.026500000000000003;-0.028430833333333332
9.100000000000001;-0.0089475;-0.0175275;-0.030268749999999997;-0.00882;-0.022589375000000002;-0.036152500000000004;-0.00581;-0.02759;-0.030086666666666668
9.10000000000001;-0.00954875;-0.01797;-0.028977499999999996;-0.008809999999999998;-0.022315;-0.035245;-0.00586;-0.02868;-0.0317425
9.100000000000012;-0.01015;-0.018855;-0.028331874999999996;-0.008799999999999999;-0.022040625;-0.034791249999999996;-0.0059099999999999995;-0.02977;-0.033398333333333335
9.199999999999996;-0.010951666666666667;-0.01974;-0.027686249999999996;-0.008793333333333332;-0.02176625;-0.0343375;-0.00596;-0.03086;-0.035054166666666664
9.200000000000003;-0.011753333333333333;-0.0207025;-0.027040625;-0.008786666666666667;-0.021491875;-0.033883750000000004;-0.00601;-0.03195;-0.03671
9.20000000000001;-0.012555;-0.021665;-0.026395;-0.00878;-0.0212175;-0.03343;-0.00688125;-0.0311475;-0.03470625
9.200000000000012;-0.013757499999999999;-0.022306666666666666;-0.025534166666666667;-0.008775;-0.02066875;-0.032825;-0.0077525;-0.030946875000000002;-0.0327025
9.299999999999997;-0.01496;-0.022948333333333334;-0.024673333333333332;-0.00877;-0.02012;-0.032220000000000006;-0.008333333333333333;-0.030746250000000003;-0.03136666666666667
9.30000000000001;-0.01374125;-0.02359;-0.0238125;-0.008765;-0.019397499999999998;-0.031615000000000004;-0.008914166666666667;-0.030545625;-0.030030833333333333
9.300000000000011;-0.012522499999999999;-0.024231666666666665;-0.02252125;-0.00876;-0.019216874999999998;-0.030707500000000002;-0.009495;-0.030345;-0.028695
