;4perc/csv/4percB Specimen_RawData_6.csv;4perc/csv/4percB Specimen_RawData_3.csv;4perc/csv/4percA Specimen_RawData_5.csv;4perc/csv/4percB Specimen_RawData_1.csv;4perc/csv/4percA Specimen_RawData_3.csv;4perc/csv/4percA Specimen_RawData_1.csv;4perc/csv/4percB Specimen_RawData_5.csv;4perc/csv/4percA Specimen_RawData_6.csv;4perc/csv/4percB Specimen_RawData_2.csv;4perc/csv/4percA Specimen_RawData_4.csv;4perc/csv/4percB Specimen_RawData_4.csv;4perc/csv/4percA Specimen_RawData_2.csv
-0.20000000000000018;0.27506;0.21654;0.10899125;0.18792583333333335;0.07996999999999999;0.010227083333333335;0.25602749999999996;0.12896527777777778;0.21272814814814814;0.10267592592592593;0.24903250000000002;0.050068888888888885
-0.20000000000000007;0.27448333333333336;0.216965;0.1106325;0.18769388888888888;0.07972416666666665;0.008934166666666667;0.2560415625;0.12877333333333332;0.21302888888888888;0.10320407407407407;0.251275;0.05045333333333333
-0.19999999999999998;0.2739066666666667;0.21739;0.11099722222222222;0.18746194444444444;0.07947833333333333;0.0076412500000000005;0.25605562499999995;0.1285813888888889;0.21332962962962962;0.10373222222222223;0.25177333333333335;0.05083777777777777
-0.1999999999999993;0.27333;0.217815;0.11136194444444444;0.18723;0.0792325;0.006348333333333333;0.2560696875;0.12838944444444444;0.2136303703703704;0.10426037037037038;0.25227166666666667;0.051222222222222225
-0.19999999999999907;0.27275333333333335;0.21824;0.11172666666666667;0.18730305555555557;0.07898666666666666;0.005055416666666666;0.25608374999999994;0.1281975;0.21393111111111113;0.10478851851851852;0.25277;0.05160666666666667
-0.19999999999999885;0.27217666666666673;0.218665;0.1120913888888889;0.18737611111111113;0.07874083333333333;0.0037625000000000002;0.25609781249999997;0.127765625;0.21423185185185187;0.10531666666666667;0.2532683333333333;0.05199111111111111
-0.19999999999999862;0.27160000000000006;0.21909;0.1124561111111111;0.18744916666666667;0.078495;0.0024695833333333323;0.256111875;0.12733375;0.2145325925925926;0.10690111111111111;0.2537666666666667;0.05237555555555556
-0.1999999999999984;0.2710233333333334;0.219515;0.11282083333333333;0.18752222222222223;0.07824916666666666;0.0011766666666666661;0.25612593749999996;0.126901875;0.21483333333333335;0.10848555555555556;0.254265;0.05276
-0.10000000000000142;0.2704466666666667;0.21994;0.11318555555555555;0.1875952777777778;0.07800333333333333;2.7407407407406765e-05;0.25614;0.12647;0.21754;0.11007;0.25476333333333334;0.05622
-0.1000000000000002;0.26987000000000005;0.220365;0.11355027777777778;0.18766833333333335;0.0777575;-0.0011218518518518526;0.2583875;0.1265825;0.21721575;0.109234;0.25526166666666666;0.056050499999999996
-0.10000000000000009;0.2692212500000001;0.22079;0.113915;0.1877413888888889;0.07751166666666666;-0.0022711111111111118;0.2586372222222222;0.126695;0.21689150000000001;0.108398;0.25576;0.055881
-0.09999999999999998;0.26857250000000005;0.221215;0.11427972222222223;0.18781444444444445;0.07726583333333334;-0.0034203703703703714;0.25888694444444443;0.1268075;0.21656725000000002;0.10756199999999999;0.2562583333333333;0.0557115
-0.0999999999999992;0.26792375;0.22164;0.11464444444444445;0.1878875;0.07702;-0.004569629629629631;0.2591366666666666;0.12692;0.21624300000000002;0.106726;0.25675666666666663;0.055541999999999994
-0.09999999999999898;0.26727500000000004;0.22206499999999998;0.11500916666666668;0.18795325000000002;0.07677416666666667;-0.00571888888888889;0.2593863888888889;0.1270325;0.21591875;0.10589;0.257255;0.0553725
-0.09999999999999876;0.26662625000000006;0.22249;0.1153738888888889;0.18801900000000002;0.07652833333333334;-0.006868148148148149;0.25963611111111107;0.12708875;0.2155945;0.105054;0.25775333333333333;0.055202999999999995
-0.09999999999999853;0.26597750000000003;0.222915;0.11573861111111111;0.18808475000000002;0.0762825;-0.008017407407407409;0.2598858333333333;0.127145;0.21527025;0.10455239999999999;0.25825166666666666;0.0550335
-0.09999999999999831;0.26532875;0.22333999999999998;0.11610333333333334;0.18815050000000003;0.07584;-0.009166666666666668;0.2601355555555555;0.12720125;0.214946;0.1040508;0.25875;0.054863999999999996
-0.09999999999999787;0.26468;0.223765;0.11646805555555556;0.18821625000000003;0.0753975;-0.0117525;0.26038527777777776;0.1272575;0.2146866;0.1035492;0.25924833333333336;0.054728399999999996
-2.220446049250313e-16;0.2642725;0.22419;0.11683277777777779;0.188282;0.074955;-0.014338333333333335;0.26063499999999995;0.12731375;0.2144272;0.1030476;0.2597466666666667;0.0545928
-1.1102230246251565e-16;0.2642272222222222;0.22461499999999998;0.11719750000000001;0.18834775;0.0745125;-0.016924166666666667;0.26085974999999995;0.12737;0.2141678;0.102546;0.260245;0.0544572
0.0;0.2641819444444445;0.22504;0.12048;0.1884135;0.07407;-0.01951;0.26108449999999994;0.12742625000000002;0.2139084;0.1020444;0.26473;0.0543216
5.551115123125783e-17;0.2641366666666667;0.228895;0.12095722222222223;0.18847925000000001;0.0740985;-0.0181775;0.26130924999999994;0.1274825;0.213649;0.1015428;0.2643444444444445;0.054186
8.881784197001252e-16;0.2640913888888889;0.22932333333333332;0.12143444444444444;0.18854500000000002;0.074127;-0.016845;0.26153399999999993;0.12753875;0.2133896;0.1010412;0.2639588888888889;0.0540504
1.1102230246251565e-15;0.26404611111111115;0.22975166666666666;0.12191166666666667;0.18861805555555558;0.0741555;-0.015512499999999999;0.26175874999999993;0.12759500000000001;0.21313020000000002;0.1005396;0.2635733333333334;0.0539148
1.3322676295501878e-15;0.26400083333333335;0.23018;0.1223888888888889;0.18869111111111112;0.074184;-0.014179999999999998;0.2619835;0.1276575;0.2128708;0.100038;0.2631877777777778;0.0537792
1.5543122344752192e-15;0.26395555555555555;0.23060833333333333;0.1228661111111111;0.18876416666666668;0.0742125;-0.012847499999999998;0.26220825;0.12772;0.2126114;0.09948066666666666;0.26280222222222227;0.0536436
1.7763568394002505e-15;0.2639102777777778;0.23103666666666667;0.12334333333333333;0.18883722222222224;0.07422833333333334;-0.011515;0.26243299999999997;0.12778250000000002;0.212352;0.09892333333333334;0.2624166666666667;0.053508
0.09999999999999964;0.263865;0.231465;0.12382055555555556;0.18891027777777777;0.07424416666666667;-0.010626666666666666;0.26265774999999997;0.12784500000000001;0.2120637777777778;0.098366;0.26203111111111116;0.05335733333333333
0.09999999999999976;0.26382425000000004;0.23189333333333334;0.12429777777777777;0.18898333333333334;0.07426;-0.009738333333333331;0.26288249999999996;0.1279075;0.21177555555555558;0.09780866666666667;0.2616455555555556;0.053206666666666666
0.09999999999999987;0.2637835;0.23232166666666668;0.124775;0.1890563888888889;0.07427583333333333;-0.008849999999999998;0.2631634375;0.12797;0.21148733333333333;0.09725133333333333;0.26126000000000005;0.053056
0.10000000000000003;0.26374275;0.23275;0.1252522222222222;0.18912944444444443;0.07429166666666667;-0.007961666666666666;0.26344437499999995;0.12803250000000002;0.21119911111111112;0.096694;0.26087444444444446;0.05290533333333333
0.10000000000000098;0.263702;0.23317833333333335;0.12572944444444445;0.1892025;0.0743075;-0.0070733333333333325;0.2637253125;0.12809500000000001;0.2109108888888889;0.09613666666666666;0.26048888888888894;0.052754666666666665
0.1000000000000012;0.26366125;0.23360666666666668;0.12620666666666666;0.18953124999999998;0.07432333333333334;-0.006184999999999999;0.26400625;0.1281575;0.21062266666666668;0.09557933333333334;0.26010333333333335;0.052604
0.10000000000000142;0.26362050000000004;0.23403500000000002;0.1266838888888889;0.18986;0.07433916666666666;-0.005296666666666665;0.26428718749999996;0.128298125;0.21033444444444443;0.095022;0.2597177777777778;0.05245333333333333
0.10000000000000164;0.26357975;0.23446333333333336;0.1271611111111111;0.189375;0.074355;-0.004408333333333332;0.264568125;0.12843875;0.21004622222222222;0.09446466666666667;0.25933222222222224;0.052302666666666664
0.10000000000000187;0.263539;0.23489166666666667;0.12763833333333335;0.18889;0.07437083333333333;-0.003519999999999999;0.26484906249999995;0.128579375;0.209758;0.09390733333333333;0.2589466666666667;0.052152
0.1999999999999993;0.26349825;0.23532;0.12811555555555557;0.188405;0.07438666666666667;-0.002631666666666666;0.26513;0.12872;0.20946977777777778;0.09335;0.25856111111111113;0.05200133333333333
0.19999999999999973;0.2634575;0.23574833333333334;0.1285927777777778;0.18792;0.0744025;-0.0017433333333333324;0.26622599999999996;0.1295135;0.20918155555555557;0.09279266666666666;0.2581755555555556;0.05185066666666666
0.19999999999999984;0.2634065625;0.23617666666666667;0.12907000000000002;0.187435;0.07441833333333334;-0.000854999999999999;0.26633559999999995;0.130307;0.20889333333333335;0.09223533333333334;0.25779;0.051699999999999996
